nsteps X Y Vx Vy
10000 1 0 0 1.26491
10000 1 0.00789932 -0.00622529 1.26489
10000 0.999961 0.0157985 -0.0124497 1.26481
10000 0.999883 0.0236972 -0.0186724 1.26469
10000 0.999767 0.0315951 -0.0248929 1.26452
10000 0.999611 0.039492 -0.0311104 1.2643
10000 0.999417 0.0473875 -0.0373243 1.26403
10000 0.999184 0.0552813 -0.0435338 1.26371
10000 0.998912 0.0631731 -0.0497384 1.26334
10000 0.998601 0.0710626 -0.0559373 1.26292
10000 0.998252 0.0789495 -0.0621299 1.26246
10000 0.997864 0.0868335 -0.0683155 1.26194
10000 0.997438 0.0947143 -0.0744934 1.26138
10000 0.996972 0.102592 -0.080663 1.26077
10000 0.996469 0.110465 -0.0868236 1.26011
10000 0.995926 0.118334 -0.0929746 1.25941
10000 0.995346 0.126199 -0.0991153 1.25865
10000 0.994727 0.13406 -0.105245 1.25785
10000 0.99407 0.141915 -0.111363 1.257
10000 0.993374 0.149765 -0.117469 1.25611
10000 0.99264 0.157609 -0.123562 1.25516
10000 0.991869 0.165447 -0.129642 1.25417
10000 0.991059 0.17328 -0.135708 1.25314
10000 0.990212 0.181106 -0.141759 1.25206
10000 0.989326 0.188925 -0.147795 1.25093
10000 0.988403 0.196737 -0.153814 1.24975
10000 0.987443 0.204541 -0.159818 1.24853
10000 0.986445 0.212338 -0.165804 1.24727
10000 0.985409 0.220127 -0.171773 1.24596
10000 0.984337 0.227908 -0.177723 1.24461
10000 0.983227 0.235681 -0.183655 1.24321
10000 0.98208 0.243445 -0.189567 1.24177
10000 0.980896 0.251199 -0.19546 1.24028
10000 0.979675 0.258945 -0.201332 1.23876
10000 0.978418 0.266681 -0.207183 1.23719
10000 0.977124 0.274407 -0.213012 1.23557
10000 0.975794 0.282123 -0.21882 1.23392
10000 0.974427 0.289829 -0.224605 1.23222
10000 0.973025 0.297524 -0.230367 1.23048
10000 0.971586 0.305209 -0.236106 1.2287
10000 0.970112 0.312882 -0.24182 1.22688
10000 0.968602 0.320544 -0.247511 1.22503
10000 0.967056 0.328194 -0.253176 1.22313
10000 0.965475 0.335832 -0.258816 1.22119
10000 0.963859 0.343458 -0.26443 1.21921
10000 0.962207 0.351072 -0.270018 1.2172
10000 0.960521 0.358674 -0.27558 1.21514
10000 0.9588 0.366262 -0.281114 1.21305
10000 0.957044 0.373838 -0.286621 1.21093
10000 0.955254 0.3814 -0.2921 1.20876
10000 0.95343 0.388949 -0.29755 1.20656
10000 0.951572 0.396484 -0.302972 1.20433
10000 0.94968 0.404005 -0.308366 1.20206
10000 0.947754 0.411511 -0.313729 1.19975
10000 0.945795 0.419004 -0.319063 1.19741
10000 0.943803 0.426482 -0.324368 1.19504
