nsteps X Y Vx Vy
100 1 0 0 1.22474
100 1 0.667102 -0.350958 1.13921
100 0.808838 1.28761 -0.530424 0.972095
100 0.519923 1.8171 -0.598817 0.830576
100 0.193756 2.2695 -0.619622 0.727854
100 -0.143744 2.66595 -0.621591 0.653876
100 -0.482316 3.02211 -0.616161 0.599189
100 -0.81793 3.34848 -0.607964 0.557494
100 -1.14908 3.65214 -0.598956 0.524789
100 -1.47532 3.93799 -0.589977 0.4985
100 -1.79668 4.20951 -0.581384 0.476926
100 -2.11335 4.46929 -0.573315 0.458909
100 -2.42562 4.71925 -0.565802 0.443634
100 -2.73381 4.96089 -0.558836 0.430518
100 -3.0382 5.19539 -0.552381 0.41913
100 -3.33907 5.42368 -0.546398 0.409146
100 -3.63669 5.64654 -0.540846 0.400319
100 -3.93128 5.86459 -0.535685 0.392457
100 -4.22306 6.07835 -0.530877 0.385406
100 -4.51222 6.28828 -0.526389 0.379046
100 -4.79894 6.49474 -0.522192 0.373278
100 -5.08337 6.69806 -0.518257 0.368022
100 -5.36566 6.89851 -0.514563 0.36321
100 -5.64593 7.09635 -0.511086 0.358789
100 -5.92431 7.29178 -0.507808 0.354711
100 -6.20091 7.48498 -0.504713 0.350937
100 -6.47582 7.67613 -0.501785 0.347434
100 -6.74914 7.86538 -0.499011 0.344172
100 -7.02094 8.05284 -0.496378 0.341128
100 -7.29131 8.23865 -0.493876 0.338279
100 -7.56032 8.42291 -0.491495 0.335607
100 -7.82803 8.60571 -0.489226 0.333096
100 -8.0945 8.78714 -0.487062 0.33073
100 -8.3598 8.96728 -0.484994 0.328499
100 -8.62397 9.14621 -0.483017 0.326389
100 -8.88706 9.32399 -0.481123 0.324392
100 -9.14912 9.50068 -0.479309 0.322498
100 -9.4102 9.67634 -0.477569 0.320699
100 -9.67032 9.85102 -0.475898 0.318989
100 -9.92954 10.0248 -0.474291 0.31736
100 -10.1879 10.1976 -0.472746 0.315807
100 -10.4454 10.3697 -0.471259 0.314324
100 -10.7021 10.5409 -0.469826 0.312907
100 -10.958 10.7113 -0.468445 0.311551
100 -11.2131 10.881 -0.467112 0.310253
100 -11.4676 11.05 -0.465824 0.309008
100 -11.7213 11.2183 -0.464581 0.307814
100 -11.9743 11.386 -0.463378 0.306666
100 -12.2267 11.553 -0.462215 0.305564
100 -12.4785 11.7194 -0.461089 0.304503
100 -12.7296 11.8853 -0.459998 0.303481
100 -12.9802 12.0506 -0.458941 0.302497
100 -13.2302 12.2154 -0.457916 0.301548
100 -13.4796 12.3796 -0.456921 0.300632
100 -13.7285 12.5434 -0.455956 0.299748
100 -13.9768 12.7066 -0.455019 0.298894
100 -14.2247 12.8694 -0.454108 0.298068
100 -14.472 13.0318 -0.453223 0.297268
100 -14.7189 13.1937 -0.452362 0.296495
100 -14.9653 13.3552 -0.451524 0.295746
100 -15.2112 13.5163 -0.450709 0.29502
100 -15.4567 13.677 -0.449915 0.294316
100 -15.7018 13.8373 -0.449142 0.293633
100 -15.9464 13.9972 -0.448389 0.292971
100 -16.1906 14.1568 -0.447655 0.292328
100 -16.4345 14.316 -0.446939 0.291703
100 -16.6779 14.4749 -0.44624 0.291095
100 -16.921 14.6335 -0.445559 0.290505
100 -17.1637 14.7917 -0.444893 0.28993
100 -17.406 14.9496 -0.444244 0.289372
100 -17.648 15.1072 -0.443609 0.288827
100 -17.8896 15.2646 -0.442989 0.288298
100 -18.1309 15.4216 -0.442384 0.287782
100 -18.3718 15.5783 -0.441791 0.287279
100 -18.6125 15.7348 -0.441212 0.286788
100 -18.8528 15.891 -0.440646 0.28631
100 -19.0928 16.047 -0.440091 0.285844
100 -19.3325 16.2027 -0.439549 0.285388
100 -19.572 16.3581 -0.439018 0.284944
100 -19.8111 16.5133 -0.438498 0.28451
100 -20.0499 16.6683 -0.437989 0.284086
100 -20.2885 16.823 -0.43749 0.283672
100 -20.5268 16.9775 -0.437002 0.283267
100 -20.7648 17.1318 -0.436523 0.282872
100 -21.0026 17.2859 -0.436053 0.282485
100 -21.2401 17.4398 -0.435593 0.282106
100 -21.4774 17.5934 -0.435141 0.281736
100 -21.7144 17.7469 -0.434698 0.281374
100 -21.9511 17.9002 -0.434264 0.281019
100 -22.1877 18.0532 -0.433838 0.280672
100 -22.424 18.2061 -0.433419 0.280332
100 -22.6601 18.3588 -0.433009 0.279999
100 -22.8959 18.5113 -0.432605 0.279672
100 -23.1316 18.6636 -0.432209 0.279352
100 -23.367 18.8158 -0.43182 0.279039
100 -23.6022 18.9678 -0.431438 0.278731
100 -23.8372 19.1196 -0.431063 0.27843
100 -24.072 19.2713 -0.430694 0.278134
100 -24.3066 19.4228 -0.430331 0.277844
100 -24.541 19.5741 -0.429975 0.27756
