nsteps X Y Vx Vy
100 1 0 0 1.22474
100 0.80156 0.545582 -0.445466 1.22474
100 0.428632 0.9724 -0.837162 0.958137
100 -0.0151726 1.23842 -0.996271 0.597182
100 -0.457393 1.37509 -0.992713 0.306794
100 -0.869789 1.4221 -0.925763 0.105518
100 -1.24493 1.40818 -0.842122 -0.0312349
100 -1.58286 1.35218 -0.758604 -0.125705
100 -1.88598 1.26645 -0.680451 -0.192468
100 -2.15717 1.15927 -0.608791 -0.240588
100 -2.39922 1.03643 -0.543363 -0.27575
100 -2.6146 0.902076 -0.483492 -0.301613
100 -2.80546 0.759257 -0.428445 -0.320605
100 -2.97364 0.610301 -0.37754 -0.334382
100 -3.12073 0.457016 -0.330186 -0.344101
100 -3.24808 0.30084 -0.285878 -0.35059
100 -3.35685 0.142945 -0.244191 -0.354451
100 -3.44807 -0.0156991 -0.204766 -0.356129
100 -3.5226 -0.174267 -0.167299 -0.355959
100 -3.58119 -0.332046 -0.131531 -0.354189
100 -3.62451 -0.488409 -0.0972398 -0.35101
100 -3.65312 -0.642791 -0.0642337 -0.346562
100 -3.66753 -0.794673 -0.032346 -0.340951
100 -3.66817 -0.943572 -0.00143032 -0.334253
100 -3.65541 -1.08902 0.0286428 -0.326517
100 -3.62958 -1.23058 0.0579886 -0.317774
100 -3.59095 -1.3678 0.086711 -0.308036
100 -3.53976 -1.50024 0.114904 -0.297297
100 -3.47622 -1.62743 0.142653 -0.285537
100 -3.40047 -1.74892 0.170037 -0.272716
100 -3.31266 -1.8642 0.19713 -0.258782
100 -3.21287 -1.97274 0.223998 -0.243662
100 -3.10119 -2.07398 0.250705 -0.227264
100 -2.97766 -2.16729 0.277308 -0.209472
100 -2.8423 -2.252 0.303862 -0.190145
100 -2.69511 -2.32733 0.330414 -0.169108
100 -2.53608 -2.39243 0.357003 -0.146147
100 -2.36517 -2.44633 0.383661 -0.120999
100 -2.18235 -2.48791 0.410403 -0.0933394
100 -1.98758 -2.51587 0.437224 -0.0627629
100 -1.78085 -2.52868 0.464086 -0.0287606
100 -1.56217 -2.52453 0.490901 0.00931416
100 -1.33164 -2.50124 0.517496 0.0522938
100 -1.0895 -2.45613 0.543568 0.101265
100 -0.836213 -2.38589 0.568587 0.157668
100 -0.572658 -2.28636 0.591639 0.223439
100 -0.300424 -2.15217 0.611121 0.301223
100 -0.0223799 -1.97637 0.624164 0.394653
100 0.256239 -1.74977 0.625455 0.508677
100 0.525664 -1.46039 0.604815 0.649616
100 0.767191 -1.0935 0.54219 0.823601
100 0.944845 -0.635574 0.398804 1.02797
100 0.995518 -0.0922297 0.113753 1.21972
100 0.84851 0.469429 -0.330009 1.26083
100 0.516846 0.928928 -0.744532 1.0315
100 0.0998028 1.23498 -0.936195 0.687027
100 -0.327653 1.41218 -0.959569 0.397788
100 -0.733767 1.4974 -0.911662 0.191307
100 -1.10848 1.51853 -0.841166 0.0474469
100 -1.45009 1.49432 -0.766861 -0.0543457
100 -1.75983 1.43727 -0.695311 -0.128079
100 -2.03979 1.3559 -0.628482 -0.182659
100 -2.29221 1.25622 -0.566643 -0.223764
100 -2.51916 1.14258 -0.509467 -0.255099
100 -2.7225 1.01823 -0.456447 -0.279146
100 -2.90383 0.885656 -0.407063 -0.297616
100 -3.06457 0.746797 -0.360832 -0.311716
100 -3.20593 0.603215 -0.317332 -0.322317
100 -3.32896 0.456186 -0.276194 -0.330057
100 -3.43458 0.30677 -0.237103 -0.335414
100 -3.52358 0.15587 -0.199787 -0.338747
100 -3.59665 0.00426436 -0.164013 -0.34033
100 -3.65437 -0.147359 -0.129576 -0.340371
100 -3.69727 -0.298385 -0.0963003 -0.339029
100 -3.72579 -0.448251 -0.0640284 -0.336424
100 -3.74032 -0.596433 -0.0326221 -0.332646
100 -3.74119 -0.742437 -0.00195734 -0.327756
100 -3.72868 -0.885786 0.0280779 -0.321795
100 -3.70303 -1.02601 0.0575859 -0.314786
100 -3.66443 -1.16265 0.0866606 -0.30673
100 -3.61303 -1.29523 0.11539 -0.297615
100 -3.54894 -1.42326 0.143855 -0.28741
100 -3.47226 -1.54624 0.172134 -0.276069
100 -3.38304 -1.66363 0.2003 -0.263526
100 -3.28128 -1.77486 0.228427 -0.249695
100 -3.16698 -1.87931 0.256581 -0.234466
100 -3.0401 -1.97629 0.284829 -0.217703
100 -2.90056 -2.06504 0.313236 -0.199237
100 -2.74828 -2.14472 0.34186 -0.178858
100 -2.58312 -2.21435 0.370758 -0.156307
100 -2.40494 -2.27282 0.399974 -0.131261
100 -2.21359 -2.31884 0.429543 -0.103317
100 -2.00891 -2.3509 0.459473 -0.0719637
100 -1.79075 -2.36718 0.489737 -0.0365481
100 -1.559 -2.3655 0.520241 0.00377525
100 -1.31365 -2.34317 0.550784 0.0501181
100 -1.05484 -2.29686 0.580972 0.103965
100 -0.783077 -2.22232 0.610075 0.167334
100 -0.49943 -2.11407 0.63674 0.24301
100 -0.206115 -1.96489 0.658445 0.334885
