nsteps X Y Vx Vy
100 1 0 0 1.22474
100 1 0.545582 -0.737351 1.22474
100 0.671535 1.09116 -1.10516 1.07056
100 0.179224 1.56806 -1.24361 0.80898
100 -0.374761 1.92844 -1.26281 0.609797
100 -0.937298 2.20008 -1.24137 0.48993
100 -1.49028 2.41833 -1.21111 0.416442
100 -2.02979 2.60384 -1.1822 0.368905
100 -2.55642 2.76818 -1.15705 0.3365
100 -3.07185 2.91807 -1.13573 0.313391
100 -3.57778 3.05768 -1.11771 0.296279
100 -4.07568 3.18966 -1.1024 0.283206
100 -4.56676 3.31582 -1.08928 0.272954
100 -5.052 3.43741 -1.07795 0.264736
100 -5.53219 3.55534 -1.06808 0.258025
100 -6.00798 3.67028 -1.0594 0.252456
100 -6.47991 3.78275 -1.05173 0.247771
100 -6.94841 3.89312 -1.04489 0.243783
100 -7.41388 4.00172 -1.03876 0.240351
100 -7.87661 4.10878 -1.03323 0.23737
100 -8.33688 4.21452 -1.02823 0.23476
100 -8.79492 4.3191 -1.02367 0.232457
100 -9.25093 4.42265 -1.0195 0.230412
100 -9.70509 4.52529 -1.01568 0.228585
100 -10.1575 4.62712 -1.01216 0.226943
100 -10.6084 4.72822 -1.0089 0.225461
100 -11.0579 4.82865 -1.00589 0.224117
100 -11.5059 4.92849 -1.00308 0.222892
100 -11.9528 5.02778 -1.00047 0.221773
100 -12.3985 5.12657 -0.998026 0.220746
100 -12.843 5.22491 -0.995738 0.2198
100 -13.2866 5.32282 -0.993592 0.218927
100 -13.7292 5.42035 -0.991573 0.218118
100 -14.1709 5.51751 -0.989671 0.217368
100 -14.6118 5.61434 -0.987876 0.216669
100 -15.0519 5.71086 -0.986178 0.216017
100 -15.4912 5.80709 -0.984571 0.215407
100 -15.9298 5.90304 -0.983047 0.214836
100 -16.3677 5.99875 -0.9816 0.214299
100 -16.8049 6.09421 -0.980223 0.213795
100 -17.2416 6.18945 -0.978913 0.21332
100 -17.6777 6.28447 -0.977663 0.212871
100 -18.1132 6.3793 -0.976471 0.212447
100 -18.5482 6.47394 -0.975331 0.212046
100 -18.9827 6.5684 -0.974241 0.211666
100 -19.4166 6.66269 -0.973198 0.211305
100 -19.8502 6.75682 -0.972198 0.210962
100 -20.2833 6.85079 -0.971239 0.210635
100 -20.7159 6.94462 -0.970318 0.210324
100 -21.1482 7.03832 -0.969433 0.210028
100 -21.58 7.13188 -0.968583 0.209744
100 -22.0115 7.22531 -0.967764 0.209474
100 -22.4426 7.31862 -0.966975 0.209215
100 -22.8733 7.41182 -0.966215 0.208967
100 -23.3038 7.50491 -0.965482 0.20873
100 -23.7338 7.59789 -0.964775 0.208502
100 -24.1636 7.69077 -0.964091 0.208283
100 -24.5931 7.78356 -0.963431 0.208073
100 -25.0223 7.87625 -0.962793 0.207871
100 -25.4512 7.96885 -0.962175 0.207677
100 -25.8798 8.06136 -0.961578 0.207489
100 -26.3081 8.15379 -0.960999 0.207309
100 -26.7362 8.24614 -0.960438 0.207135
100 -27.1641 8.33841 -0.959894 0.206968
100 -27.5917 8.43061 -0.959367 0.206806
100 -28.019 8.52273 -0.958855 0.206649
100 -28.4462 8.61479 -0.958358 0.206498
100 -28.8731 8.70677 -0.957875 0.206352
100 -29.2998 8.7987 -0.957406 0.206211
100 -29.7263 8.89056 -0.956951 0.206074
100 -30.1526 8.98236 -0.956507 0.205941
100 -30.5786 9.0741 -0.956076 0.205813
100 -31.0045 9.16578 -0.955656 0.205688
100 -31.4303 9.25741 -0.955247 0.205567
100 -31.8558 9.34898 -0.954849 0.20545
100 -32.2811 9.4405 -0.954462 0.205336
100 -32.7063 9.53197 -0.954084 0.205226
100 -33.1313 9.62339 -0.953715 0.205118
100 -33.5562 9.71476 -0.953356 0.205014
100 -33.9809 9.80609 -0.953005 0.204912
100 -34.4054 9.89737 -0.952663 0.204814
100 -34.8298 9.98861 -0.952329 0.204718
100 -35.254 10.0798 -0.952003 0.204624
100 -35.6781 10.171 -0.951684 0.204533
100 -36.102 10.2621 -0.951373 0.204444
100 -36.5258 10.3531 -0.951069 0.204358
100 -36.9495 10.4442 -0.950771 0.204273
100 -37.3731 10.5352 -0.950481 0.204191
100 -37.7965 10.6261 -0.950196 0.204111
100 -38.2197 10.7171 -0.949918 0.204033
100 -38.6429 10.8079 -0.949646 0.203957
100 -39.0659 10.8988 -0.949379 0.203882
100 -39.4888 10.9896 -0.949119 0.203809
100 -39.9116 11.0804 -0.948863 0.203738
100 -40.3343 11.1712 -0.948613 0.203669
100 -40.7569 11.2619 -0.948368 0.203601
100 -41.1794 11.3526 -0.948128 0.203535
100 -41.6017 11.4433 -0.947892 0.20347
100 -42.024 11.5339 -0.947662 0.203406
100 -42.4461 11.6245 -0.947435 0.203344
