nsteps X Y Vx Vy
100 1 0 0 1.22474
100 1 0.545582 -0.445466 1.22474
100 0.80156 1.09116 -0.746818 1.06033
100 0.468878 1.56351 -0.890683 0.864488
100 0.0721083 1.94861 -0.938709 0.704342
100 -0.346055 2.26237 -0.943042 0.587265
100 -0.766148 2.52397 -0.930183 0.503198
100 -1.18051 2.74813 -0.911585 0.441931
100 -1.58659 2.945 -0.891931 0.396178
100 -1.98392 3.12148 -0.873051 0.361132
100 -2.37283 3.28235 -0.855583 0.333649
100 -2.75397 3.43098 -0.839674 0.311642
100 -3.12801 3.56981 -0.825268 0.293694
100 -3.49564 3.70064 -0.812236 0.278822
100 -3.85747 3.82485 -0.800432 0.266325
100 -4.21403 3.94349 -0.789712 0.255697
100 -4.56582 4.05739 -0.779948 0.246559
100 -4.91326 4.16722 -0.771022 0.238627
100 -5.25673 4.27352 -0.762837 0.231685
100 -5.59654 4.37673 -0.755306 0.225563
100 -5.93301 4.47721 -0.748354 0.220126
100 -6.26637 4.57527 -0.741918 0.215269
100 -6.59687 4.67117 -0.735942 0.210906
100 -6.92471 4.76512 -0.730378 0.206966
100 -7.25007 4.85731 -0.725184 0.203392
100 -7.57312 4.94792 -0.720325 0.200136
100 -7.894 5.03707 -0.715767 0.197159
100 -8.21285 5.1249 -0.711485 0.194426
100 -8.52979 5.21151 -0.707452 0.19191
100 -8.84493 5.297 -0.703648 0.189585
100 -9.15839 5.38145 -0.700052 0.187432
100 -9.47024 5.46495 -0.696648 0.185432
100 -9.78057 5.54755 -0.693421 0.183569
100 -10.0895 5.62932 -0.690356 0.181831
100 -10.397 5.71032 -0.687442 0.180205
100 -10.7032 5.7906 -0.684667 0.178681
100 -11.0082 5.8702 -0.682021 0.17725
100 -11.312 5.94915 -0.679496 0.175903
100 -11.6147 6.02751 -0.677082 0.174634
100 -11.9164 6.10531 -0.674773 0.173435
100 -12.2169 6.18257 -0.672562 0.172302
100 -12.5165 6.25932 -0.670442 0.171229
100 -12.8152 6.3356 -0.668407 0.170212
100 -13.113 6.41142 -0.666453 0.169246
100 -13.4098 6.48681 -0.664575 0.168328
100 -13.7059 6.5618 -0.662768 0.167453
100 -14.0011 6.63639 -0.661028 0.16662
100 -14.2956 6.71062 -0.659351 0.165826
100 -14.5893 6.78449 -0.657734 0.165067
100 -14.8823 6.85802 -0.656174 0.164341
100 -15.1746 6.93123 -0.654667 0.163647
100 -15.4662 7.00413 -0.653211 0.162982
100 -15.7572 7.07673 -0.651804 0.162344
100 -16.0476 7.14905 -0.650442 0.161732
100 -16.3373 7.22109 -0.649123 0.161145
100 -16.6265 7.29288 -0.647846 0.160581
100 -16.9151 7.36441 -0.646609 0.160038
100 -17.2031 7.4357 -0.645409 0.159515
100 -17.4906 7.50676 -0.644244 0.159012
100 -17.7776 7.5776 -0.643114 0.158527
100 -18.0641 7.64822 -0.642017 0.15806
100 -18.3501 7.71863 -0.640951 0.157608
100 -18.6356 7.78883 -0.639915 0.157172
100 -18.9207 7.85885 -0.638907 0.156751
100 -19.2053 7.92868 -0.637927 0.156344
100 -19.4895 7.99832 -0.636974 0.15595
100 -19.7732 8.06779 -0.636045 0.155569
100 -20.0566 8.13709 -0.635141 0.1552
100 -20.3395 8.20623 -0.63426 0.154843
100 -20.622 8.27521 -0.633401 0.154496
100 -20.9042 8.34403 -0.632563 0.15416
100 -21.186 8.4127 -0.631747 0.153834
100 -21.4674 8.48123 -0.63095 0.153518
100 -21.7485 8.54962 -0.630172 0.153211
100 -22.0292 8.61787 -0.629413 0.152912
100 -22.3096 8.68599 -0.628672 0.152622
100 -22.5896 8.75398 -0.627948 0.15234
100 -22.8694 8.82184 -0.62724 0.152066
100 -23.1488 8.88958 -0.626548 0.151799
100 -23.4279 8.9572 -0.625872 0.15154
100 -23.7067 9.02471 -0.62521 0.151287
100 -23.9852 9.0921 -0.624563 0.15104
100 -24.2634 9.15938 -0.62393 0.1508
100 -24.5414 9.22656 -0.623311 0.150566
100 -24.819 9.29363 -0.622704 0.150338
100 -25.0964 9.3606 -0.62211 0.150116
100 -25.3735 9.42747 -0.621528 0.149899
100 -25.6504 9.49425 -0.620958 0.149687
100 -25.927 9.56093 -0.6204 0.149481
100 -26.2034 9.62752 -0.619853 0.149279
100 -26.4795 9.69402 -0.619316 0.149082
100 -26.7554 9.76043 -0.61879 0.148889
100 -27.0311 9.82675 -0.618274 0.148701
100 -27.3065 9.89299 -0.617768 0.148517
100 -27.5817 9.95915 -0.617271 0.148337
100 -27.8566 10.0252 -0.616784 0.148161
100 -28.1314 10.0912 -0.616306 0.147989
100 -28.4059 10.1572 -0.615837 0.14782
100 -28.6803 10.223 -0.615376 0.147656
100 -28.9544 10.2888 -0.614923 0.147494
