nsteps X Y Vx Vy
10000 1 0 0 1.09545
10000 1 0.00241116 -0.00220107 1.09545
10000 0.999995 0.00482231 -0.00440213 1.09544
10000 0.999985 0.00723346 -0.00660315 1.09543
10000 0.999971 0.00964458 -0.00880412 1.09541
10000 0.999952 0.0120557 -0.011005 1.09539
10000 0.999927 0.0144667 -0.0132058 1.09537
10000 0.999898 0.0168777 -0.0154065 1.09533
10000 0.999864 0.0192886 -0.0176071 1.0953
10000 0.999826 0.0216994 -0.0198076 1.09525
10000 0.999782 0.0241102 -0.0220078 1.09521
10000 0.999734 0.0265208 -0.024208 1.09515
10000 0.99968 0.0289313 -0.0264079 1.09509
10000 0.999622 0.0313417 -0.0286076 1.09503
10000 0.999559 0.0337519 -0.0308071 1.09496
10000 0.999491 0.036162 -0.0330063 1.09489
10000 0.999419 0.038572 -0.0352053 1.09481
10000 0.999341 0.0409817 -0.0374041 1.09472
10000 0.999259 0.0433913 -0.0396025 1.09463
10000 0.999172 0.0458007 -0.0418006 1.09454
10000 0.99908 0.0482098 -0.0439984 1.09444
10000 0.998983 0.0506188 -0.0461959 1.09433
10000 0.998881 0.0530275 -0.048393 1.09422
10000 0.998775 0.0554359 -0.0505897 1.0941
10000 0.998663 0.0578441 -0.052786 1.09398
10000 0.998547 0.0602521 -0.0549819 1.09385
10000 0.998426 0.0626597 -0.0571774 1.09372
10000 0.9983 0.0650671 -0.0593724 1.09358
10000 0.99817 0.0674741 -0.061567 1.09344
10000 0.998034 0.0698809 -0.0637611 1.09329
10000 0.997894 0.0722873 -0.0659547 1.09314
10000 0.997749 0.0746934 -0.0681478 1.09298
10000 0.997599 0.0770991 -0.0703404 1.09282
10000 0.997444 0.0795045 -0.0725324 1.09265
10000 0.997284 0.0819095 -0.0747238 1.09247
10000 0.99712 0.0843141 -0.0769147 1.09229
10000 0.99695 0.0867183 -0.079105 1.09211
10000 0.996776 0.0891221 -0.0812946 1.09192
10000 0.996597 0.0915255 -0.0834837 1.09172
10000 0.996414 0.0939285 -0.0856721 1.09152
10000 0.996225 0.096331 -0.0878598 1.09131
10000 0.996032 0.0987331 -0.0900468 1.0911
10000 0.995833 0.101135 -0.0922332 1.09089
10000 0.99563 0.103536 -0.0944188 1.09066
10000 0.995423 0.105936 -0.0966037 1.09044
10000 0.99521 0.108337 -0.0987879 1.0902
10000 0.994992 0.110736 -0.100971 1.08997
10000 0.99477 0.113135 -0.103154 1.08972
10000 0.994543 0.115534 -0.105336 1.08947
10000 0.994311 0.117932 -0.107517 1.08922
10000 0.994075 0.120329 -0.109697 1.08896
10000 0.993833 0.122726 -0.111876 1.0887
10000 0.993587 0.125122 -0.114055 1.08843
10000 0.993336 0.127518 -0.116232 1.08816
10000 0.99308 0.129913 -0.118409 1.08788
10000 0.992819 0.132308 -0.120585 1.08759
10000 0.992554 0.134702 -0.122759 1.0873
10000 0.992284 0.137095 -0.124933 1.08701
10000 0.992009 0.139487 -0.127106 1.08671
10000 0.991729 0.141879 -0.129278 1.0864
10000 0.991445 0.144271 -0.131449 1.08609
10000 0.991155 0.146661 -0.133619 1.08577
10000 0.990861 0.149051 -0.135788 1.08545
10000 0.990562 0.15144 -0.137956 1.08513
10000 0.990259 0.153829 -0.140123 1.0848
10000 0.98995 0.156216 -0.142288 1.08446
10000 0.989637 0.158603 -0.144453 1.08412
10000 0.989319 0.16099 -0.146617 1.08377
10000 0.988996 0.163375 -0.148779 1.08342
10000 0.988669 0.16576 -0.15094 1.08306
10000 0.988337 0.168144 -0.1531 1.0827
10000 0.988 0.170527 -0.155259 1.08233
10000 0.987658 0.172909 -0.157417 1.08196
10000 0.987311 0.175291 -0.159574 1.08158
10000 0.98696 0.177671 -0.161729 1.0812
10000 0.986604 0.180051 -0.163883 1.08081
10000 0.986243 0.18243 -0.166036 1.08042
10000 0.985878 0.184808 -0.168187 1.08002
10000 0.985508 0.187185 -0.170338 1.07962
10000 0.985133 0.189562 -0.172486 1.07921
10000 0.984753 0.191937 -0.174634 1.0788
10000 0.984369 0.194312 -0.17678 1.07838
10000 0.98398 0.196685 -0.178925 1.07796
10000 0.983586 0.199058 -0.181069 1.07753
10000 0.983187 0.20143 -0.183211 1.07709
10000 0.982784 0.2038 -0.185352 1.07666
10000 0.982376 0.20617 -0.187491 1.07621
10000 0.981963 0.208539 -0.189629 1.07576
10000 0.981546 0.210907 -0.191766 1.07531
10000 0.981124 0.213274 -0.193901 1.07485
10000 0.980697 0.215639 -0.196034 1.07439
10000 0.980266 0.218004 -0.198167 1.07392
10000 0.979829 0.220368 -0.200297 1.07344
10000 0.979389 0.222731 -0.202426 1.07297
10000 0.978943 0.225092 -0.204554 1.07248
10000 0.978493 0.227453 -0.20668 1.07199
10000 0.978038 0.229813 -0.208804 1.0715
10000 0.977578 0.232171 -0.210927 1.071
10000 0.977114 0.234528 -0.213048 1.0705
10000 0.976645 0.236885 -0.215168 1.06999
10000 0.976172 0.23924 -0.217286 1.06947
10000 0.975693 0.241594 -0.219402 1.06896
10000 0.97521 0.243947 -0.221517 1.06843
10000 0.974723 0.246298 -0.22363 1.0679
10000 0.974231 0.248649 -0.225741 1.06737
10000 0.973734 0.250998 -0.227851 1.06683
10000 0.973232 0.253346 -0.229959 1.06629
10000 0.972726 0.255693 -0.232065 1.06574
10000 0.972215 0.258039 -0.234169 1.06519
10000 0.9717 0.260384 -0.236272 1.06463
10000 0.97118 0.262727 -0.238373 1.06407
10000 0.970655 0.265069 -0.240472 1.0635
10000 0.970126 0.26741 -0.242569 1.06292
10000 0.969592 0.269749 -0.244664 1.06235
10000 0.969053 0.272088 -0.246758 1.06176
10000 0.96851 0.274425 -0.24885 1.06118
10000 0.967962 0.276761 -0.25094 1.06059
10000 0.96741 0.279095 -0.253028 1.05999
10000 0.966853 0.281428 -0.255114 1.05939
10000 0.966292 0.28376 -0.257198 1.05878
10000 0.965726 0.28609 -0.25928 1.05817
10000 0.965155 0.288419 -0.26136 1.05755
10000 0.96458 0.290747 -0.263439 1.05693
10000 0.964 0.293074 -0.265515 1.0563
10000 0.963415 0.295399 -0.267589 1.05567
10000 0.962826 0.297722 -0.269662 1.05504
10000 0.962233 0.300044 -0.271732 1.0544
10000 0.961635 0.302365 -0.273801 1.05375
10000 0.961032 0.304685 -0.275867 1.0531
10000 0.960425 0.307003 -0.277931 1.05245
10000 0.959813 0.309319 -0.279993 1.05179
10000 0.959197 0.311634 -0.282054 1.05113
10000 0.958576 0.313948 -0.284112 1.05046
10000 0.957951 0.31626 -0.286167 1.04978
10000 0.957321 0.318571 -0.288221 1.04911
10000 0.956686 0.32088 -0.290273 1.04842
10000 0.956047 0.323187 -0.292322 1.04774
10000 0.955404 0.325493 -0.29437 1.04704
10000 0.954756 0.327798 -0.296415 1.04635
10000 0.954104 0.330101 -0.298458 1.04565
10000 0.953447 0.332403 -0.300499 1.04494
10000 0.952785 0.334703 -0.302537 1.04423
10000 0.952119 0.337001 -0.304573 1.04351
10000 0.951449 0.339298 -0.306607 1.04279
10000 0.950774 0.341593 -0.308639 1.04207
10000 0.950095 0.343887 -0.310669 1.04134
10000 0.949411 0.346179 -0.312696 1.04061
10000 0.948723 0.348469 -0.314721 1.03987
10000 0.94803 0.350758 -0.316744 1.03913
10000 0.947333 0.353045 -0.318764 1.03838
10000 0.946631 0.355331 -0.320782 1.03763
10000 0.945925 0.357615 -0.322797 1.03687
10000 0.945215 0.359897 -0.324811 1.03611
10000 0.9445 0.362178 -0.326821 1.03534
10000 0.94378 0.364457 -0.32883 1.03457
10000 0.943057 0.366734 -0.330836 1.0338
10000 0.942328 0.369009 -0.33284 1.03302
10000 0.941596 0.371283 -0.334841 1.03223
10000 0.940859 0.373555 -0.33684 1.03145
10000 0.940117 0.375825 -0.338836 1.03065
10000 0.939372 0.378094 -0.34083 1.02986
10000 0.938621 0.380361 -0.342821 1.02906
10000 0.937867 0.382626 -0.34481 1.02825
10000 0.937108 0.384889 -0.346796 1.02744
10000 0.936344 0.38715 -0.34878 1.02662
10000 0.935577 0.38941 -0.350761 1.02581
10000 0.934805 0.391668 -0.35274 1.02498
10000 0.934028 0.393924 -0.354716 1.02415
10000 0.933248 0.396178 -0.35669 1.02332
10000 0.932462 0.398431 -0.358661 1.02248
10000 0.931673 0.400681 -0.36063 1.02164
10000 0.930879 0.40293 -0.362595 1.0208
10000 0.930081 0.405177 -0.364559 1.01995
10000 0.929279 0.407422 -0.366519 1.01909
10000 0.928472 0.409665 -0.368477 1.01824
10000 0.927661 0.411906 -0.370433 1.01737
10000 0.926846 0.414145 -0.372385 1.01651
10000 0.926026 0.416383 -0.374335 1.01563
10000 0.925202 0.418618 -0.376283 1.01476
10000 0.924374 0.420852 -0.378227 1.01388
10000 0.923541 0.423083 -0.380169 1.01299
10000 0.922705 0.425313 -0.382108 1.01211
10000 0.921863 0.427541 -0.384045 1.01121
10000 0.921018 0.429767 -0.385978 1.01032
10000 0.920169 0.43199 -0.387909 1.00942
10000 0.919315 0.434212 -0.389838 1.00851
10000 0.918457 0.436432 -0.391763 1.0076
10000 0.917594 0.43865 -0.393686 1.00669
10000 0.916728 0.440866 -0.395605 1.00577
10000 0.915857 0.443079 -0.397522 1.00485
10000 0.914982 0.445291 -0.399436 1.00392
10000 0.914103 0.447501 -0.401348 1.00299
10000 0.91322 0.449708 -0.403256 1.00206
10000 0.912332 0.451914 -0.405162 1.00112
10000 0.91144 0.454118 -0.407065 1.00018
10000 0.910544 0.456319 -0.408965 0.99923
10000 0.909644 0.458518 -0.410862 0.998279
10000 0.90874 0.460716 -0.412756 0.997325
10000 0.907831 0.462911 -0.414647 0.996366
10000 0.906919 0.465104 -0.416535 0.995403
10000 0.906002 0.467295 -0.418421 0.994436
10000 0.905081 0.469484 -0.420303 0.993465
10000 0.904156 0.471671 -0.422182 0.99249
10000 0.903226 0.473855 -0.424059 0.991511
10000 0.902293 0.476037 -0.425932 0.990528
