nsteps X Y Vx Vy
10000 1 0 0 1.04881
10000 1 0.00193643 -0.00184461 1.04881
10000 0.999997 0.00387287 -0.00368921 1.0488
10000 0.99999 0.00580929 -0.00553378 1.04879
10000 0.99998 0.00774569 -0.00737832 1.04878
10000 0.999966 0.00968207 -0.00922283 1.04876
10000 0.999949 0.0116184 -0.0110673 1.04874
10000 0.999928 0.0135547 -0.0129117 1.04872
10000 0.999905 0.015491 -0.014756 1.04869
10000 0.999877 0.0174272 -0.0166003 1.04866
10000 0.999847 0.0193634 -0.0184445 1.04863
10000 0.999813 0.0212995 -0.0202886 1.04859
10000 0.999775 0.0232355 -0.0221326 1.04855
10000 0.999734 0.0251715 -0.0239765 1.04851
10000 0.99969 0.0271074 -0.0258203 1.04846
10000 0.999642 0.0290432 -0.0276639 1.04841
10000 0.999591 0.0309789 -0.0295075 1.04835
10000 0.999537 0.0329144 -0.0313509 1.04829
10000 0.999479 0.0348499 -0.0331941 1.04823
10000 0.999418 0.0367853 -0.0350372 1.04816
10000 0.999353 0.0387205 -0.0368801 1.04809
10000 0.999285 0.0406557 -0.0387229 1.04802
10000 0.999213 0.0425906 -0.0405655 1.04794
10000 0.999139 0.0445255 -0.0424079 1.04786
10000 0.99906 0.0464602 -0.0442501 1.04778
10000 0.998979 0.0483947 -0.0460921 1.04769
10000 0.998893 0.0503291 -0.0479339 1.0476
10000 0.998805 0.0522633 -0.0497755 1.04751
10000 0.998713 0.0541973 -0.0516168 1.04741
10000 0.998618 0.0561312 -0.053458 1.04731
10000 0.998519 0.0580648 -0.0552988 1.0472
10000 0.998417 0.0599983 -0.0571394 1.04709
10000 0.998311 0.0619316 -0.0589798 1.04698
10000 0.998203 0.0638646 -0.0608199 1.04687
10000 0.99809 0.0657975 -0.0626597 1.04675
10000 0.997975 0.0677301 -0.0644992 1.04662
10000 0.997855 0.0696625 -0.0663385 1.0465
10000 0.997733 0.0715947 -0.0681774 1.04637
10000 0.997607 0.0735266 -0.0700161 1.04623
10000 0.997478 0.0754583 -0.0718544 1.04609
10000 0.997345 0.0773897 -0.0736924 1.04595
10000 0.997209 0.0793208 -0.07553 1.04581
10000 0.99707 0.0812517 -0.0773673 1.04566
10000 0.996927 0.0831824 -0.0792043 1.04551
10000 0.996781 0.0851127 -0.0810409 1.04536
10000 0.996631 0.0870428 -0.0828772 1.0452
10000 0.996478 0.0889725 -0.084713 1.04503
10000 0.996322 0.090902 -0.0865485 1.04487
10000 0.996162 0.0928312 -0.0883836 1.0447
10000 0.995999 0.09476 -0.0902183 1.04453
10000 0.995832 0.0966885 -0.0920526 1.04435
10000 0.995662 0.0986167 -0.0938865 1.04417
10000 0.995489 0.100545 -0.09572 1.04399
10000 0.995312 0.102472 -0.097553 1.0438
10000 0.995132 0.104399 -0.0993856 1.04361
10000 0.994948 0.106326 -0.101218 1.04342
10000 0.994761 0.108253 -0.103049 1.04322
10000 0.994571 0.110179 -0.104881 1.04302
10000 0.994378 0.112104 -0.106711 1.04281
10000 0.994181 0.11403 -0.108542 1.0426
10000 0.99398 0.115955 -0.110372 1.04239
10000 0.993776 0.117879 -0.112201 1.04218
10000 0.993569 0.119804 -0.11403 1.04196
10000 0.993359 0.121727 -0.115858 1.04174
10000 0.993145 0.123651 -0.117686 1.04151
10000 0.992927 0.125574 -0.119513 1.04128
10000 0.992707 0.127496 -0.12134 1.04105
10000 0.992483 0.129418 -0.123166 1.04081
10000 0.992255 0.13134 -0.124991 1.04057
10000 0.992025 0.133261 -0.126817 1.04033
10000 0.99179 0.135182 -0.128641 1.04008
10000 0.991553 0.137102 -0.130465 1.03983
10000 0.991312 0.139022 -0.132288 1.03958
10000 0.991068 0.140942 -0.134111 1.03932
10000 0.99082 0.142861 -0.135933 1.03906
10000 0.990569 0.144779 -0.137755 1.0388
10000 0.990315 0.146697 -0.139576 1.03853
10000 0.990057 0.148614 -0.141396 1.03826
10000 0.989796 0.150531 -0.143216 1.03798
10000 0.989532 0.152448 -0.145035 1.0377
10000 0.989264 0.154364 -0.146853 1.03742
10000 0.988993 0.156279 -0.148671 1.03714
10000 0.988718 0.158194 -0.150488 1.03685
10000 0.98844 0.160108 -0.152304 1.03655
10000 0.988159 0.162022 -0.15412 1.03626
10000 0.987875 0.163935 -0.155935 1.03596
10000 0.987587 0.165848 -0.157749 1.03566
10000 0.987296 0.16776 -0.159563 1.03535
10000 0.987001 0.169672 -0.161376 1.03504
10000 0.986703 0.171583 -0.163188 1.03473
10000 0.986402 0.173493 -0.165 1.03441
10000 0.986097 0.175403 -0.16681 1.03409
10000 0.985789 0.177312 -0.168621 1.03377
10000 0.985478 0.179221 -0.17043 1.03344
10000 0.985163 0.181129 -0.172238 1.03311
10000 0.984845 0.183037 -0.174046 1.03277
10000 0.984524 0.184943 -0.175853 1.03244
10000 0.984199 0.18685 -0.177659 1.03209
10000 0.983871 0.188755 -0.179465 1.03175
10000 0.98354 0.19066 -0.181269 1.0314
10000 0.983205 0.192564 -0.183073 1.03105
10000 0.982867 0.194468 -0.184876 1.0307
10000 0.982526 0.196371 -0.186678 1.03034
10000 0.982181 0.198273 -0.18848 1.02998
10000 0.981833 0.200175 -0.19028 1.02961
10000 0.981482 0.202076 -0.19208 1.02924
10000 0.981127 0.203976 -0.193879 1.02887
10000 0.980769 0.205876 -0.195677 1.02849
10000 0.980408 0.207775 -0.197474 1.02811
10000 0.980043 0.209673 -0.19927 1.02773
10000 0.979675 0.211571 -0.201066 1.02735
10000 0.979304 0.213467 -0.20286 1.02696
10000 0.978929 0.215363 -0.204654 1.02656
10000 0.978552 0.217259 -0.206446 1.02617
10000 0.97817 0.219153 -0.208238 1.02577
10000 0.977786 0.221047 -0.210029 1.02536
10000 0.977398 0.222941 -0.211819 1.02496
10000 0.977007 0.224833 -0.213608 1.02455
10000 0.976613 0.226725 -0.215396 1.02414
10000 0.976215 0.228615 -0.217183 1.02372
10000 0.975814 0.230506 -0.218969 1.0233
10000 0.97541 0.232395 -0.220754 1.02287
10000 0.975002 0.234283 -0.222538 1.02245
10000 0.974591 0.236171 -0.224322 1.02202
10000 0.974177 0.238058 -0.226104 1.02158
10000 0.97376 0.239944 -0.227885 1.02115
10000 0.973339 0.24183 -0.229665 1.02071
10000 0.972915 0.243714 -0.231445 1.02026
10000 0.972488 0.245598 -0.233223 1.01982
10000 0.972057 0.247481 -0.235 1.01936
10000 0.971623 0.249363 -0.236776 1.01891
10000 0.971186 0.251244 -0.238551 1.01845
10000 0.970745 0.253125 -0.240325 1.01799
10000 0.970302 0.255004 -0.242098 1.01753
10000 0.969855 0.256883 -0.24387 1.01706
10000 0.969404 0.258761 -0.245641 1.01659
10000 0.968951 0.260638 -0.247411 1.01612
10000 0.968494 0.262514 -0.24918 1.01564
10000 0.968034 0.264389 -0.250948 1.01516
10000 0.967571 0.266263 -0.252714 1.01467
