nsteps X Y Vx Vy
10000 1 0 0 1.04881
10000 0.999998 0.00193465 -0.00184462 1.04881
10000 0.999993 0.00386929 -0.00368924 1.0488
10000 0.999985 0.00580392 -0.00553385 1.04879
10000 0.999973 0.00773853 -0.00737845 1.04878
10000 0.999957 0.00967311 -0.00922303 1.04876
10000 0.999939 0.0116077 -0.0110676 1.04874
10000 0.999917 0.0135422 -0.0129121 1.04872
10000 0.999891 0.0154766 -0.0147566 1.04869
10000 0.999862 0.017411 -0.016601 1.04866
10000 0.99983 0.0193454 -0.0184453 1.04863
10000 0.999794 0.0212797 -0.0202896 1.04859
10000 0.999755 0.0232139 -0.0221338 1.04855
10000 0.999712 0.025148 -0.0239779 1.04851
10000 0.999667 0.0270821 -0.0258219 1.04846
10000 0.999617 0.029016 -0.0276658 1.04841
10000 0.999564 0.0309499 -0.0295096 1.04835
10000 0.999508 0.0328837 -0.0313533 1.04829
10000 0.999449 0.0348173 -0.0331968 1.04823
10000 0.999386 0.0367508 -0.0350402 1.04816
10000 0.99932 0.0386842 -0.0368835 1.0481
10000 0.99925 0.0406175 -0.0387266 1.04802
10000 0.999177 0.0425506 -0.0405695 1.04795
10000 0.9991 0.0444836 -0.0424123 1.04787
10000 0.99902 0.0464164 -0.0442549 1.04778
10000 0.998937 0.0483491 -0.0460974 1.04769
10000 0.99885 0.0502816 -0.0479396 1.0476
10000 0.99876 0.052214 -0.0497816 1.04751
10000 0.998666 0.0541461 -0.0516234 1.04741
10000 0.99857 0.0560781 -0.053465 1.04731
10000 0.998469 0.0580099 -0.0553064 1.0472
10000 0.998366 0.0599415 -0.0571475 1.0471
10000 0.998258 0.0618729 -0.0589884 1.04698
10000 0.998148 0.063804 -0.0608291 1.04687
10000 0.998034 0.065735 -0.0626695 1.04675
10000 0.997917 0.0676657 -0.0645096 1.04662
10000 0.997796 0.0695962 -0.0663494 1.0465
10000 0.997672 0.0715265 -0.068189 1.04637
10000 0.997544 0.0734565 -0.0700282 1.04623
10000 0.997414 0.0753863 -0.0718672 1.0461
10000 0.997279 0.0773158 -0.0737059 1.04596
10000 0.997142 0.0792451 -0.0755442 1.04581
10000 0.997001 0.0811741 -0.0773823 1.04566
10000 0.996856 0.0831028 -0.0792199 1.04551
10000 0.996708 0.0850312 -0.0810573 1.04536
10000 0.996557 0.0869593 -0.0828943 1.0452
10000 0.996403 0.0888872 -0.084731 1.04504
10000 0.996245 0.0908147 -0.0865672 1.04487
10000 0.996083 0.092742 -0.0884032 1.0447
10000 0.995918 0.0946689 -0.0902387 1.04453
10000 0.99575 0.0965955 -0.0920738 1.04435
10000 0.995579 0.0985217 -0.0939086 1.04418
10000 0.995404 0.100448 -0.0957429 1.04399
10000 0.995226 0.102373 -0.0975769 1.04381
10000 0.995044 0.104299 -0.0994104 1.04361
10000 0.994859 0.106223 -0.101243 1.04342
10000 0.99467 0.108148 -0.103076 1.04322
10000 0.994478 0.110072 -0.104908 1.04302
10000 0.994283 0.111996 -0.10674 1.04282
10000 0.994085 0.113919 -0.108571 1.04261
10000 0.993883 0.115842 -0.110402 1.0424
10000 0.993677 0.117765 -0.112233 1.04218
10000 0.993469 0.119687 -0.114062 1.04197
10000 0.993257 0.121609 -0.115892 1.04174
10000 0.993041 0.12353 -0.117721 1.04152
10000 0.992822 0.125451 -0.119549 1.04129
10000 0.9926 0.127372 -0.121377 1.04106
10000 0.992375 0.129292 -0.123204 1.04082
10000 0.992146 0.131212 -0.125031 1.04058
10000 0.991913 0.133131 -0.126857 1.04034
10000 0.991678 0.13505 -0.128683 1.04009
10000 0.991439 0.136968 -0.130508 1.03984
10000 0.991196 0.138886 -0.132333 1.03959
10000 0.99095 0.140803 -0.134157 1.03933
10000 0.990701 0.14272 -0.13598 1.03907
10000 0.990449 0.144637 -0.137803 1.0388
10000 0.990193 0.146553 -0.139625 1.03854
10000 0.989934 0.148468 -0.141447 1.03827
10000 0.989671 0.150383 -0.143268 1.03799
10000 0.989405 0.152298 -0.145088 1.03771
10000 0.989136 0.154212 -0.146908 1.03743
10000 0.988863 0.156125 -0.148727 1.03715
10000 0.988587 0.158038 -0.150546 1.03686
10000 0.988308 0.15995 -0.152363 1.03657
10000 0.988025 0.161862 -0.154181 1.03627
10000 0.987739 0.163773 -0.155997 1.03597
10000 0.987449 0.165684 -0.157813 1.03567
