nsteps X Y Vx Vy
10000 1 0 0 1.3784
10000 0.998759 0.0686226 -0.0498459 1.3767
10000 0.99504 0.137076 -0.0995864 1.37165
10000 0.988857 0.205197 -0.148768 1.36338
10000 0.980251 0.27283 -0.196955 1.35209
10000 0.969281 0.339829 -0.243749 1.33802
10000 0.956023 0.406064 -0.288799 1.32146
10000 0.940573 0.471417 -0.331812 1.3027
10000 0.923037 0.535787 -0.372556 1.28206
10000 0.903532 0.599089 -0.410864 1.25986
10000 0.882183 0.661252 -0.446632 1.2364
10000 0.859115 0.72222 -0.47981 1.21195
10000 0.83446 0.781952 -0.510399 1.1868
10000 0.808343 0.840418 -0.538443 1.16117
10000 0.780891 0.897601 -0.56402 1.13529
10000 0.752223 0.953493 -0.587231 1.10933
10000 0.722454 1.00809 -0.6082 1.08347
10000 0.691693 1.06141 -0.627061 1.05783
10000 0.660042 1.11346 -0.643954 1.03252
10000 0.627594 1.16426 -0.659022 1.00765
10000 0.594437 1.21383 -0.672407 0.983287
10000 0.560652 1.26221 -0.684248 0.959481
10000 0.526312 1.30941 -0.694677 0.936277
10000 0.491485 1.35547 -0.703817 0.913707
10000 0.456231 1.40043 -0.711787 0.891788
10000 0.420607 1.44431 -0.718696 0.870532
10000 0.384663 1.48715 -0.724644 0.849943
10000 0.348444 1.52898 -0.729724 0.830018
10000 0.311992 1.56984 -0.734021 0.810751
10000 0.275343 1.60975 -0.737611 0.792131
10000 0.238531 1.64875 -0.740565 0.774143
10000 0.201587 1.68687 -0.742946 0.756773
10000 0.164537 1.72414 -0.744812 0.740003
10000 0.127405 1.76059 -0.746215 0.723814
10000 0.0902143 1.79625 -0.747202 0.708186
10000 0.0529836 1.83114 -0.747816 0.693102
10000 0.0157307 1.86529 -0.748094 0.678539
10000 -0.0215285 1.89874 -0.748072 0.664479
10000 -0.0587798 1.93149 -0.74778 0.650902
10000 -0.0960105 1.96358 -0.747247 0.637789
10000 -0.133209 1.99503 -0.746497 0.62512
10000 -0.170366 2.02585 -0.745553 0.612879
10000 -0.207471 2.05608 -0.744436 0.601046
10000 -0.244516 2.08573 -0.743164 0.589606
10000 -0.281495 2.11482 -0.741755 0.578541
10000 -0.3184 2.14337 -0.740222 0.567836
10000 -0.355227 2.17139 -0.73858 0.557475
10000 -0.391969 2.1989 -0.73684 0.547445
10000 -0.428622 2.22592 -0.735014 0.537731
10000 -0.465182 2.25247 -0.733113 0.52832
10000 -0.501646 2.27855 -0.731144 0.519199
10000 -0.53801 2.30419 -0.729116 0.510356
10000 -0.574272 2.3294 -0.727036 0.50178
10000 -0.61043 2.35418 -0.724911 0.49346
10000 -0.64648 2.37855 -0.722748 0.485385
10000 -0.682422 2.40253 -0.720551 0.477546
10000 -0.718254 2.42613 -0.718325 0.469932
10000 -0.753974 2.44935 -0.716076 0.462535
10000 -0.789582 2.4722 -0.713807 0.455346
10000 -0.825076 2.49471 -0.711521 0.448357
10000 -0.860456 2.51687 -0.709222 0.44156
10000 -0.895721 2.53869 -0.706913 0.434947
10000 -0.930872 2.5602 -0.704597 0.428512
10000 -0.965906 2.58138 -0.702276 0.422248
10000 -1.00083 2.60226 -0.699953 0.416148
10000 -1.03563 2.62284 -0.697629 0.410206
10000 -1.07032 2.64312 -0.695306 0.404416
10000 -1.10489 2.66312 -0.692986 0.398773
10000 -1.13934 2.68285 -0.690671 0.393271
10000 -1.17369 2.7023 -0.688361 0.387905
10000 -1.20791 2.72149 -0.686058 0.38267
10000 -1.24202 2.74042 -0.683763 0.377562
10000 -1.27602 2.7591 -0.681477 0.372577
