nsteps X Y Vx Vy
10000 1 0 0 1.3784
10000 1 0.0703605 -0.0496209 1.37667
10000 0.997467 0.140632 -0.0986402 1.3715
10000 0.992432 0.21064 -0.146607 1.36305
10000 0.984948 0.280217 -0.193115 1.35153
10000 0.975091 0.349206 -0.23781 1.3372
10000 0.962952 0.417463 -0.280406 1.32039
10000 0.948639 0.484862 -0.320683 1.30141
10000 0.932269 0.551293 -0.358492 1.28062
10000 0.91397 0.616662 -0.393747 1.25836
10000 0.893871 0.680894 -0.426418 1.23495
10000 0.872105 0.743932 -0.456525 1.2107
10000 0.848802 0.805732 -0.48413 1.18588
10000 0.824089 0.866265 -0.509323 1.16074
10000 0.798091 0.925515 -0.532218 1.13549
10000 0.770924 0.983476 -0.552945 1.11032
10000 0.742699 1.04015 -0.571642 1.08536
10000 0.71352 1.09555 -0.588451 1.06074
10000 0.683482 1.1497 -0.603515 1.03657
10000 0.652676 1.20261 -0.616973 1.01292
10000 0.621183 1.25432 -0.628958 0.989835
10000 0.589077 1.30484 -0.639598 0.967371
10000 0.556429 1.35422 -0.649013 0.945552
10000 0.5233 1.40249 -0.657313 0.924395
10000 0.489748 1.44967 -0.664602 0.903906
10000 0.455823 1.49581 -0.670974 0.884088
10000 0.421574 1.54094 -0.676518 0.864935
10000 0.387041 1.58509 -0.681311 0.846437
10000 0.352263 1.6283 -0.685427 0.828581
10000 0.317276 1.67059 -0.688931 0.811351
10000 0.282109 1.71201 -0.691883 0.794728
10000 0.246792 1.75257 -0.694337 0.778695
10000 0.21135 1.79232 -0.69634 0.763229
10000 0.175805 1.83128 -0.697939 0.748312
10000 0.140179 1.86948 -0.699172 0.733923
10000 0.10449 1.90694 -0.700075 0.72004
10000 0.0687547 1.9437 -0.700681 0.706643
10000 0.0329885 1.97977 -0.70102 0.693713
10000 -0.00279498 2.01518 -0.701117 0.68123
10000 -0.0385834 2.04995 -0.700997 0.669176
10000 -0.0743658 2.08411 -0.700682 0.657531
10000 -0.110132 2.11767 -0.70019 0.646278
10000 -0.145873 2.15066 -0.69954 0.6354
10000 -0.181581 2.18309 -0.698747 0.624882
10000 -0.217248 2.21499 -0.697826 0.614707
10000 -0.252869 2.24637 -0.69679 0.604862
10000 -0.288437 2.27724 -0.695651 0.59533
10000 -0.323946 2.30763 -0.69442 0.5861
10000 -0.359393 2.33755 -0.693106 0.577158
10000 -0.394772 2.36701 -0.691718 0.568492
10000 -0.430081 2.39603 -0.690264 0.560091
10000 -0.465315 2.42462 -0.688751 0.551942
10000 -0.500472 2.45279 -0.687187 0.544036
10000 -0.53555 2.48056 -0.685576 0.536363
10000 -0.570545 2.50794 -0.683925 0.528913
10000 -0.605456 2.53494 -0.682239 0.521676
10000 -0.640281 2.56157 -0.680521 0.514645
10000 -0.675018 2.58784 -0.678776 0.507811
10000 -0.709666 2.61376 -0.677008 0.501166
10000 -0.744224 2.63934 -0.675219 0.494703
10000 -0.77869 2.6646 -0.673414 0.488414
10000 -0.813064 2.68953 -0.671595 0.482293
10000 -0.847346 2.71414 -0.669764 0.476333
10000 -0.881534 2.73846 -0.667924 0.470529
10000 -0.915628 2.76248 -0.666077 0.464874
10000 -0.949628 2.78621 -0.664225 0.459362
10000 -0.983533 2.80965 -0.66237 0.45399
10000 -1.01734 2.83283 -0.660512 0.44875
10000 -1.05106 2.85574 -0.658654 0.44364
10000 -1.08468 2.87838 -0.656797 0.438653
10000 -1.11821 2.90077 -0.654942 0.433786
10000 -1.15164 2.92291 -0.653091 0.429035
10000 -1.18498 2.94481 -0.651243 0.424394
10000 -1.21822 2.96648 -0.649401 0.419862
10000 -1.25137 2.98791 -0.647564 0.415433
10000 -1.28442 3.00911 -0.645734 0.411104
10000 -1.31738 3.0301 -0.643911 0.406873
10000 -1.35025 3.05087 -0.642096 0.402735
10000 -1.38303 3.07143 -0.64029 0.398688
10000 -1.41571 3.09178 -0.638492 0.394729
10000 -1.4483 3.11193 -0.636704 0.390855
10000 -1.4808 3.13188 -0.634925 0.387062
10000 -1.51321 3.15163 -0.633156 0.38335
10000 -1.54553 3.1712 -0.631398 0.379715
10000 -1.57776 3.19059 -0.62965 0.376154
10000 -1.6099 3.20979 -0.627913 0.372666
10000 -1.64195 3.22881 -0.626187 0.369248
10000 -1.67392 3.24766 -0.624472 0.365898
10000 -1.70579 3.26633 -0.622768 0.362614
10000 -1.73758 3.28484 -0.621076 0.359395
10000 -1.76928 3.30319 -0.619395 0.356237
10000 -1.8009 3.32137 -0.617727 0.35314
10000 -1.83243 3.3394 -0.616069 0.350102
10000 -1.86388 3.35727 -0.614424 0.347121
10000 -1.89524 3.37499 -0.61279 0.344195
10000 -1.92652 3.39256 -0.611169 0.341323
10000 -1.95772 3.40998 -0.609559 0.338504
10000 -1.98884 3.42726 -0.607961 0.335735
10000 -2.01987 3.4444 -0.606375 0.333016
10000 -2.05082 3.4614 -0.6048 0.330345
10000 -2.08169 3.47826 -0.603238 0.327721
10000 -2.11249 3.49499 -0.601687 0.325143
10000 -2.1432 3.51158 -0.600148 0.322609
10000 -2.17383 3.52805 -0.598621 0.320119
10000 -2.20439 3.54439 -0.597106 0.31767
10000 -2.23487 3.56061 -0.595602 0.315263
10000 -2.26527 3.5767 -0.594109 0.312896
10000 -2.2956 3.59267 -0.592628 0.310568
10000 -2.32585 3.60852 -0.591159 0.308278
10000 -2.35602 3.62426 -0.5897 0.306025
10000 -2.38613 3.63988 -0.588253 0.303808
10000 -2.41615 3.65539 -0.586817 0.301626
10000 -2.44611 3.67079 -0.585392 0.299479
10000 -2.47599 3.68607 -0.583978 0.297366
10000 -2.5058 3.70125 -0.582575 0.295286
10000 -2.53553 3.71632 -0.581183 0.293237
10000 -2.5652 3.73129 -0.579802 0.29122
10000 -2.5948 3.74616 -0.578431 0.289233
10000 -2.62432 3.76092 -0.57707 0.287276
10000 -2.65378 3.77559 -0.575721 0.285349
10000 -2.68317 3.79015 -0.574381 0.28345
10000 -2.71249 3.80462 -0.573052 0.281578
10000 -2.74174 3.81899 -0.571732 0.279734
10000 -2.77092 3.83327 -0.570423 0.277917
10000 -2.80004 3.84746 -0.569124 0.276126
10000 -2.82909 3.86155 -0.567835 0.27436
10000 -2.85807 3.87556 -0.566555 0.272619
10000 -2.88699 3.88947 -0.565285 0.270902
10000 -2.91585 3.9033 -0.564025 0.26921
10000 -2.94464 3.91704 -0.562774 0.26754
10000 -2.97337 3.9307 -0.561532 0.265894
10000 -3.00203 3.94427 -0.5603 0.26427
10000 -3.03063 3.95776 -0.559077 0.262668
10000 -3.05917 3.97117 -0.557863 0.261087
10000 -3.08764 3.9845 -0.556658 0.259527
10000 -3.11606 3.99775 -0.555461 0.257988
10000 -3.14441 4.01091 -0.554274 0.256469
10000 -3.1727 4.02401 -0.553095 0.25497
10000 -3.20094 4.03702 -0.551925 0.25349
10000 -3.22911 4.04996 -0.550764 0.252029
10000 -3.25722 4.06282 -0.549611 0.250587
10000 -3.28528 4.07562 -0.548466 0.249163
10000 -3.31328 4.08833 -0.547329 0.247757
10000 -3.34121 4.10098 -0.546201 0.246368
10000 -3.36909 4.11356 -0.545081 0.244997
10000 -3.39692 4.12606 -0.543969 0.243642
10000 -3.42469 4.1385 -0.542864 0.242304
10000 -3.4524 4.15087 -0.541768 0.240983
10000 -3.48005 4.16317 -0.540679 0.239677
10000 -3.50765 4.1754 -0.539598 0.238387
10000 -3.53519 4.18757 -0.538525 0.237112
10000 -3.56268 4.19967 -0.537459 0.235852
10000 -3.59012 4.21171 -0.5364 0.234608
10000 -3.6175 4.22369 -0.535349 0.233377
10000 -3.64482 4.2356 -0.534305 0.232161
10000 -3.6721 4.24745 -0.533268 0.230959
10000 -3.69932 4.25924 -0.532238 0.229771
10000 -3.72649 4.27097 -0.531216 0.228596
10000 -3.7536 4.28264 -0.5302 0.227434
10000 -3.78067 4.29425 -0.529191 0.226286
10000 -3.80768 4.3058 -0.528189 0.22515
10000 -3.83464 4.31729 -0.527194 0.224027
10000 -3.86155 4.32873 -0.526205 0.222917
10000 -3.88841 4.34011 -0.525223 0.221818
10000 -3.91522 4.35143 -0.524248 0.220732
10000 -3.94198 4.3627 -0.523279 0.219657
10000 -3.96869 4.37391 -0.522316 0.218594
10000 -3.99535 4.38507 -0.52136 0.217542
10000 -4.02196 4.39617 -0.52041 0.216502
10000 -4.04853 4.40722 -0.519466 0.215472
10000 -4.07505 4.41822 -0.518528 0.214453
10000 -4.10151 4.42917 -0.517596 0.213445
10000 -4.12793 4.44006 -0.516671 0.212448
10000 -4.15431 4.45091 -0.515751 0.21146
10000 -4.18063 4.4617 -0.514837 0.210483
10000 -4.20691 4.47245 -0.513929 0.209516
10000 -4.23315 4.48314 -0.513027 0.208558
10000 -4.25933 4.49379 -0.51213 0.207611
10000 -4.28548 4.50438 -0.511239 0.206673
10000 -4.31157 4.51493 -0.510354 0.205744
10000 -4.33762 4.52544 -0.509474 0.204824
10000 -4.36363 4.53589 -0.5086 0.203914
10000 -4.38959 4.5463 -0.507731 0.203012
10000 -4.41551 4.55666 -0.506868 0.202119
10000 -4.44138 4.56698 -0.506009 0.201235
10000 -4.46721 4.57725 -0.505156 0.20036
10000 -4.493 4.58748 -0.504309 0.199492
10000 -4.51874 4.59766 -0.503466 0.198634
10000 -4.54444 4.6078 -0.502628 0.197783
10000 -4.57009 4.6179 -0.501796 0.19694
10000 -4.59571 4.62795 -0.500968 0.196106
10000 -4.62128 4.63796 -0.500146 0.195279
10000 -4.64681 4.64793 -0.499328 0.194459
10000 -4.6723 4.65785 -0.498515 0.193648
10000 -4.69774 4.66774 -0.497708 0.192844
10000 -4.72315 4.67758 -0.496904 0.192047
10000 -4.74851 4.68739 -0.496106 0.191257
10000 -4.77384 4.69715 -0.495312 0.190475
10000 -4.79912 4.70687 -0.494523 0.1897
10000 -4.82436 4.71655 -0.493738 0.188931
10000 -4.84957 4.7262 -0.492958 0.18817
10000 -4.87473 4.7358 -0.492182 0.187415
10000 -4.89985 4.74537 -0.491411 0.186667
10000 -4.92494 4.7549 -0.490645 0.185926
10000 -4.94998 4.76439 -0.489882 0.185191
10000 -4.97499 4.77384 -0.489124 0.184462
10000 -4.99996 4.78326 -0.48837 0.18374
10000 -5.02488 4.79264 -0.487621 0.183024
10000 -5.04978 4.80198 -0.486875 0.182314
10000 -5.07463 4.81129 -0.486134 0.181611
10000 -5.09944 4.82056 -0.485397 0.180913
10000 -5.12422 4.82979 -0.484664 0.180221
10000 -5.14896 4.83899 -0.483935 0.179535
10000 -5.17366 4.84815 -0.48321 0.178855
10000 -5.19833 4.85728 -0.482489 0.17818
10000 -5.22296 4.86638 -0.481772 0.177511
10000 -5.24755 4.87544 -0.481059 0.176848
10000 -5.2721 4.88447 -0.48035 0.17619
10000 -5.29662 4.89346 -0.479645 0.175537
10000 -5.32111 4.90242 -0.478943 0.17489
10000 -5.34555 4.91135 -0.478245 0.174248
10000 -5.36997 4.92024 -0.477551 0.173611
10000 -5.39434 4.9291 -0.476861 0.172979
10000 -5.41868 4.93793 -0.476174 0.172352
10000 -5.44299 4.94673 -0.475491 0.171731
10000 -5.46726 4.9555 -0.474811 0.171114
10000 -5.4915 4.96423 -0.474135 0.170502
10000 -5.5157 4.97294 -0.473463 0.169895
10000 -5.53987 4.98161 -0.472794 0.169293
10000 -5.564 4.99025 -0.472128 0.168695
10000 -5.5881 4.99886 -0.471466 0.168102
10000 -5.61217 5.00744 -0.470808 0.167514
10000 -5.6362 5.01599 -0.470153 0.16693
10000 -5.6602 5.02451 -0.469501 0.16635
10000 -5.68416 5.033 -0.468852 0.165775
10000 -5.7081 5.04147 -0.468207 0.165205
10000 -5.732 5.0499 -0.467565 0.164638
10000 -5.75586 5.0583 -0.466926 0.164076
10000 -5.7797 5.06668 -0.466291 0.163518
10000 -5.8035 5.07502 -0.465658 0.162965
10000 -5.82727 5.08334 -0.465029 0.162415
10000 -5.85101 5.09163 -0.464403 0.16187
10000 -5.87471 5.0999 -0.46378 0.161328
10000 -5.89838 5.10813 -0.46316 0.160791
10000 -5.92203 5.11634 -0.462543 0.160257
10000 -5.94564 5.12452 -0.461929 0.159727
10000 -5.96922 5.13267 -0.461319 0.159202
10000 -5.99276 5.1408 -0.460711 0.15868
10000 -6.01628 5.1489 -0.460106 0.158161
10000 -6.03977 5.15697 -0.459504 0.157647
10000 -6.06322 5.16502 -0.458905 0.157136
10000 -6.08665 5.17304 -0.458309 0.156628
10000 -6.11004 5.18104 -0.457715 0.156125
10000 -6.13341 5.189 -0.457125 0.155625
10000 -6.15674 5.19695 -0.456537 0.155128
10000 -6.18004 5.20487 -0.455952 0.154635
10000 -6.20332 5.21276 -0.45537 0.154145
10000 -6.22656 5.22063 -0.454791 0.153659
10000 -6.24978 5.22847 -0.454214 0.153176
10000 -6.27296 5.23629 -0.45364 0.152696
10000 -6.29612 5.24409 -0.453069 0.15222
10000 -6.31924 5.25186 -0.4525 0.151747
10000 -6.34234 5.2596 -0.451934 0.151277
10000 -6.36541 5.26732 -0.451371 0.15081
10000 -6.38845 5.27502 -0.45081 0.150346
10000 -6.41146 5.2827 -0.450251 0.149886
10000 -6.43445 5.29035 -0.449696 0.149429
10000 -6.4574 5.29797 -0.449143 0.148974
10000 -6.48033 5.30558 -0.448592 0.148523
10000 -6.50323 5.31316 -0.448044 0.148075
10000 -6.5261 5.32072 -0.447498 0.147629
10000 -6.54894 5.32825 -0.446955 0.147187
10000 -6.57175 5.33577 -0.446414 0.146747
10000 -6.59454 5.34326 -0.445876 0.146311
10000 -6.6173 5.35073 -0.44534 0.145877
10000 -6.64003 5.35817 -0.444806 0.145446
10000 -6.66274 5.3656 -0.444275 0.145018
10000 -6.68542 5.373 -0.443746 0.144592
10000 -6.70807 5.38038 -0.44322 0.144169
10000 -6.73069 5.38774 -0.442695 0.143749
10000 -6.75329 5.39508 -0.442173 0.143332
10000 -6.77586 5.40239 -0.441654 0.142917
10000 -6.7984 5.40969 -0.441136 0.142505
10000 -6.82092 5.41696 -0.440621 0.142095
10000 -6.84341 5.42422 -0.440108 0.141688
10000 -6.86588 5.43145 -0.439597 0.141284
10000 -6.88832 5.43866 -0.439089 0.140882
10000 -6.91073 5.44585 -0.438582 0.140483
10000 -6.93312 5.45302 -0.438078 0.140086
10000 -6.95548 5.46017 -0.437576 0.139691
10000 -6.97781 5.4673 -0.437076 0.139299
10000 -7.00012 5.47441 -0.436578 0.138909
10000 -7.02241 5.4815 -0.436083 0.138522
10000 -7.04467 5.48858 -0.435589 0.138137
10000 -7.0669 5.49563 -0.435097 0.137754
10000 -7.08911 5.50266 -0.434608 0.137374
10000 -7.1113 5.50967 -0.43412 0.136996
10000 -7.13346 5.51666 -0.433635 0.13662
10000 -7.15559 5.52364 -0.433151 0.136247
10000 -7.1777 5.53059 -0.43267 0.135875
10000 -7.19979 5.53753 -0.43219 0.135506
10000 -7.22185 5.54444 -0.431713 0.135139
10000 -7.24389 5.55134 -0.431237 0.134774
10000 -7.2659 5.55822 -0.430763 0.134412
10000 -7.28789 5.56508 -0.430292 0.134051
10000 -7.30985 5.57193 -0.429822 0.133693
10000 -7.33179 5.57875 -0.429354 0.133336
10000 -7.35371 5.58556 -0.428888 0.132982
10000 -7.3756 5.59234 -0.428424 0.13263
10000 -7.39747 5.59911 -0.427962 0.13228
10000 -7.41931 5.60587 -0.427501 0.131931
10000 -7.44114 5.6126 -0.427042 0.131585
10000 -7.46293 5.61932 -0.426586 0.131241
10000 -7.48471 5.62602 -0.426131 0.130899
10000 -7.50646 5.6327 -0.425677 0.130558
10000 -7.52819 5.63936 -0.425226 0.13022
10000 -7.5499 5.64601 -0.424776 0.129883
10000 -7.57158 5.65264 -0.424328 0.129549
10000 -7.59324 5.65925 -0.423882 0.129216
10000 -7.61488 5.66585 -0.423438 0.128885
10000 -7.63649 5.67243 -0.422995 0.128556
10000 -7.65808 5.67899 -0.422554 0.128229
10000 -7.67965 5.68553 -0.422115 0.127903
10000 -7.7012 5.69206 -0.421677 0.127579
10000 -7.72272 5.69858 -0.421242 0.127257
10000 -7.74422 5.70507 -0.420807 0.126937
10000 -7.7657 5.71155 -0.420375 0.126619
10000 -7.78716 5.71801 -0.419944 0.126302
10000 -7.8086 5.72446 -0.419515 0.125987
10000 -7.83001 5.73089 -0.419087 0.125674
10000 -7.8514 5.73731 -0.418661 0.125362
10000 -7.87277 5.74371 -0.418236 0.125052
