nsteps X Y Vx Vy
10000 1 0 0 1.3784
10000 0.997519 0.068651 -0.0498046 1.3784
10000 0.992564 0.137132 -0.0995038 1.37498
10000 0.985161 0.205274 -0.148644 1.3682
10000 0.97536 0.272917 -0.196791 1.35816
10000 0.96323 0.339908 -0.243546 1.34508
10000 0.948858 0.406108 -0.288561 1.3292
10000 0.932346 0.471392 -0.331544 1.3108
10000 0.913805 0.535651 -0.372265 1.29021
10000 0.893357 0.598791 -0.410561 1.26776
10000 0.871128 0.660737 -0.44633 1.24379
10000 0.847245 0.72143 -0.479524 1.21861
10000 0.821838 0.780824 -0.510147 1.19253
10000 0.795031 0.838888 -0.538243 1.16584
10000 0.766946 0.895604 -0.56389 1.13878
10000 0.737702 0.950966 -0.587191 1.11157
10000 0.707407 1.00497 -0.608265 1.0844
10000 0.676167 1.05764 -0.627245 1.05744
10000 0.64408 1.10898 -0.64427 1.03081
10000 0.611235 1.15901 -0.659478 1.00462
10000 0.577716 1.20777 -0.67301 0.978965
10000 0.543599 1.25528 -0.685 0.953899
10000 0.508957 1.30157 -0.695577 0.929475
10000 0.473851 1.34668 -0.704863 0.905726
10000 0.438342 1.39064 -0.712974 0.882674
10000 0.402481 1.43349 -0.720017 0.860332
10000 0.366319 1.47526 -0.72609 0.838702
10000 0.329897 1.51599 -0.731285 0.817782
10000 0.293257 1.55571 -0.735684 0.797564
10000 0.256433 1.59446 -0.739365 0.778036
10000 0.219458 1.63227 -0.742398 0.759182
10000 0.182362 1.66918 -0.744844 0.740985
10000 0.145169 1.70521 -0.746763 0.723424
10000 0.107905 1.74039 -0.748205 0.70648
10000 0.0705907 1.77477 -0.749219 0.690132
10000 0.0332448 1.80835 -0.749846 0.674357
10000 -0.00411491 1.84118 -0.750126 0.659135
10000 -0.041473 1.87328 -0.750093 0.644443
10000 -0.0788155 1.90467 -0.749779 0.630261
10000 -0.11613 1.93537 -0.749213 0.616567
10000 -0.153405 1.96542 -0.748419 0.603342
10000 -0.19063 1.99484 -0.747422 0.590566
10000 -0.227796 2.02363 -0.746242 0.57822
10000 -0.264895 2.05184 -0.744899 0.566285
10000 -0.301921 2.07947 -0.743409 0.554745
10000 -0.338865 2.10654 -0.741788 0.543582
10000 -0.375723 2.13307 -0.74005 0.532781
10000 -0.412489 2.15909 -0.738209 0.522325
10000 -0.449159 2.1846 -0.736274 0.5122
10000 -0.485729 2.20962 -0.734258 0.502393
10000 -0.522194 2.23417 -0.732169 0.492889
10000 -0.558552 2.25826 -0.730016 0.483677
10000 -0.5948 2.2819 -0.727806 0.474743
10000 -0.630936 2.30511 -0.725547 0.466076
10000 -0.666957 2.32791 -0.723245 0.457665
10000 -0.702861 2.3503 -0.720906 0.449501
10000 -0.738648 2.37229 -0.718534 0.441572
10000 -0.774314 2.3939 -0.716136 0.433869
10000 -0.809861 2.41513 -0.713715 0.426383
10000 -0.845286 2.43601 -0.711274 0.419105
10000 -0.880588 2.45653 -0.708819 0.412028
10000 -0.915768 2.47671 -0.706351 0.405144
10000 -0.950824 2.49655 -0.703874 0.398444
10000 -0.985756 2.51607 -0.70139 0.391923
10000 -1.02056 2.53527 -0.698902 0.385572
10000 -1.05525 2.55417 -0.696412 0.379387
10000 -1.08981 2.57276 -0.693922 0.37336
10000 -1.12425 2.59107 -0.691433 0.367485
10000 -1.15856 2.60908 -0.688948 0.361758
