nsteps X Y Vx Vy
10000 1 0 0 1.3784
10000 1 0.068651 -0.0498046 1.3784
10000 0.997519 0.137302 -0.0992593 1.37501
10000 0.992576 0.205784 -0.147922 1.36831
10000 0.985209 0.273932 -0.195382 1.35847
10000 0.975478 0.34159 -0.241271 1.34571
10000 0.963461 0.408613 -0.285274 1.3303
10000 0.949253 0.474868 -0.327139 1.31255
10000 0.93296 0.540239 -0.366676 1.29277
10000 0.914698 0.604625 -0.403759 1.2713
10000 0.894589 0.667942 -0.438318 1.24845
10000 0.872759 0.730121 -0.470335 1.22455
10000 0.849334 0.791109 -0.499838 1.19987
10000 0.82444 0.850868 -0.52689 1.17467
10000 0.798198 0.909372 -0.55158 1.14919
10000 0.770727 0.966606 -0.574021 1.12362
10000 0.742138 1.02257 -0.594337 1.09814
10000 0.712537 1.07726 -0.612661 1.07289
10000 0.682024 1.1307 -0.629132 1.04799
10000 0.65069 1.18289 -0.643885 1.02353
10000 0.618622 1.23387 -0.657055 0.999591
10000 0.585897 1.28365 -0.668772 0.976221
10000 0.552589 1.33227 -0.679159 0.953465
10000 0.518764 1.37976 -0.688331 0.931351
10000 0.484482 1.42614 -0.696398 0.909896
10000 0.449798 1.47146 -0.70346 0.889109
10000 0.414763 1.51574 -0.709609 0.868991
10000 0.379421 1.55902 -0.714932 0.849538
10000 0.343814 1.60133 -0.719507 0.830742
10000 0.307979 1.64271 -0.723404 0.812589
10000 0.27195 1.68318 -0.72669 0.795064
10000 0.235758 1.72278 -0.729422 0.778151
10000 0.199429 1.76153 -0.731656 0.761831
10000 0.162989 1.79948 -0.733438 0.746084
10000 0.126461 1.83663 -0.734815 0.730891
10000 0.0898635 1.87304 -0.735824 0.71623
10000 0.053216 1.90871 -0.736503 0.702083
10000 0.0165348 1.94367 -0.736884 0.688428
10000 -0.0201654 1.97796 -0.736996 0.675246
10000 -0.0568712 2.01159 -0.736866 0.662518
10000 -0.0935706 2.04459 -0.736518 0.650225
10000 -0.130253 2.07697 -0.735975 0.638348
