nsteps X Y Vx Vy
10000 1 0 0 1.30384
10000 1 0.0124972 -0.00967744 1.30384
10000 0.999907 0.0249944 -0.0193526 1.30372
10000 0.999722 0.0374904 -0.0290226 1.30348
10000 0.999444 0.0499842 -0.0386847 1.30313
10000 0.999073 0.0624745 -0.0483362 1.30265
10000 0.998609 0.0749603 -0.0579742 1.30206
10000 0.998054 0.0874404 -0.067596 1.30134
10000 0.997406 0.0999137 -0.0771988 1.30051
10000 0.996666 0.112379 -0.08678 1.29957
10000 0.995834 0.124835 -0.0963369 1.29851
10000 0.994911 0.137281 -0.105867 1.29733
10000 0.993896 0.149716 -0.115367 1.29603
10000 0.99279 0.162138 -0.124835 1.29463
10000 0.991594 0.174547 -0.134268 1.29311
10000 0.990307 0.186942 -0.143664 1.29147
10000 0.98893 0.19932 -0.153021 1.28973
10000 0.987463 0.211682 -0.162335 1.28788
10000 0.985907 0.224026 -0.171604 1.28592
10000 0.984262 0.236352 -0.180827 1.28385
10000 0.982529 0.248657 -0.190001 1.28167
10000 0.980708 0.260942 -0.199123 1.27939
10000 0.978799 0.273205 -0.208192 1.27701
10000 0.976804 0.285445 -0.217205 1.27452
10000 0.974722 0.297661 -0.22616 1.27193
10000 0.972554 0.309852 -0.235056 1.26925
10000 0.970301 0.322018 -0.24389 1.26646
10000 0.967964 0.334157 -0.25266 1.26358
10000 0.965542 0.346268 -0.261365 1.26061
10000 0.963037 0.358351 -0.270004 1.25754
10000 0.960449 0.370405 -0.278574 1.25439
10000 0.957779 0.382428 -0.287073 1.25114
10000 0.955027 0.39442 -0.295501 1.24781
10000 0.952195 0.40638 -0.303855 1.24439
10000 0.949282 0.418307 -0.312135 1.24089
10000 0.946291 0.430201 -0.320339 1.2373
10000 0.94322 0.44206 -0.328465 1.23364
10000 0.940072 0.453885 -0.336513 1.2299
10000 0.936846 0.465673 -0.344482 1.22608
10000 0.933545 0.477425 -0.35237 1.22219
10000 0.930167 0.48914 -0.360177 1.21823
10000 0.926715 0.500816 -0.367901 1.21419
10000 0.923189 0.512454 -0.375541 1.21009
10000 0.919589 0.524053 -0.383098 1.20593
10000 0.915917 0.535612 -0.390569 1.20169
10000 0.912174 0.54713 -0.397955 1.1974
10000 0.908359 0.558607 -0.405255 1.19305
10000 0.904475 0.570042 -0.412469 1.18863
10000 0.900521 0.581435 -0.419595 1.18417
10000 0.8965 0.592785 -0.426633 1.17964
10000 0.89241 0.604092 -0.433584 1.17507
10000 0.888254 0.615355 -0.440447 1.17044
10000 0.884033 0.626573 -0.447221 1.16577
10000 0.879746 0.637747 -0.453906 1.16105
10000 0.875396 0.648876 -0.460502 1.15628
10000 0.870982 0.659958 -0.46701 1.15147
10000 0.866506 0.670995 -0.473429 1.14662
10000 0.861968 0.681985 -0.479759 1.14174
10000 0.857369 0.692929 -0.486 1.13681
10000 0.852711 0.703825 -0.492152 1.13185
10000 0.847994 0.714674 -0.498215 1.12685
10000 0.843218 0.725475 -0.504191 1.12183
10000 0.838386 0.736227 -0.510078 1.11677
10000 0.833497 0.746931 -0.515877 1.11169
10000 0.828552 0.757587 -0.521588 1.10657
10000 0.823553 0.768193 -0.527212 1.10144
10000 0.8185 0.77875 -0.532749 1.09627
10000 0.813393 0.789258 -0.5382 1.09109
10000 0.808235 0.799716 -0.543565 1.08589
10000 0.803025 0.810124 -0.548844 1.08066
10000 0.797764 0.820482 -0.554038 1.07542
10000 0.792454 0.83079 -0.559148 1.07017
10000 0.787094 0.841047 -0.564173 1.0649
10000 0.781687 0.851254 -0.569115 1.05961
10000 0.776232 0.861411 -0.573974 1.05432
10000 0.77073 0.871516 -0.578752 1.04901
10000 0.765183 0.881571 -0.583447 1.04369
10000 0.759591 0.891575 -0.588062 1.03837
10000 0.753954 0.901527 -0.592596 1.03304
10000 0.748274 0.911429 -0.597051 1.0277
10000 0.742551 0.921279 -0.601428 1.02237
10000 0.736787 0.931079 -0.605726 1.01702
10000 0.730981 0.940827 -0.609947 1.01168
10000 0.725135 0.950523 -0.614091 1.00633
10000 0.719249 0.960169 -0.618159 1.00099
10000 0.713324 0.969763 -0.622153 0.995644
10000 0.70736 0.979307 -0.626072 0.990303
10000 0.70136 0.988799 -0.629918 0.984965
10000 0.695322 0.998239 -0.633692 0.979631
10000 0.689248 1.00763 -0.637393 0.974302
10000 0.683139 1.01697 -0.641023 0.968979
10000 0.676994 1.02626 -0.644584 0.963663
10000 0.670816 1.03549 -0.648075 0.958355
10000 0.664604 1.04468 -0.651497 0.953056
10000 0.65836 1.05381 -0.654852 0.947765
10000 0.652083 1.0629 -0.65814 0.942485
10000 0.645775 1.07193 -0.661362 0.937216
10000 0.639436 1.08091 -0.664519 0.931958
10000 0.633067 1.08985 -0.667611 0.926712
10000 0.626668 1.09873 -0.67064 0.921479
10000 0.62024 1.10756 -0.673606 0.916259
10000 0.613783 1.11634 -0.676511 0.911054
10000 0.607299 1.12508 -0.679354 0.905863
10000 0.600787 1.13376 -0.682137 0.900687
10000 0.594249 1.14239 -0.684861 0.895527
10000 0.587685 1.15097 -0.687527 0.890384
10000 0.581095 1.15951 -0.690134 0.885257
10000 0.57448 1.16799 -0.692685 0.880147
10000 0.567841 1.17643 -0.695179 0.875055
10000 0.561177 1.18482 -0.697619 0.86998
10000 0.554491 1.19316 -0.700004 0.864925
10000 0.547781 1.20145 -0.702335 0.859888
10000 0.54105 1.20969 -0.704613 0.854871
10000 0.534296 1.21788 -0.706839 0.849873
10000 0.527521 1.22603 -0.709014 0.844895
10000 0.520725 1.23413 -0.711139 0.839937
10000 0.513909 1.24218 -0.713213 0.835
10000 0.507073 1.25018 -0.715238 0.830084
10000 0.500217 1.25814 -0.717216 0.825189
10000 0.493343 1.26605 -0.719145 0.820315
10000 0.48645 1.27391 -0.721028 0.815463
10000 0.479539 1.28172 -0.722865 0.810633
10000 0.47261 1.28949 -0.724656 0.805824
10000 0.465665 1.29722 -0.726402 0.801038
10000 0.458702 1.3049 -0.728105 0.796275
10000 0.451723 1.31253 -0.729765 0.791534
10000 0.444729 1.32012 -0.731382 0.786816
10000 0.437718 1.32766 -0.732957 0.782121
10000 0.430693 1.33515 -0.73449 0.777449
10000 0.423653 1.34261 -0.735984 0.772801
10000 0.416599 1.35001 -0.737437 0.768175
10000 0.40953 1.35738 -0.738851 0.763573
10000 0.402449 1.36469 -0.740227 0.758995
10000 0.395354 1.37197 -0.741564 0.75444
10000 0.388246 1.3792 -0.742864 0.749909
10000 0.381125 1.38639 -0.744128 0.745402
10000 0.373993 1.39353 -0.745355 0.740918
10000 0.366849 1.40063 -0.746547 0.736459
10000 0.359693 1.40769 -0.747704 0.732023
10000 0.352527 1.41471 -0.748827 0.727611
10000 0.345349 1.42168 -0.749916 0.723224
10000 0.338161 1.42862 -0.750971 0.71886
10000 0.330963 1.43551 -0.751994 0.71452
10000 0.323755 1.44235 -0.752985 0.710205
10000 0.316538 1.44916 -0.753945 0.705913
10000 0.309312 1.45593 -0.754873 0.701646
10000 0.302076 1.46265 -0.755771 0.697402
10000 0.294832 1.46934 -0.756639 0.693183
10000 0.28758 1.47598 -0.757478 0.688987
10000 0.28032 1.48259 -0.758287 0.684815
10000 0.273052 1.48915 -0.759069 0.680667
10000 0.265776 1.49567 -0.759822 0.676543
10000 0.258493 1.50216 -0.760548 0.672443
10000 0.251203 1.5086 -0.761246 0.668367
10000 0.243907 1.51501 -0.761919 0.664314
10000 0.236604 1.52138 -0.762565 0.660285
10000 0.229295 1.52771 -0.763185 0.65628
10000 0.22198 1.534 -0.763781 0.652298
10000 0.214659 1.54025 -0.764352 0.64834
10000 0.207333 1.54646 -0.764898 0.644405
10000 0.200001 1.55264 -0.765421 0.640493
10000 0.192665 1.55878 -0.76592 0.636604
10000 0.185324 1.56488 -0.766396 0.632739
10000 0.177978 1.57095 -0.766849 0.628897
10000 0.170628 1.57697 -0.76728 0.625077
10000 0.163273 1.58296 -0.76769 0.621281
10000 0.155915 1.58892 -0.768077 0.617507
10000 0.148553 1.59484 -0.768444 0.613756
10000 0.141188 1.60072 -0.76879 0.610028
10000 0.133819 1.60657 -0.769116 0.606322
10000 0.126447 1.61238 -0.769422 0.602638
10000 0.119072 1.61816 -0.769708 0.598977
10000 0.111694 1.6239 -0.769975 0.595338
10000 0.104314 1.6296 -0.770223 0.591721
10000 0.0969318 1.63527 -0.770452 0.588125
10000 0.0895471 1.64091 -0.770663 0.584552
10000 0.0821603 1.64651 -0.770857 0.581001
10000 0.0747718 1.65208 -0.771032 0.577471
10000 0.0673815 1.65762 -0.77119 0.573962
10000 0.0599897 1.66312 -0.771332 0.570475
10000 0.0525965 1.66859 -0.771456 0.56701
10000 0.0452022 1.67402 -0.771565 0.563565
10000 0.0378068 1.67942 -0.771657 0.560142
10000 0.0304106 1.68479 -0.771733 0.556739
10000 0.0230136 1.69013 -0.771794 0.553357
10000 0.015616 1.69543 -0.77184 0.549996
10000 0.008218 1.7007 -0.77187 0.546655
10000 0.000819691 1.70594 -0.771886 0.543335
10000 -0.00657877 1.71115 -0.771888 0.540035
10000 -0.0139772 1.71633 -0.771875 0.536756
10000 -0.0213756 1.72147 -0.771849 0.533496
10000 -0.0287737 1.72659 -0.771809 0.530256
10000 -0.0361714 1.73167 -0.771755 0.527036
10000 -0.0435686 1.73672 -0.771689 0.523836
10000 -0.0509652 1.74174 -0.771609 0.520656
10000 -0.058361 1.74673 -0.771517 0.517494
10000 -0.0657559 1.75169 -0.771412 0.514353
10000 -0.0731498 1.75662 -0.771295 0.51123
10000 -0.0805426 1.76152 -0.771166 0.508126
10000 -0.0879342 1.76639 -0.771026 0.505042
10000 -0.0953244 1.77123 -0.770873 0.501976
10000 -0.102713 1.77604 -0.77071 0.498929
10000 -0.1101 1.78083 -0.770535 0.4959
10000 -0.117486 1.78558 -0.770349 0.49289
10000 -0.12487 1.7903 -0.770153 0.489898
10000 -0.132251 1.795 -0.769946 0.486924
