nsteps X Y Vx Vy
10000 1 0 0 1.30384
10000 1 0.0124972 -0.00958491 1.30384
10000 0.999908 0.0249944 -0.0191676 1.30372
10000 0.999724 0.0374904 -0.0287453 1.30348
10000 0.999449 0.0499842 -0.0383153 1.30312
10000 0.999082 0.0624745 -0.0478749 1.30264
10000 0.998623 0.0749602 -0.0574213 1.30205
10000 0.998072 0.0874402 -0.066952 1.30133
10000 0.997431 0.0999134 -0.0764643 1.3005
10000 0.996698 0.112379 -0.0859554 1.29955
10000 0.995874 0.124835 -0.0954228 1.29848
10000 0.994959 0.13728 -0.104864 1.2973
10000 0.993954 0.149715 -0.114276 1.296
10000 0.992859 0.162137 -0.123657 1.29459
10000 0.991674 0.174545 -0.133004 1.29306
10000 0.990399 0.186939 -0.142314 1.29142
10000 0.989035 0.199317 -0.151586 1.28967
10000 0.987582 0.211679 -0.160817 1.28781
10000 0.98604 0.224022 -0.170004 1.28584
10000 0.984411 0.236347 -0.179145 1.28376
10000 0.982694 0.248652 -0.188239 1.28158
10000 0.98089 0.260936 -0.197282 1.27929
10000 0.978999 0.273197 -0.206273 1.2769
10000 0.977021 0.285436 -0.21521 1.27441
10000 0.974959 0.297651 -0.22409 1.27181
10000 0.972811 0.309842 -0.232912 1.26912
10000 0.970578 0.322006 -0.241673 1.26633
10000 0.968262 0.334144 -0.250373 1.26344
10000 0.965862 0.346254 -0.259009 1.26046
10000 0.96338 0.358335 -0.267579 1.25739
10000 0.960815 0.370387 -0.276082 1.25423
10000 0.958169 0.382409 -0.284517 1.25098
10000 0.955442 0.394399 -0.292881 1.24764
10000 0.952634 0.406358 -0.301173 1.24421
10000 0.949748 0.418283 -0.309392 1.24071
10000 0.946782 0.430175 -0.317537 1.23712
10000 0.943739 0.442033 -0.325606 1.23345
10000 0.940618 0.453856 -0.333599 1.22971
10000 0.93742 0.465642 -0.341513 1.22589
10000 0.934147 0.477392 -0.349348 1.222
10000 0.930798 0.489105 -0.357104 1.21804
10000 0.927376 0.50078 -0.364778 1.214
10000 0.923879 0.512416 -0.372371 1.2099
10000 0.92031 0.524013 -0.379881 1.20574
10000 0.916669 0.53557 -0.387307 1.20151
10000 0.912957 0.547086 -0.39465 1.19722
10000 0.909174 0.558561 -0.401908 1.19287
10000 0.905322 0.569995 -0.40908 1.18847
10000 0.901401 0.581386 -0.416167 1.184
10000 0.897412 0.592735 -0.423168 1.17949
10000 0.893356 0.60404 -0.430083 1.17492
10000 0.889233 0.615302 -0.43691 1.1703
10000 0.885046 0.626519 -0.443651 1.16564
10000 0.880793 0.637691 -0.450304 1.16093
10000 0.876477 0.648819 -0.45687 1.15618
10000 0.872098 0.659901 -0.463348 1.15138
10000 0.867657 0.670937 -0.469739 1.14655
10000 0.863155 0.681926 -0.476042 1.14167
10000 0.858592 0.692869 -0.482257 1.13676
10000 0.853969 0.703765 -0.488385 1.13182
10000 0.849288 0.714613 -0.494426 1.12684
10000 0.844549 0.725414 -0.500379 1.12183
10000 0.839753 0.736166 -0.506245 1.11679
10000 0.834901 0.746871 -0.512024 1.11172
10000 0.829993 0.757526 -0.517717 1.10663
10000 0.825031 0.768133 -0.523323 1.10151
10000 0.820015 0.778691 -0.528844 1.09637
10000 0.814946 0.7892 -0.534279 1.09121
10000 0.809825 0.799659 -0.539629 1.08603
10000 0.804653 0.810069 -0.544895 1.08083
10000 0.79943 0.820428 -0.550076 1.07562
10000 0.794157 0.830738 -0.555174 1.07038
10000 0.788836 0.840997 -0.560188 1.06514
10000 0.783467 0.851207 -0.56512 1.05988
10000 0.77805 0.861366 -0.56997 1.05461
10000 0.772587 0.871474 -0.574739 1.04933
10000 0.767078 0.881532 -0.579427 1.04404
10000 0.761524 0.891539 -0.584035 1.03875
10000 0.755927 0.901495 -0.588563 1.03345
10000 0.750285 0.911401 -0.593012 1.02814
10000 0.744601 0.921255 -0.597384 1.02283
10000 0.738875 0.931059 -0.601678 1.01752
10000 0.733108 0.940812 -0.605895 1.0122
10000 0.727301 0.950514 -0.610036 1.00689
10000 0.721454 0.960165 -0.614102 1.00158
10000 0.715568 0.969765 -0.618094 0.996263
10000 0.709643 0.979314 -0.622012 0.990954
10000 0.703681 0.988812 -0.625857 0.985647
10000 0.697683 0.998259 -0.629631 0.980345
10000 0.691648 1.00766 -0.633332 0.975049
10000 0.685577 1.017 -0.636964 0.969758
10000 0.679472 1.0263 -0.640525 0.964475
10000 0.673333 1.03554 -0.644018 0.9592
10000 0.66716 1.04473 -0.647442 0.953933
10000 0.660954 1.05388 -0.6508 0.948676
10000 0.654716 1.06297 -0.65409 0.943428
10000 0.648447 1.07201 -0.657316 0.938192
10000 0.642146 1.08101 -0.660476 0.932967
10000 0.635816 1.08995 -0.663572 0.927755
10000 0.629456 1.09884 -0.666606 0.922555
10000 0.623066 1.10768 -0.669576 0.917369
10000 0.616648 1.11648 -0.672486 0.912197
10000 0.610203 1.12522 -0.675334 0.907039
10000 0.60373 1.13391 -0.678123 0.901897
10000 0.59723 1.14256 -0.680853 0.89677
10000 0.590704 1.15115 -0.683524 0.891659
10000 0.584152 1.1597 -0.686138 0.886565
10000 0.577576 1.1682 -0.688695 0.881489
10000 0.570975 1.17665 -0.691197 0.876429
10000 0.56435 1.18505 -0.693643 0.871388
10000 0.557701 1.1934 -0.696035 0.866365
10000 0.55103 1.2017 -0.698374 0.861361
10000 0.544336 1.20996 -0.70066 0.856376
10000 0.53762 1.21817 -0.702894 0.85141
10000 0.530883 1.22633 -0.705076 0.846464
10000 0.524125 1.23444 -0.707209 0.841538
10000 0.517346 1.24251 -0.709291 0.836633
10000 0.510548 1.25053 -0.711325 0.831748
10000 0.50373 1.2585 -0.713311 0.826884
10000 0.496893 1.26643 -0.715249 0.822042
10000 0.490037 1.2743 -0.717141 0.817221
10000 0.483164 1.28214 -0.718987 0.812421
10000 0.476272 1.28992 -0.720787 0.807643
10000 0.469364 1.29767 -0.722543 0.802888
10000 0.462438 1.30536 -0.724255 0.798155
10000 0.455496 1.31301 -0.725924 0.793444
10000 0.448538 1.32062 -0.72755 0.788755
10000 0.441565 1.32818 -0.729135 0.78409
10000 0.434576 1.33569 -0.730679 0.779447
10000 0.427573 1.34316 -0.732182 0.774827
10000 0.420555 1.35059 -0.733645 0.77023
10000 0.413523 1.35797 -0.735069 0.765657
10000 0.406477 1.36531 -0.736455 0.761106
10000 0.399418 1.37261 -0.737802 0.756579
10000 0.392347 1.37986 -0.739113 0.752076
10000 0.385262 1.38707 -0.740387 0.747596
10000 0.378166 1.39423 -0.741625 0.74314
10000 0.371057 1.40135 -0.742827 0.738707
10000 0.363937 1.40844 -0.743994 0.734298
10000 0.356806 1.41547 -0.745127 0.729912
10000 0.349664 1.42247 -0.746227 0.725551
10000 0.342512 1.42942 -0.747293 0.721213
10000 0.335349 1.43634 -0.748327 0.716899
10000 0.328176 1.44321 -0.749329 0.712608
10000 0.320994 1.45004 -0.750299 0.708342
10000 0.313803 1.45683 -0.751238 0.704099
10000 0.306602 1.46358 -0.752147 0.69988
10000 0.299393 1.47028 -0.753026 0.695684
10000 0.292175 1.47695 -0.753875 0.691512
10000 0.284949 1.48358 -0.754696 0.687364
10000 0.277716 1.49017 -0.755488 0.68324
10000 0.270474 1.49672 -0.756252 0.679139
10000 0.263226 1.50323 -0.756989 0.675062
10000 0.25597 1.5097 -0.757699 0.671008
10000 0.248707 1.51613 -0.758382 0.666977
10000 0.241438 1.52252 -0.75904 0.66297
10000 0.234163 1.52888 -0.759671 0.658987
10000 0.226882 1.53519 -0.760278 0.655026
10000 0.219595 1.54147 -0.76086 0.651089
10000 0.212302 1.54771 -0.761417 0.647175
10000 0.205004 1.55392 -0.761951 0.643284
10000 0.1977 1.56008 -0.762462 0.639416
