E M
-2.76164 1.19136
-2.76623 1.14986
-2.77092 1.10789
-2.77572 1.06549
-2.78063 1.02267
-2.78566 0.97947
-2.79081 0.93593
-2.79608 0.892088
-2.80147 0.847988
-2.80699 0.803677
-2.81264 0.759208
-2.81843 0.714638
-2.82436 0.670027
-2.83042 0.625444
-2.83663 0.580961
-2.84299 0.536656
-2.8495 0.492616
-2.85617 0.448931
-2.86299 0.405702
-2.86997 0.363035
-2.87711 0.321046
-2.88442 0.279857
-2.89189 0.239602
-2.89953 0.200422
-2.90734 0.16247
-2.91532 0.125906
-2.92347 0.0909037
-2.93179 0.0576453
-2.94028 0.0263244
-2.94893 -0.00285438
-2.95775 -0.0296759
-2.96672 -0.0539143
-2.97583 -0.0753339
-2.98509 -0.0936895
-2.99448 -0.108727
-2.99601 -0.120187
-2.9864 -0.127801
-2.97671 -0.131302
-2.96695 -0.130418
-2.95716 -0.124881
-2.94734 -0.114429
-2.93755 -0.0988098
-2.92781 -0.0777877
-2.91816 -0.0511464
-2.90864 -0.0186965
-2.89931 0.0197175
-2.8902 0.0642113
-2.88137 0.114853
-2.87288 0.171655
-2.86478 0.234569
-2.85713 0.303481
-2.84999 0.3782
-2.84341 0.45846
-2.83745 0.543918
-2.83216 0.634148
-2.82759 0.728649
-2.82378 0.826848
-2.82075 0.928103
-2.81853 1.03172
-2.81714 1.13696
-2.81659 1.20645
-2.81688 1.10031
-2.818 0.994909
-2.81993 0.891029
-2.82265 0.789427
-2.82613 0.690819
-2.83034 0.595871
-2.83524 0.505188
-2.84078 0.419307
-2.84692 0.33869
-2.85363 0.263721
-2.86083 0.194706
-2.8685 0.131871
-2.87659 0.0753704
-2.88504 0.0252824
-2.89381 -0.0183793
-2.90285 -0.0556622
-2.91213 -0.0866678
-2.9216 -0.111545
-2.93123 -0.130483
-2.94097 -0.143704
-2.9508 -0.151458
-2.96067 -0.154013
-2.97057 -0.151655
-2.98047 -0.144677
-2.99033 -0.133379
-2.99985 -0.11806
-2.99011 -0.099018
-2.98045 -0.0765455
-2.9709 -0.0509272
-2.96147 -0.0224388
-2.95216 0.00865525
-2.94299 0.042102
-2.93397 0.0776612
-2.9251 0.115105
-2.91639 0.15422
-2.90784 0.194805
-2.89946 0.236671
-2.89124 0.279644
-2.8832 0.323559
-2.87532 0.368266
-2.86761 0.413625
-2.86007 0.459506
-2.8527 0.50579
-2.84549 0.552368
-2.83845 0.59914
-2.83157 0.646013
-2.82484 0.692904
-2.81828 0.739736
-2.81186 0.78644
-2.8056 0.832951
-2.79948 0.879213
-2.7935 0.925174
-2.78766 0.970787
-2.78196 1.01601
-2.7764 1.0608
-2.77096 1.10514
-2.76565 1.14898
-2.76046 1.1923
-2.7554 1.21441
-2.75044 1.1722
-2.74561 1.13056
-2.74088 1.08953
-2.73626 1.04911
-2.73175 1.00931
-2.72733 0.97014
-2.72302 0.931615
-2.7188 0.893738
-2.71468 0.856516
-2.71064 0.819951
-2.70669 0.784047
-2.70283 0.748805
-2.69906 0.714228
-2.69536 0.680313
-2.69174 0.647062
-2.6882 0.614473
-2.68473 0.582542
-2.68134 0.551269
-2.67801 0.520649
-2.67476 0.49068
-2.67157 0.461356
-2.66844 0.432674
-2.66538 0.404628
-2.66238 0.377215
-2.65944 0.350427
-2.65656 0.32426
-2.65373 0.298709
-2.65096 0.273766
-2.64824 0.249426
-2.64558 0.225683
-2.64296 0.202531
-2.6404 0.179962
-2.63788 0.15797
-2.63541 0.13655
-2.63299 0.115693
-2.63061 0.0953937
-2.62827 0.0756452
-2.62598 0.0564407
-2.62373 0.0377734
-2.62152 0.0196368
-2.61935 0.00202391
-2.61722 -0.0150718
-2.61512 -0.031657
-2.61306 -0.0477384
-2.61104 -0.0633226
-2.60905 -0.0784161
-2.6071 -0.0930255
-2.60518 -0.107157
-2.60329 -0.120818
-2.60144 -0.134013
-2.59961 -0.14675
-2.59782 -0.159035
-2.59605 -0.170873
-2.59432 -0.182272
-2.59261 -0.193237
-2.59093 -0.203773
-2.58928 -0.213888
-2.58766 -0.223586
-2.58606 -0.232875
-2.58449 -0.241758
-2.58294 -0.250243
-2.58142 -0.258334
-2.57992 -0.266037
-2.57844 -0.273358
-2.57699 -0.280302
-2.57556 -0.286874
-2.57415 -0.29308
-2.57276 -0.298924
-2.5714 -0.304413
-2.57005 -0.30955
-2.56873 -0.314341
-2.56742 -0.31879
-2.56614 -0.322904
-2.56487 -0.326685
-2.56363 -0.33014
-2.5624 -0.333272
-2.56119 -0.336087
-2.56 -0.338588
-2.55882 -0.340781
-2.55767 -0.34267
-2.55652 -0.344258
-2.5554 -0.34555
-2.55429 -0.346552
-2.5532 -0.347265
-2.55212 -0.347696
-2.55106 -0.347847
-2.55002 -0.347723
-2.54899 -0.347328
-2.54797 -0.346665
-2.54697 -0.345738
-2.54598 -0.344552
-2.54501 -0.34311
-2.54405 -0.341415
-2.5431 -0.339472
-2.54217 -0.337283
-2.54125 -0.334852
-2.54034 -0.332183
-2.53944 -0.32928
-2.53856 -0.326144
-2.53769 -0.322781
-2.53683 -0.319193
-2.53598 -0.315384
-2.53515 -0.311356
-2.53432 -0.307112
-2.53351 -0.302657
-2.53271 -0.297993
-2.53192 -0.293122
-2.53114 -0.288049
-2.53037 -0.282776
-2.52961 -0.277305
-2.52886 -0.271641
-2.52812 -0.265785
-2.52739 -0.25974
-2.52667 -0.25351
-2.52596 -0.247096
-2.52526 -0.240502
-2.52457 -0.233731
-2.52389 -0.226784
-2.52322 -0.219665
-2.52256 -0.212377
-2.5219 -0.20492
-2.52126 -0.1973
-2.52062 -0.189516
-2.52 -0.181573
-2.51938 -0.173472
-2.51876 -0.165217
-2.51816 -0.156808
-2.51757 -0.148249
-2.51698 -0.139543
-2.5164 -0.13069
-2.51583 -0.121694
-2.51527 -0.112556
-2.51471 -0.10328
-2.51416 -0.0938661
-2.51362 -0.0843178
-2.51309 -0.0746368
-2.51256 -0.0648253
-2.51204 -0.0548853
-2.51153 -0.0448189
-2.51103 -0.0346282
-2.51053 -0.0243151
-2.51004 -0.0138816
-2.50955 -0.00332981
-2.50908 0.00733846
-2.5086 0.0181212
-2.50814 0.0290166
-2.50768 0.0400227
-2.50723 0.0511376
-2.50679 0.0623595
-2.50635 0.0736865
-2.50591 0.0851169
-2.50549 0.0966488
-2.50507 0.10828
-2.50465 0.12001
-2.50424 0.131836
-2.50384 0.143757
-2.50344 0.15577
-2.50305 0.167874
-2.50267 0.180068
-2.50229 0.19235
-2.50191 0.204717
-2.50154 0.21717
-2.50118 0.229705
-2.50082 0.242321
-2.50047 0.255017
-2.50013 0.267791
-2.49978 0.280642
-2.49945 0.293568
-2.49912 0.306567
-2.49879 0.319638
-2.49847 0.332779
-2.49815 0.34599
-2.49784 0.359268
-2.49754 0.372611
-2.49724 0.38602
-2.49694 0.399491
-2.49665 0.413024
-2.49636 0.426617
-2.49608 0.440269
-2.49581 0.453978
-2.49554 0.467744
-2.49527 0.481564
-2.49501 0.495437
-2.49475 0.509361
-2.4945 0.523337
-2.49425 0.537361
-2.494 0.551433
-2.49376 0.565552
-2.49353 0.579716
-2.4933 0.593923
-2.49307 0.608174
-2.49285 0.622465
-2.49263 0.636796
-2.49242 0.651166
-2.49221 0.665574
-2.49201 0.680017
-2.49181 0.694495
-2.49161 0.709007
-2.49142 0.723552
-2.49123 0.738127
-2.49105 0.752732
-2.49087 0.767366
-2.49069 0.782028
-2.49052 0.796716
-2.49036 0.811428
-2.49019 0.826165
-2.49003 0.840924
-2.48988 0.855705
-2.48973 0.870506
-2.48958 0.885326
-2.48944 0.900164
-2.4893 0.915019
-2.48917 0.92989
-2.48903 0.944775
-2.48891 0.959673
-2.48878 0.974584
-2.48866 0.989505
-2.48855 1.00444
-2.48844 1.01938
-2.48833 1.03432
-2.48823 1.04928
-2.48813 1.06424
-2.48803 1.0792
-2.48794 1.09417
-2.48785 1.10914
-2.48776 1.12411
-2.48768 1.13908
-2.4876 1.15405
-2.48753 1.16901
-2.48746 1.18397
-2.48739 1.19893
-2.48733 1.21388
-2.48727 1.22066
-2.48722 1.20572
-2.48717 1.19079
-2.48712 1.17587
-2.48707 1.16097
-2.48703 1.14607
-2.487 1.13119
-2.48696 1.11632
-2.48694 1.10147
-2.48691 1.08663
-2.48689 1.07181
-2.48687 1.05701
-2.48685 1.04223
-2.48684 1.02748
-2.48684 1.01274
-2.48683 0.998023
-2.48683 0.983332
-2.48684 0.968667
-2.48684 0.954028
-2.48685 0.939415
-2.48687 0.924831
-2.48689 0.910277
-2.48691 0.895752
-2.48694 0.88126
-2.48696 0.866799
-2.487 0.852372
-2.48703 0.83798
-2.48707 0.823624
-2.48712 0.809304
-2.48717 0.795023
-2.48722 0.78078
-2.48727 0.766577
-2.48733 0.752416
-2.48739 0.738296
-2.48746 0.72422
-2.48753 0.710188
-2.4876 0.696202
-2.48768 0.682262
-2.48776 0.668369
-2.48785 0.654525
-2.48794 0.640731
-2.48803 0.626988
-2.48813 0.613297
-2.48823 0.599659
-2.48833 0.586075
-2.48844 0.572546
-2.48855 0.559073
-2.48866 0.545658
-2.48878 0.532302
-2.48891 0.519005
-2.48903 0.505769
-2.48917 0.492595
-2.4893 0.479484
-2.48944 0.466437
-2.48958 0.453456
-2.48973 0.44054
-2.48988 0.427693
-2.49004 0.414914
-2.49019 0.402205
-2.49036 0.389567
-2.49052 0.377001
-2.4907 0.364509
-2.49087 0.352091
-2.49105 0.339749
-2.49123 0.327484
-2.49142 0.315296
-2.49161 0.303188
-2.49181 0.29116
-2.49201 0.279214
-2.49221 0.267351
-2.49242 0.255572
-2.49264 0.243878
-2.49285 0.232271
-2.49308 0.220751
-2.4933 0.20932
-2.49353 0.197979
-2.49377 0.18673
-2.49401 0.175574
-2.49425 0.164511
-2.4945 0.153544
-2.49476 0.142673
-2.49501 0.1319
-2.49528 0.121226
-2.49554 0.110652
-2.49582 0.10018
-2.49609 0.0898113
-2.49637 0.0795467
-2.49666 0.0693877
-2.49695 0.0593357
-2.49725 0.049392
-2.49755 0.039558
-2.49786 0.029835
-2.49817 0.0202246
-2.49848 0.0107279
-2.4988 0.00134642
-2.49913 -0.00791842
-2.49946 -0.0170652
-2.4998 -0.0260926
-2.50014 -0.034999
-2.50049 -0.0437831
-2.50084 -0.0524434
-2.5012 -0.0609785
-2.50156 -0.0693868
-2.50193 -0.0776669
-2.50231 -0.0858173
-2.50269 -0.0938364
-2.50307 -0.101723
-2.50346 -0.109475
-2.50386 -0.117091
-2.50427 -0.12457
-2.50467 -0.13191
-2.50509 -0.139109
-2.50551 -0.146166
-2.50594 -0.15308
-2.50637 -0.159848
-2.50681 -0.166469
-2.50726 -0.172941
-2.50771 -0.179263
-2.50817 -0.185433
-2.50863 -0.191449
-2.50911 -0.19731
-2.50959 -0.203014
-2.51007 -0.208558
-2.51056 -0.213943
-2.51106 -0.219164
-2.51157 -0.224222
-2.51208 -0.229114
-2.5126 -0.233837
-2.51313 -0.238392
-2.51366 -0.242774
-2.5142 -0.246984
-2.51475 -0.251018
-2.51531 -0.254875
-2.51587 -0.258553
-2.51644 -0.26205
-2.51702 -0.265364
-2.51761 -0.268493
-2.51821 -0.271435
-2.51881 -0.274188
-2.51942 -0.276751
-2.52004 -0.27912
-2.52067 -0.281294
-2.52131 -0.283271
-2.52196 -0.285049
-2.52261 -0.286626
-2.52328 -0.287998
-2.52395 -0.289166
-2.52463 -0.290125
-2.52532 -0.290874
-2.52602 -0.291411
-2.52673 -0.291733
-2.52745 -0.291839
-2.52818 -0.291725
-2.52892 -0.291389
-2.52967 -0.29083
-2.53043 -0.290045
-2.5312 -0.28903
-2.53198 -0.287785
-2.53278 -0.286307
-2.53358 -0.284592
-2.53439 -0.282639
-2.53522 -0.280445
-2.53605 -0.278008
-2.5369 -0.275324
-2.53776 -0.272392
-2.53863 -0.269208
-2.53951 -0.265771
-2.54041 -0.262077
-2.54132 -0.258124
-2.54224 -0.253909
-2.54317 -0.249429
-2.54412 -0.244682
-2.54508 -0.239664
-2.54605 -0.234373
-2.54704 -0.228807
-2.54804 -0.222961
-2.54906 -0.216834
-2.55009 -0.210422
-2.55113 -0.203723
-2.55219 -0.196733
-2.55327 -0.18945
-2.55436 -0.18187
-2.55547 -0.17399
-2.55659 -0.165808
-2.55773 -0.15732
-2.55889 -0.148523
-2.56006 -0.139414
-2.56125 -0.12999
-2.56246 -0.120247
-2.56368 -0.110182
-2.56493 -0.0997932
-2.56619 -0.0890758
-2.56747 -0.078027
-2.56877 -0.0666435
-2.57009 -0.054922
-2.57143 -0.0428591
-2.57279 -0.0304516
-2.57417 -0.017696
-2.57558 -0.00458899
-2.577 0.00887282
-2.57845 0.0226928
-2.57992 0.0368744
-2.58141 0.051421
-2.58293 0.066336
-2.58447 0.0816228
-2.58603 0.0972848
-2.58762 0.113325
-2.58924 0.129748
-2.59088 0.146556
-2.59255 0.163753
-2.59424 0.181342
-2.59596 0.199326
-2.59771 0.217709
-2.59949 0.236494
-2.6013 0.255685
-2.60314 0.275283
-2.60501 0.295294
-2.60692 0.315718
-2.60885 0.336561
-2.61082 0.357824
-2.61282 0.379511
-2.61486 0.401624
-2.61693 0.424166
-2.61904 0.44714
-2.62118 0.470547
-2.62337 0.494391
-2.62559 0.518674
-2.62785 0.543397
-2.63016 0.568563
-2.6325 0.594173
-2.63489 0.620229
-2.63732 0.646732
-2.63979 0.673683
-2.64232 0.701083
-2.64489 0.728933
-2.6475 0.757233
-2.65017 0.785982
-2.65289 0.81518
-2.65566 0.844827
-2.65848 0.874921
-2.66136 0.905461
-2.66429 0.936444
-2.66729 0.967868
-2.67034 0.99973
