E M
-2.59749 -0.198689
-2.59593 -0.204586
-2.5944 -0.210055
-2.5929 -0.215101
-2.59142 -0.21973
-2.58996 -0.22395
-2.58853 -0.227766
-2.58713 -0.231183
-2.58574 -0.234209
-2.58438 -0.236848
-2.58305 -0.239107
-2.58173 -0.240991
-2.58044 -0.242505
-2.57916 -0.243656
-2.57791 -0.244449
-2.57668 -0.244889
-2.57547 -0.244982
-2.57428 -0.244732
-2.5731 -0.244145
-2.57195 -0.243226
-2.57081 -0.24198
-2.5697 -0.240412
-2.5686 -0.238527
-2.56752 -0.236329
-2.56645 -0.233824
-2.5654 -0.231016
-2.56437 -0.227909
-2.56336 -0.22451
-2.56236 -0.22082
-2.56138 -0.216846
-2.56041 -0.212592
-2.55946 -0.208062
-2.55852 -0.20326
-2.5576 -0.19819
-2.55669 -0.192857
-2.55579 -0.187265
-2.55491 -0.181417
-2.55405 -0.175319
-2.5532 -0.168972
-2.55236 -0.162383
-2.55153 -0.155554
-2.55072 -0.148489
-2.54992 -0.141192
-2.54913 -0.133667
-2.54836 -0.125917
-2.54759 -0.117946
-2.54684 -0.109757
-2.5461 -0.101355
-2.54538 -0.0927418
-2.54466 -0.0839217
-2.54396 -0.0748979
-2.54326 -0.0656737
-2.54258 -0.0562525
-2.54191 -0.0466376
-2.54125 -0.0368321
-2.5406 -0.0268392
-2.53996 -0.0166622
-2.53933 -0.00630411
-2.53871 0.00423196
-2.5381 0.0149429
-2.5375 0.0258258
-2.53691 0.0368776
-2.53633 0.0480954
-2.53576 0.0594763
-2.5352 0.0710173
-2.53465 0.0827156
-2.53411 0.0945683
-2.53358 0.106573
-2.53305 0.118726
-2.53254 0.131026
-2.53203 0.143469
-2.53153 0.156053
-2.53105 0.168775
-2.53057 0.181632
-2.53009 0.194622
-2.52963 0.207743
-2.52917 0.220991
-2.52873 0.234365
-2.52829 0.247861
-2.52786 0.261478
-2.52743 0.275212
-2.52702 0.289062
-2.52661 0.303024
-2.52621 0.317097
-2.52582 0.331279
-2.52543 0.345566
-2.52506 0.359956
-2.52468 0.374448
-2.52432 0.389038
-2.52397 0.403725
-2.52362 0.418506
-2.52328 0.433379
-2.52294 0.448343
-2.52262 0.463393
-2.5223 0.478529
-2.52198 0.493749
-2.52168 0.509049
-2.52138 0.524429
-2.52108 0.539885
-2.5208 0.555416
-2.52052 0.571019
-2.52025 0.586693
-2.51998 0.602435
-2.51972 0.618244
-2.51947 0.634117
-2.51922 0.650053
-2.51898 0.666048
-2.51874 0.682102
-2.51852 0.698212
-2.51829 0.714376
-2.51808 0.730593
-2.51787 0.74686
-2.51767 0.763175
-2.51747 0.779537
-2.51728 0.795943
-2.5171 0.812392
-2.51692 0.828881
-2.51674 0.845409
-2.51658 0.861973
-2.51642 0.878573
-2.51626 0.895206
-2.51611 0.911869
-2.51597 0.928562
-2.51583 0.945283
-2.5157 0.962029
-2.51558 0.978798
-2.51546 0.99559
-2.51534 1.0124
-2.51523 1.02923
-2.51513 1.04608
-2.51504 1.06294
-2.51494 1.07981
-2.51486 1.09669
-2.51478 1.11359
-2.51471 1.13049
-2.51464 1.14739
-2.51457 1.1643
-2.51452 1.18121
-2.51447 1.19813
-2.51442 1.21504
-2.51438 1.21755
-2.51435 1.20065
-2.51432 1.18375
-2.51429 1.16687
-2.51428 1.14999
-2.51426 1.13313
-2.51426 1.11629
-2.51426 1.09945
-2.51426 1.08264
-2.51427 1.06585
-2.51429 1.04907
-2.51431 1.03232
-2.51434 1.0156
-2.51437 0.9989
-2.51441 0.98223
-2.51445 0.96559
-2.5145 0.948983
-2.51455 0.932409
-2.51461 0.91587
-2.51468 0.89937
-2.51475 0.882908
-2.51483 0.866487
-2.51491 0.850109
-2.515 0.833775
-2.5151 0.817488
-2.5152 0.801249
-2.5153 0.785059
-2.51541 0.768922
-2.51553 0.752838
-2.51566 0.73681
-2.51578 0.720838
-2.51592 0.704926
-2.51606 0.689075
-2.51621 0.673287
-2.51636 0.657563
-2.51652 0.641905
-2.51668 0.626316
-2.51685 0.610797
-2.51703 0.59535
-2.51721 0.579977
-2.5174 0.56468
-2.51759 0.549461
-2.51779 0.534321
-2.518 0.519263
-2.51821 0.504289
-2.51843 0.489399
-2.51866 0.474598
-2.51889 0.459885
-2.51913 0.445264
-2.51937 0.430736
-2.51962 0.416303
-2.51988 0.401968
-2.52014 0.387731
-2.52041 0.373596
-2.52069 0.359565
-2.52097 0.345638
-2.52126 0.331819
-2.52155 0.318109
-2.52186 0.304511
-2.52217 0.291027
-2.52248 0.277658
-2.52281 0.264407
-2.52314 0.251276
-2.52347 0.238267
-2.52382 0.225382
-2.52417 0.212623
-2.52453 0.199994
-2.52489 0.187495
-2.52527 0.175129
-2.52565 0.162898
-2.52604 0.150805
-2.52643 0.138852
-2.52683 0.12704
-2.52725 0.115374
-2.52766 0.103853
-2.52809 0.0924824
-2.52852 0.0812628
-2.52897 0.0701969
-2.52942 0.0592873
-2.52987 0.0485364
-2.53034 0.0379465
-2.53082 0.0275202
-2.5313 0.0172598
-2.53179 0.00716808
-2.53229 -0.00275262
-2.5328 -0.0124997
-2.53332 -0.0220706
-2.53384 -0.0314626
-2.53438 -0.0406733
-2.53492 -0.0496998
-2.53548 -0.0585397
-2.53604 -0.0671901
-2.53661 -0.0756483
-2.53719 -0.0839115
-2.53778 -0.0919771
-2.53838 -0.0998422
-2.539 -0.107504
-2.53962 -0.11496
-2.54025 -0.122206
-2.54089 -0.12924
-2.54154 -0.13606
-2.5422 -0.142661
-2.54287 -0.149042
-2.54356 -0.155199
-2.54425 -0.161128
-2.54496 -0.166828
-2.54567 -0.172294
-2.5464 -0.177523
-2.54714 -0.182513
-2.54789 -0.18726
-2.54866 -0.191761
-2.54943 -0.196012
-2.55022 -0.200011
-2.55102 -0.203753
-2.55183 -0.207236
-2.55266 -0.210455
-2.5535 -0.213408
-2.55435 -0.216091
-2.55521 -0.2185
-2.55609 -0.220631
-2.55699 -0.222482
-2.55789 -0.224048
-2.55881 -0.225326
-2.55975 -0.226311
-2.5607 -0.227
-2.56167 -0.22739
-2.56265 -0.227476
-2.56364 -0.227254
-2.56466 -0.22672
-2.56568 -0.225871
-2.56673 -0.224701
-2.56779 -0.223208
-2.56887 -0.221387
-2.56996 -0.219233
-2.57108 -0.216743
-2.57221 -0.213911
-2.57336 -0.210735
-2.57452 -0.207208
-2.57571 -0.203328
-2.57691 -0.199089
-2.57814 -0.194487
-2.57938 -0.189516
-2.58065 -0.184174
-2.58194 -0.178454
-2.58324 -0.172353
-2.58457 -0.165865
-2.58592 -0.158985
-2.58729 -0.151709
-2.58869 -0.144032
-2.59011 -0.135948
-2.59155 -0.127453
-2.59302 -0.118542
-2.59451 -0.10921
-2.59603 -0.0994511
-2.59757 -0.0892605
-2.59914 -0.078633
-2.60073 -0.0675634
-2.60236 -0.0560463
-2.60401 -0.0440765
-2.60569 -0.0316486
-2.6074 -0.0187572
-2.60914 -0.00539702
-2.61091 0.00843743
-2.61271 0.0227516
-2.61454 0.0375508
-2.61641 0.0528407
-2.61831 0.0686266
-2.62024 0.084914
-2.62221 0.101708
-2.62421 0.119015
-2.62625 0.13684
-2.62833 0.155187
-2.63045 0.174064
-2.6326 0.193474
-2.6348 0.213423
-2.63704 0.233917
-2.63932 0.25496
-2.64164 0.276557
-2.64401 0.298714
-2.64642 0.321435
-2.64888 0.344725
-2.65139 0.368589
-2.65395 0.39303
-2.65656 0.418054
-2.65922 0.443663
-2.66193 0.469863
-2.66469 0.496655
-2.66752 0.524044
-2.6704 0.552033
-2.67334 0.580624
-2.67633 0.609819
-2.67939 0.63962
-2.68252 0.670028
-2.68571 0.701044
-2.68897 0.732669
-2.69229 0.764902
-2.69569 0.797742
-2.69916 0.831188
-2.7027 0.865237
-2.70632 0.899885
-2.71002 0.935129
-2.7138 0.970963
-2.71767 1.00738
-2.72162 1.04437
-2.72566 1.08194
-2.72979 1.12006
-2.73401 1.15872
-2.73833 1.19792
-2.74274 1.21186
-2.74726 1.17164
-2.75188 1.13095
-2.75661 1.0898
-2.76144 1.04821
-2.76639 1.00621
-2.77145 0.963834
-2.77663 0.921111
-2.78194 0.878078
-2.78736 0.834774
-2.79292 0.791242
-2.7986 0.747531
-2.80442 0.703692
-2.81037 0.659782
-2.81646 0.615864
-2.8227 0.572006
-2.82908 0.52828
-2.8356 0.484768
-2.84228 0.441556
-2.84911 0.398739
-2.85609 0.356417
-2.86323 0.314701
-2.87052 0.273709
-2.87797 0.233569
-2.88559 0.194418
-2.89335 0.156401
-2.90128 0.119677
-2.90936 0.0844114
-2.9176 0.0507837
-2.92598 0.0189824
-2.93451 -0.0107924
-2.94319 -0.03833
-2.95199 -0.0634088
-2.96092 -0.0857974
-2.96996 -0.105255
-2.9791 -0.121531
-2.98833 -0.13437
-2.99763 -0.14351
-2.99301 -0.148685
-2.98363 -0.149629
-2.97424 -0.146078
-2.96486 -0.137774
-2.95554 -0.124468
-2.9463 -0.105926
-2.93718 -0.0819347
-2.92821 -0.052304
-2.91944 -0.0168764
-2.91091 0.0244682
-2.90266 0.0718061
-2.89476 0.125163
-2.88723 0.184509
-2.88014 0.24975
-2.87354 0.320728
-2.86747 0.397213
-2.86198 0.478904
-2.85712 0.565424
-2.85294 0.656328
-2.84946 0.751103
-2.84672 0.849171
-2.84475 0.949902
-2.84357 1.05262
-2.8432 1.15662
-2.84363 1.18833
-2.84486 1.08398
-2.84689 0.980546
-2.84971 0.878753
-2.85327 0.779279
-2.85756 0.682764
-2.86254 0.589792
-2.86817 0.500892
-2.8744 0.416521
-2.88119 0.337071
-2.88848 0.262858
-2.89623 0.19413
-2.90438 0.131064
-2.91289 0.0737703
-2.9217 0.0222988
-2.93077 -0.0233576
-2.94005 -0.0632562
-2.9495 -0.0974984
-2.95907 -0.126223
-2.96874 -0.149602
-2.97847 -0.167832
-2.98822 -0.181128
-2.99796 -0.189725
-2.99232 -0.193863
-2.98266 -0.193792
-2.97306 -0.189765
-2.96356 -0.182033
-2.95416 -0.170846
-2.94487 -0.156449
-2.93572 -0.139081
-2.9267 -0.118971
-2.91783 -0.0963426
-2.9091 -0.071408
-2.90054 -0.04437
-2.89213 -0.0154212
-2.88389 0.0152563
-2.87581 0.0474904
-2.86789 0.0811196
-2.86014 0.115992
-2.85256 0.151966
-2.84514 0.188908
-2.83788 0.226696
-2.83078 0.265213
-2.82384 0.304354
-2.81705 0.344018
-2.81042 0.384115
-2.80394 0.424559
-2.79761 0.465271
-2.79142 0.50618
-2.78538 0.54722
-2.77947 0.588327
-2.7737 0.629448
-2.76806 0.670529
-2.76255 0.711524
-2.75717 0.75239
-2.7519 0.793086
-2.74676 0.833577
-2.74174 0.873831
-2.73682 0.913816
-2.73202 0.953507
-2.72732 0.992879
-2.72273 1.03191
-2.71824 1.07058
-2.71385 1.10887
-2.70956 1.14677
-2.70536 1.18425
-2.70125 1.22132
-2.69722 1.19154
-2.69329 1.15535
-2.68943 1.11961
-2.68566 1.08434
-2.68197 1.04952
-2.67836 1.01518
-2.67482 0.981311
-2.67135 0.947922
-2.66795 0.915014
-2.66462 0.882591
-2.66136 0.850652
-2.65817 0.8192
-2.65503 0.788235
-2.65196 0.757757
-2.64895 0.727765
-2.646 0.698258
-2.6431 0.669236
-2.64027 0.640696
-2.63748 0.612636
-2.63475 0.585055
-2.63207 0.557949
-2.62943 0.531317
-2.62685 0.505155
-2.62432 0.47946
-2.62183 0.454229
-2.61938 0.429459
-2.61698 0.405145
-2.61463 0.381285
-2.61231 0.357875
-2.61004 0.334909
-2.6078 0.312386
-2.60561 0.290301
-2.60345 0.268649
-2.60133 0.247426
-2.59925 0.226629
-2.5972 0.206253
-2.59519 0.186293
-2.59321 0.166747
-2.59126 0.147608
-2.58934 0.128874
-2.58746 0.11054
-2.58561 0.0926006
-2.58378 0.0750528
-2.58199 0.0578919
-2.58022 0.0411137
-2.57849 0.024714
-2.57678 0.00868837
-2.5751 -0.00696724
-2.57344 -0.022257
-2.57181 -0.0371852
-2.5702 -0.0517559
-2.56862 -0.0659732
-2.56707 -0.0798411
-2.56553 -0.0933638
-2.56402 -0.106545
-2.56254 -0.119389
-2.56107 -0.1319
-2.55963 -0.144081
-2.55821 -0.155937
-2.55681 -0.167471
-2.55543 -0.178687
-2.55407 -0.189589
-2.55273 -0.20018
-2.5514 -0.210465
-2.5501 -0.220446
-2.54882 -0.230128
-2.54755 -0.239513
-2.5463 -0.248606
-2.54507 -0.257411
-2.54386 -0.265929
-2.54266 -0.274165
-2.54148 -0.282123
-2.54032 -0.289805
-2.53917 -0.297214
-2.53804 -0.304355
-2.53692 -0.311229
-2.53582 -0.317841
-2.53473 -0.324194
-2.53366 -0.33029
-2.5326 -0.336133
-2.53156 -0.341725
-2.53053 -0.34707
-2.52951 -0.35217
-2.52851 -0.357029
-2.52752 -0.361648
-2.52654 -0.366032
-2.52558 -0.370183
-2.52462 -0.374104
-2.52368 -0.377797
-2.52276 -0.381264
-2.52184 -0.38451
-2.52094 -0.387536
-2.52004 -0.390345
-2.51916 -0.392939
-2.51829 -0.395321
-2.51743 -0.397494
-2.51658 -0.399459
-2.51574 -0.40122
-2.51491 -0.402779
-2.5141 -0.404138
-2.51329 -0.405299
-2.51249 -0.406265
-2.5117 -0.407038
-2.51092 -0.40762
-2.51015 -0.408014
-2.50939 -0.408222
-2.50864 -0.408246
-2.5079 -0.408088
-2.50717 -0.407749
-2.50644 -0.407234
-2.50573 -0.406542
-2.50502 -0.405677
-2.50432 -0.40464
-2.50363 -0.403434
-2.50295 -0.40206
-2.50228 -0.40052
-2.50161 -0.398817
-2.50096 -0.396952
-2.5003 -0.394927
-2.49966 -0.392743
-2.49903 -0.390404
-2.4984 -0.387909
-2.49778 -0.385263
-2.49717 -0.382465
-2.49656 -0.379518
-2.49596 -0.376424
-2.49537 -0.373184
-2.49478 -0.369799
-2.49421 -0.366273
-2.49363 -0.362606
-2.49307 -0.358799
-2.49251 -0.354856
-2.49196 -0.350776
-2.49141 -0.346562
-2.49087 -0.342215
-2.49034 -0.337737
-2.48981 -0.33313
-2.48929 -0.328394
-2.48877 -0.323532
-2.48827 -0.318544
-2.48776 -0.313433
-2.48726 -0.308199
-2.48677 -0.302845
-2.48628 -0.297371
-2.4858 -0.291779
-2.48533 -0.28607
-2.48486 -0.280246
-2.48439 -0.274308
-2.48393 -0.268258
-2.48348 -0.262096
-2.48303 -0.255825
-2.48259 -0.249444
-2.48215 -0.242957
-2.48171 -0.236363
-2.48128 -0.229665
-2.48086 -0.222862
-2.48044 -0.215958
-2.48003 -0.208952
-2.47962 -0.201847
-2.47921 -0.194643
-2.47881 -0.187341
-2.47842 -0.179943
-2.47802 -0.17245
-2.47764 -0.164863
-2.47726 -0.157183
-2.47688 -0.149411
-2.4765 -0.141548
-2.47613 -0.133596
-2.47577 -0.125556
-2.47541 -0.117428
-2.47505 -0.109215
-2.4747 -0.100916
-2.47435 -0.0925324
-2.47401 -0.0840662
-2.47367 -0.075518
-2.47333 -0.0668889
-2.473 -0.0581798
-2.47267 -0.0493917
-2.47235 -0.0405258
-2.47203 -0.0315829
-2.47171 -0.0225641
-2.4714 -0.0134703
-2.47109 -0.00430258
-2.47078 0.00493817
-2.47048 0.014251
-2.47018 0.0236349
-2.46989 0.033089
-2.4696 0.0426123
-2.46931 0.0522039
-2.46903 0.0618629
-2.46875 0.0715884
-2.46847 0.0813795
-2.4682 0.0912352
-2.46793 0.101155
-2.46766 0.111137
-2.4674 0.121182
-2.46714 0.131287
-2.46688 0.141453
-2.46663 0.151678
-2.46638 0.161962
-2.46613 0.172304
-2.46589 0.182702
-2.46565 0.193157
-2.46541 0.203667
-2.46517 0.214231
-2.46494 0.224849
-2.46472 0.235519
-2.46449 0.246242
-2.46427 0.257016
-2.46405 0.26784
-2.46383 0.278714
-2.46362 0.289636
-2.46341 0.300607
-2.4632 0.311625
-2.463 0.322689
-2.4628 0.333799
-2.4626 0.344954
-2.46241 0.356154
-2.46221 0.367397
-2.46202 0.378682
-2.46184 0.39001
-2.46165 0.401378
-2.46147 0.412788
-2.46129 0.424237
-2.46112 0.435725
-2.46095 0.447251
-2.46078 0.458815
-2.46061 0.470416
-2.46044 0.482054
-2.46028 0.493726
-2.46012 0.505434
-2.45997 0.517176
-2.45981 0.528951
-2.45966 0.540759
-2.45951 0.552598
-2.45937 0.56447
-2.45922 0.576371
-2.45908 0.588303
-2.45894 0.600264
-2.45881 0.612254
-2.45867 0.624272
-2.45854 0.636317
-2.45841 0.648389
-2.45829 0.660487
-2.45816 0.67261
-2.45804 0.684758
-2.45792 0.69693
-2.45781 0.709125
-2.4577 0.721343
-2.45758 0.733583
-2.45748 0.745845
-2.45737 0.758127
-2.45727 0.77043
-2.45716 0.782752
-2.45706 0.795093
-2.45697 0.807452
-2.45687 0.819829
-2.45678 0.832223
-2.45669 0.844634
-2.45661 0.85706
-2.45652 0.869501
-2.45644 0.881957
-2.45636 0.894427
-2.45628 0.90691
-2.4562 0.919406
-2.45613 0.931914
-2.45606 0.944434
-2.45599 0.956964
-2.45593 0.969505
-2.45586 0.982056
-2.4558 0.994615
-2.45574 1.00718
-2.45568 1.01976
-2.45563 1.03234
-2.45558 1.04493
-2.45552 1.05753
-2.45548 1.07013
-2.45543 1.08273
-2.45539 1.09535
-2.45535 1.10796
-2.45531 1.12058
-2.45527 1.1332
-2.45524 1.14582
-2.4552 1.15844
-2.45517 1.17107
-2.45514 1.18369
-2.45512 1.19631
-2.4551 1.20894
-2.45507 1.22156
-2.45506 1.21532
-2.45504 1.2027
-2.45502 1.19009
-2.45501 1.17748
-2.455 1.16487
-2.45499 1.15228
-2.45499 1.13968
-2.45498 1.12709
-2.45498 1.11451
-2.45498 1.10194
-2.45499 1.08938
-2.45499 1.07682
-2.455 1.06428
-2.45501 1.05174
-2.45502 1.03921
-2.45504 1.0267
-2.45505 1.01419
-2.45507 1.0017
-2.45509 0.989221
-2.45512 0.976755
-2.45514 0.964303
-2.45517 0.951866
-2.4552 0.939443
-2.45523 0.927037
-2.45526 0.914646
-2.4553 0.902272
-2.45534 0.889916
-2.45538 0.877578
-2.45542 0.865258
-2.45547 0.852957
-2.45552 0.840677
-2.45557 0.828416
-2.45562 0.816177
-2.45567 0.803959
-2.45573 0.791764
-2.45579 0.779591
-2.45585 0.767441
-2.45591 0.755316
-2.45598 0.743215
-2.45605 0.731139
-2.45612 0.719089
-2.45619 0.707065
-2.45627 0.695068
-2.45634 0.683099
-2.45642 0.671158
-2.45651 0.659246
-2.45659 0.647363
-2.45668 0.635511
-2.45677 0.623689
-2.45686 0.611898
-2.45695 0.600139
-2.45705 0.588413
-2.45715 0.57672
-2.45725 0.56506
-2.45735 0.553435
-2.45746 0.541845
-2.45756 0.530291
-2.45768 0.518773
-2.45779 0.507292
-2.4579 0.495848
-2.45802 0.484442
-2.45814 0.473076
-2.45826 0.461749
-2.45839 0.450462
-2.45852 0.439216
-2.45865 0.428011
-2.45878 0.416848
-2.45892 0.405729
-2.45905 0.394652
-2.45919 0.38362
-2.45934 0.372632
-2.45948 0.36169
-2.45963 0.350794
-2.45978 0.339945
-2.45994 0.329143
-2.46009 0.318389
-2.46025 0.307684
-2.46041 0.297029
-2.46058 0.286423
-2.46074 0.275869
-2.46091 0.265366
-2.46108 0.254916
-2.46126 0.244519
-2.46144 0.234175
-2.46162 0.223886
-2.4618 0.213651
-2.46198 0.203473
-2.46217 0.193351
-2.46236 0.183287
-2.46256 0.173281
-2.46276 0.163333
-2.46296 0.153445
-2.46316 0.143618
-2.46336 0.133851
-2.46357 0.124146
-2.46378 0.114504
-2.464 0.104925
-2.46422 0.0954101
-2.46444 0.0859601
-2.46466 0.0765757
-2.46489 0.0672577
-2.46512 0.058007
-2.46535 0.0488242
-2.46559 0.0397103
-2.46583 0.030666
-2.46607 0.0216921
-2.46631 0.0127894
-2.46656 0.00395879
-2.46681 -0.00479894
-2.46707 -0.013483
-2.46733 -0.0220924
-2.46759 -0.0306265
-2.46785 -0.0390843
-2.46812 -0.047465
-2.4684 -0.0557678
-2.46867 -0.0639917
-2.46895 -0.0721359
-2.46923 -0.0801996
-2.46952 -0.0881817
