E M
-2.6107 0.0685057
-2.60975 0.0820617
-2.60883 0.0959443
-2.60793 0.110146
-2.60704 0.12466
-2.60618 0.139479
-2.60533 0.154595
-2.60451 0.170001
-2.6037 0.185691
-2.60291 0.201658
-2.60213 0.217894
-2.60138 0.234393
-2.60064 0.251147
-2.59992 0.268152
-2.59922 0.285399
-2.59853 0.302882
-2.59787 0.320596
-2.59721 0.338533
-2.59658 0.356688
-2.59595 0.375053
-2.59535 0.393623
-2.59476 0.412392
-2.59419 0.431354
-2.59363 0.450502
-2.59309 0.469831
-2.59256 0.489335
-2.59204 0.509008
-2.59155 0.528844
-2.59106 0.548837
-2.59059 0.568982
-2.59014 0.589273
-2.5897 0.609705
-2.58927 0.630271
-2.58886 0.650967
-2.58846 0.671786
-2.58807 0.692724
-2.5877 0.713775
-2.58734 0.734933
-2.587 0.756194
-2.58666 0.777551
-2.58635 0.799
-2.58604 0.820536
-2.58575 0.842153
-2.58547 0.863846
-2.5852 0.885609
-2.58495 0.907439
-2.58471 0.929329
-2.58448 0.951274
-2.58427 0.97327
-2.58406 0.995311
-2.58387 1.01739
-2.5837 1.03951
-2.58353 1.06166
-2.58338 1.08383
-2.58324 1.10603
-2.58311 1.12823
-2.583 1.15045
-2.58289 1.17268
-2.5828 1.19491
-2.58272 1.21713
-2.58266 1.21015
-2.5826 1.18795
-2.58256 1.16576
-2.58253 1.14361
-2.58251 1.12148
-2.58251 1.09938
-2.58251 1.07732
-2.58253 1.0553
-2.58256 1.03333
-2.58261 1.01142
-2.58266 0.989557
-2.58273 0.967759
-2.58281 0.946028
-2.5829 0.924369
-2.58301 0.902786
-2.58312 0.881285
-2.58325 0.859869
-2.58339 0.838545
-2.58355 0.817316
-2.58371 0.796188
-2.58389 0.775166
-2.58408 0.754254
-2.58428 0.733458
-2.5845 0.712781
-2.58473 0.69223
-2.58497 0.671809
-2.58522 0.651524
-2.58549 0.631378
-2.58577 0.611377
-2.58606 0.591526
-2.58637 0.57183
-2.58669 0.552295
-2.58702 0.532924
-2.58737 0.513724
-2.58773 0.494699
-2.5881 0.475855
-2.58849 0.457197
-2.58889 0.438729
-2.5893 0.420457
-2.58973 0.402387
-2.59017 0.384524
-2.59063 0.366872
-2.5911 0.349438
-2.59158 0.332226
-2.59208 0.315243
-2.5926 0.298493
-2.59313 0.281982
-2.59367 0.265715
-2.59423 0.249699
-2.59481 0.233939
-2.5954 0.21844
-2.596 0.203207
-2.59663 0.188248
-2.59726 0.173567
-2.59792 0.159171
-2.59859 0.145064
-2.59928 0.131254
-2.59998 0.117746
-2.6007 0.104546
-2.60144 0.0916606
-2.6022 0.0790951
-2.60297 0.066856
-2.60376 0.0549496
-2.60457 0.0433821
-2.6054 0.0321598
-2.60625 0.0212892
-2.60711 0.0107767
-2.608 0.000628836
-2.6089 -0.0091479
-2.60983 -0.0185469
-2.61077 -0.0275613
-2.61174 -0.0361845
-2.61272 -0.0444097
-2.61373 -0.05223
-2.61476 -0.0596383
-2.61581 -0.0666278
-2.61688 -0.0731912
-2.61798 -0.0793215
-2.6191 -0.0850115
-2.62024 -0.0902538
-2.6214 -0.0950411
-2.62259 -0.0993659
-2.62381 -0.103221
-2.62505 -0.106598
-2.62631 -0.10949
-2.6276 -0.11189
-2.62892 -0.113788
-2.63026 -0.115178
-2.63164 -0.116052
-2.63304 -0.116401
-2.63447 -0.116217
-2.63592 -0.115493
-2.63741 -0.11422
-2.63893 -0.112389
-2.64048 -0.109993
-2.64206 -0.107023
-2.64367 -0.103471
-2.64532 -0.0993274
-2.647 -0.0945842
-2.64871 -0.0892328
-2.65046 -0.0832643
-2.65225 -0.07667
-2.65407 -0.0694411
-2.65593 -0.0615688
-2.65783 -0.0530442
-2.65976 -0.0438583
-2.66174 -0.0340023
-2.66376 -0.023467
-2.66582 -0.0122436
-2.66792 -0.000323115
-2.67007 0.0123035
-2.67227 0.0256451
-2.67451 0.0397108
-2.6768 0.0545093
-2.67913 0.0700495
-2.68152 0.0863402
-2.68396 0.10339
-2.68645 0.121208
-2.68899 0.139802
-2.69159 0.15918
-2.69425 0.179352
-2.69696 0.200324
-2.69973 0.222104
-2.70257 0.244701
-2.70547 0.268121
-2.70843 0.292371
-2.71146 0.317459
-2.71456 0.343389
-2.71773 0.370169
-2.72097 0.397803
-2.72429 0.426296
-2.72768 0.455652
-2.73115 0.485876
-2.7347 0.516969
-2.73833 0.548934
-2.74205 0.581772
-2.74586 0.615483
-2.74976 0.650067
-2.75375 0.685521
-2.75784 0.721842
-2.76202 0.759026
-2.76631 0.797067
-2.7707 0.835957
-2.7752 0.875685
-2.77982 0.916242
-2.78454 0.957612
-2.78939 0.999781
-2.79435 1.04273
-2.79944 1.08643
-2.80466 1.13087
-2.81001 1.17602
-2.8155 1.22184
-2.82112 1.18119
-2.82689 1.13413
-2.83281 1.08652
-2.83888 1.03839
-2.84511 0.989818
-2.8515 0.940849
-2.85805 0.891554
-2.86477 0.842004
-2.87166 0.792281
-2.87873 0.742473
-2.88598 0.692676
-2.89341 0.642995
-2.90104 0.593545
-2.90885 0.544453
-2.91686 0.495853
-2.92506 0.447894
-2.93347 0.400735
-2.94207 0.35455
-2.95088 0.309523
-2.95988 0.265857
-2.96909 0.223764
-2.9785 0.183474
-2.9881 0.145233
-2.9979 0.109299
-2.99212 0.0759466
-2.98197 0.0454661
-2.97164 0.0181602
-2.96116 -0.00565511
-2.95054 -0.0256525
-2.93979 -0.0414956
-2.92894 -0.0528415
-2.91801 -0.059344
-2.90703 -0.0606581
-2.89603 -0.0564443
-2.88504 -0.046375
-2.87411 -0.0301406
-2.86327 -0.00745711
-2.85257 0.0219254
-2.84207 0.0582138
-2.83183 0.101563
-2.82189 0.152065
-2.81232 0.209739
-2.8032 0.274525
-2.79458 0.346271
-2.78653 0.424729
-2.77911 0.509546
-2.7724 0.600267
-2.76645 0.696329
-2.76133 0.797069
-2.75707 0.901726
-2.75373 1.00946
-2.75134 1.11935
-2.74993 1.21906
-2.74951 1.1078
-2.75008 0.997359
-2.75165 0.888756
-2.75418 0.782965
-2.75766 0.680909
-2.76205 0.583444
-2.76731 0.491338
-2.77337 0.405261
-2.7802 0.325777
-2.78771 0.253338
-2.79585 0.188284
-2.80456 0.130843
-2.81375 0.081139
-2.82338 0.039196
-2.83337 0.0049504
-2.84366 -0.0217406
-2.85419 -0.0410876
-2.86491 -0.0533577
-2.87577 -0.0588642
-2.88671 -0.0579556
-2.8977 -0.0510065
-2.90871 -0.0384091
-2.91968 -0.0205651
-2.9306 0.00212047
-2.94143 0.0292448
-2.95216 0.0604123
-2.96276 0.0952376
-2.97322 0.133349
-2.98352 0.174391
-2.99365 0.218025
-2.99639 0.26393
-2.98663 0.311804
-2.97705 0.361366
-2.96768 0.412352
-2.9585 0.464517
-2.94952 0.517635
-2.94075 0.571495
-2.93218 0.625906
-2.9238 0.680691
-2.91563 0.735688
-2.90765 0.79075
-2.89987 0.845744
-2.89227 0.900547
-2.88487 0.95505
-2.87764 1.00915
-2.8706 1.06277
-2.86373 1.11581
-2.85704 1.16821
-2.85051 1.21991
-2.84415 1.17864
-2.83795 1.12852
-2.8319 1.07925
-2.82601 1.03087
-2.82026 0.983419
-2.81465 0.936924
-2.80919 0.891409
-2.80386 0.846895
-2.79866 0.803399
-2.79359 0.760934
-2.78864 0.719511
-2.78382 0.679139
-2.77911 0.639824
-2.77451 0.601569
-2.77003 0.564376
-2.76565 0.528246
-2.76138 0.493177
-2.75721 0.459167
-2.75314 0.42621
-2.74916 0.394301
-2.74527 0.363435
-2.74148 0.333604
-2.73777 0.304799
-2.73415 0.277013
-2.73061 0.250235
-2.72716 0.224455
-2.72378 0.199664
-2.72047 0.17585
-2.71724 0.153001
-2.71408 0.131107
-2.711 0.110155
-2.70798 0.0901331
-2.70502 0.071029
-2.70213 0.0528302
-2.69931 0.0355243
-2.69654 0.0190983
-2.69384 0.00353974
-2.69119 -0.0111643
-2.6886 -0.0250267
-2.68606 -0.0380602
-2.68358 -0.0502776
-2.68115 -0.0616917
-2.67877 -0.0723152
-2.67644 -0.0821608
-2.67416 -0.091241
-2.67193 -0.0995685
-2.66974 -0.107156
-2.6676 -0.114015
-2.6655 -0.120158
-2.66345 -0.125598
-2.66144 -0.130346
-2.65947 -0.134414
-2.65753 -0.137815
-2.65564 -0.140559
-2.65379 -0.142659
-2.65197 -0.144125
-2.65019 -0.14497
-2.64845 -0.145203
-2.64674 -0.144837
-2.64506 -0.143882
-2.64342 -0.142348
-2.64182 -0.140247
-2.64024 -0.137589
-2.6387 -0.134384
-2.63718 -0.130643
-2.6357 -0.126375
-2.63425 -0.121591
-2.63282 -0.116301
-2.63143 -0.110513
-2.63006 -0.104239
-2.62872 -0.0974863
-2.6274 -0.0902653
-2.62612 -0.0825851
-2.62486 -0.0744547
-2.62362 -0.0658832
-2.62241 -0.0568794
-2.62122 -0.047452
-2.62006 -0.0376097
-2.61892 -0.0273609
-2.61781 -0.0167143
-2.61672 -0.00567789
-2.61565 0.00573994
-2.6146 0.0175311
-2.61358 0.0296877
-2.61257 0.0422017
-2.61159 0.0550654
-2.61063 0.0682711
-2.60968 0.0818111
-2.60876 0.095678
-2.60786 0.109864
-2.60698 0.124363
-2.60612 0.139166
-2.60527 0.154266
-2.60445 0.169658
-2.60364 0.185332
-2.60285 0.201284
-2.60208 0.217505
-2.60133 0.233989
-2.60059 0.25073
-2.59987 0.26772
-2.59917 0.284953
-2.59849 0.302422
-2.59782 0.320122
-2.59717 0.338046
-2.59653 0.356187
-2.59591 0.37454
-2.59531 0.393097
-2.59472 0.411854
-2.59415 0.430803
-2.59359 0.449939
-2.59305 0.469257
-2.59252 0.488749
-2.59201 0.508411
-2.59151 0.528236
-2.59103 0.548218
-2.59056 0.568353
-2.5901 0.588634
-2.58966 0.609056
-2.58924 0.629613
-2.58883 0.650299
-2.58843 0.67111
-2.58804 0.692039
-2.58767 0.713081
-2.58732 0.734232
-2.58697 0.755485
-2.58664 0.776835
-2.58632 0.798277
-2.58602 0.819806
-2.58573 0.841417
-2.58545 0.863103
-2.58518 0.884861
-2.58493 0.906685
-2.58469 0.92857
-2.58447 0.950511
-2.58425 0.972503
-2.58405 0.99454
-2.58386 1.01662
-2.58368 1.03873
-2.58352 1.06088
-2.58337 1.08305
-2.58323 1.10524
-2.5831 1.12745
-2.58299 1.14967
-2.58289 1.17189
-2.5828 1.19412
-2.58272 1.21634
-2.58265 1.21094
-2.5826 1.18874
-2.58256 1.16655
-2.58253 1.1444
-2.58251 1.12226
-2.58251 1.10017
-2.58252 1.0781
-2.58253 1.05608
-2.58257 1.03411
-2.58261 1.01219
-2.58267 0.99033
-2.58273 0.968529
-2.58282 0.946794
-2.58291 0.925131
-2.58301 0.903543
-2.58313 0.882037
-2.58326 0.860616
-2.5834 0.839286
-2.58356 0.818051
-2.58372 0.796917
-2.5839 0.775888
-2.58409 0.754969
-2.5843 0.734165
-2.58452 0.713481
-2.58475 0.692922
-2.58499 0.672493
-2.58524 0.652199
-2.58551 0.632044
-2.58579 0.612034
-2.58609 0.592174
-2.58639 0.572468
-2.58671 0.552923
-2.58705 0.533542
-2.58739 0.514331
-2.58775 0.495296
-2.58813 0.47644
-2.58852 0.45777
-2.58892 0.439291
-2.58933 0.421008
-2.58976 0.402925
-2.5902 0.385049
-2.59066 0.367385
-2.59113 0.349938
-2.59162 0.332713
-2.59212 0.315716
-2.59264 0.298953
-2.59317 0.282428
-2.59371 0.266148
-2.59427 0.250118
-2.59485 0.234343
-2.59544 0.218829
-2.59605 0.203582
-2.59667 0.188608
-2.59731 0.173912
-2.59797 0.159501
-2.59864 0.145379
-2.59933 0.131554
-2.60003 0.11803
-2.60075 0.104814
-2.60149 0.0919129
-2.60225 0.0793315
-2.60303 0.0670765
-2.60382 0.0551541
-2.60463 0.0435705
-2.60546 0.0323322
-2.60631 0.0214454
-2.60718 0.0109167
-2.60806 0.000752607
-2.60897 -0.00904036
-2.60989 -0.0184555
-2.61084 -0.0274862
-2.61181 -0.0361256
-2.6128 -0.0443669
-2.6138 -0.0522032
-2.61483 -0.0596276
-2.61589 -0.066633
-2.61696 -0.0732123
-2.61806 -0.0793583
-2.61918 -0.0850638
-2.62032 -0.0903216
-2.62149 -0.0951242
-2.62268 -0.0994641
-2.6239 -0.103334
-2.62514 -0.106726
-2.6264 -0.109633
-2.6277 -0.112046
-2.62902 -0.113959
-2.63036 -0.115363
-2.63174 -0.11625
-2.63314 -0.116612
-2.63457 -0.116441
-2.63603 -0.115729
-2.63752 -0.114468
-2.63904 -0.112649
-2.64059 -0.110264
-2.64217 -0.107305
-2.64379 -0.103763
-2.64544 -0.0996291
-2.64712 -0.0948952
-2.64884 -0.0895525
-2.65059 -0.0835922
-2.65238 -0.0770055
-2.6542 -0.0697836
-2.65606 -0.0619177
-2.65796 -0.0533987
-2.6599 -0.0442178
-2.66189 -0.034366
-2.66391 -0.0238343
-2.66597 -0.0126136
-2.66808 -0.000695084
-2.67023 0.0119304
-2.67243 0.0252718
-2.67467 0.0393381
-2.67696 0.0541381
-2.6793 0.0696809
-2.68169 0.0859751
-2.68413 0.103029
-2.68663 0.120853
-2.68918 0.139453
-2.69178 0.158839
-2.69444 0.17902
-2.69716 0.200002
-2.69994 0.221794
-2.70278 0.244403
-2.70568 0.267837
-2.70865 0.292102
-2.71169 0.317206
-2.71479 0.343154
-2.71796 0.369952
-2.72121 0.397607
-2.72453 0.426121
-2.72793 0.455501
-2.7314 0.485749
-2.73496 0.516868
-2.7386 0.54886
-2.74233 0.581727
-2.74614 0.615469
-2.75004 0.650085
-2.75404 0.685572
-2.75814 0.721929
-2.76233 0.759149
-2.76663 0.797228
-2.77103 0.836157
-2.77554 0.875926
-2.78016 0.916524
-2.78489 0.957938
-2.78974 1.00015
-2.79472 1.04314
-2.79982 1.0869
-2.80504 1.13138
-2.8104 1.17658
-2.8159 1.22245
-2.82154 1.18054
-2.82732 1.13343
-2.83325 1.08576
-2.83933 1.03759
-2.84557 0.988963
-2.85197 0.939945
-2.85853 0.890602
-2.86526 0.841006
-2.87217 0.791238
-2.87925 0.741387
-2.88651 0.69155
-2.89396 0.641832
-2.9016 0.592349
-2.90943 0.543228
-2.91745 0.494604
-2.92567 0.446627
-2.93408 0.399456
-2.9427 0.353266
-2.95152 0.308244
-2.96055 0.26459
-2.96977 0.22252
-2.97919 0.182265
-2.98881 0.144069
-2.99861 0.108195
-2.99139 0.074917
-2.98122 0.0445261
-2.97089 0.0173265
-2.96039 -0.0063647
-2.94976 -0.0262194
-2.93901 -0.0419001
-2.92815 -0.0530634
-2.91722 -0.0593625
-2.90623 -0.060452
-2.89523 -0.0559925
-2.88425 -0.0456567
-2.87332 -0.0291358
-2.86249 -0.00614702
-2.8518 0.0235577
-2.84132 0.0601831
-2.83109 0.103881
-2.82118 0.154739
-2.81165 0.212775
-2.80256 0.277921
-2.79397 0.35002
-2.78597 0.428819
-2.7786 0.51396
-2.77194 0.60498
-2.76605 0.701311
-2.76099 0.802283
-2.7568 0.90713
-2.75353 1.015
-2.75121 1.12499
-2.74987 1.21338
-2.74952 1.10213
-2.75016 0.991761
-2.7518 0.88328
-2.7544 0.777662
-2.75795 0.675827
-2.76241 0.578625
-2.76772 0.486819
-2.77385 0.401073
-2.78072 0.321944
-2.78828 0.249879
-2.79647 0.185209
-2.80521 0.128157
-2.81444 0.0788412
-2.82409 0.0372805
-2.8341 0.00340653
-2.84441 -0.0229273
-2.85496 -0.0419349
-2.86569 -0.0538858
-2.87656 -0.0590952
-2.88751 -0.0579127
-2.8985 -0.0507138
-2.9095 -0.0378908
-2.92048 -0.0198453
-2.93139 0.00301824
-2.94222 0.0302978
-2.95294 0.0615985
-2.96353 0.0965365
-2.97398 0.134741
-2.98426 0.175858
-2.99438 0.21955
-2.99568 0.265498
-2.98593 0.313402
-2.97637 0.36298
-2.967 0.413971
-2.95784 0.46613
-2.94888 0.519233
-2.94012 0.573071
-2.93156 0.627452
-2.9232 0.682201
-2.91504 0.737157
-2.90708 0.792174
-2.89931 0.847119
-2.89173 0.901869
-2.88434 0.956317
-2.87713 1.01036
-2.8701 1.06392
-2.86324 1.1169
-2.85656 1.16925
-2.85005 1.22089
-2.8437 1.17773
-2.83751 1.12766
-2.83147 1.07845
-2.82558 1.03013
-2.81985 0.982736
-2.81425 0.936298
-2.8088 0.890837
-2.80348 0.846376
-2.79829 0.802931
-2.79323 0.760516
-2.78829 0.719141
-2.78347 0.678816
-2.77877 0.639545
-2.77418 0.601334
-2.76971 0.564182
-2.76534 0.528092
-2.76107 0.49306
-2.75691 0.459085
-2.75284 0.426162
-2.74887 0.394286
-2.745 0.36345
-2.74121 0.333647
-2.73751 0.304869
-2.73389 0.277108
-2.73036 0.250353
-2.72691 0.224596
-2.72353 0.199824
-2.72024 0.176029
-2.71701 0.153197
-2.71386 0.131318
-2.71078 0.110381
-2.70776 0.0903713
-2.70481 0.0712785
-2.70193 0.0530897
-2.69911 0.0357923
-2.69635 0.0193738
-2.69364 0.00382136
-2.691 -0.0108777
-2.68841 -0.0247363
-2.68588 -0.037767
-2.6834 -0.0499827
-2.68098 -0.0613961
-2.6786 -0.0720199
-2.67628 -0.0818668
-2.674 -0.0909492
-2.67177 -0.0992797
-2.66959 -0.106871
-2.66745 -0.113735
-2.66535 -0.119883
-2.6633 -0.125329
-2.66129 -0.130084
-2.65932 -0.13416
-2.6574 -0.137569
-2.65551 -0.140322
-2.65365 -0.142431
-2.65184 -0.143908
-2.65006 -0.144762
-2.64832 -0.145007
-2.64662 -0.144652
-2.64494 -0.143708
-2.64331 -0.142187
-2.6417 -0.140099
-2.64013 -0.137454
-2.63858 -0.134263
-2.63707 -0.130535
-2.63559 -0.126281
-2.63414 -0.121512
-2.63272 -0.116236
-2.63133 -0.110463
-2.62996 -0.104203
-2.62862 -0.0974659
-2.62731 -0.0902603
-2.62603 -0.0825956
-2.62477 -0.0744808
-2.62353 -0.065925
-2.62232 -0.056937
-2.62114 -0.0475256
-2.61998 -0.0376993
-2.61884 -0.0274666
-2.61773 -0.016836
-2.61664 -0.00581574
-2.61557 0.00558597
-2.61453 0.017361
-2.6135 0.0295015
-2.6125 0.0419995
-2.61152 0.0548472
-2.61056 0.0680369
-2.60962 0.081561
-2.6087 0.095412
-2.6078 0.109583
-2.60692 0.124065
-2.60605 0.138853
-2.60521 0.153938
-2.60439 0.169314
-2.60358 0.184974
-2.60279 0.20091
-2.60202 0.217117
-2.60127 0.233586
-2.60054 0.250312
-2.59982 0.267288
-2.59912 0.284507
-2.59844 0.301963
-2.59777 0.319649
-2.59712 0.337559
-2.59648 0.355687
-2.59587 0.374027
-2.59526 0.392571
-2.59468 0.411315
-2.5941 0.430253
-2.59355 0.449377
-2.59301 0.468682
-2.59248 0.488163
-2.59197 0.507814
-2.59147 0.527628
-2.59099 0.5476
-2.59052 0.567724
-2.59007 0.587995
-2.58963 0.608407
-2.58921 0.628954
-2.5888 0.649631
-2.5884 0.670433
-2.58802 0.691354
-2.58765 0.712388
-2.58729 0.733531
-2.58695 0.754776
-2.58662 0.776119
-2.5863 0.797554
-2.586 0.819076
-2.58571 0.840681
-2.58543 0.862361
-2.58517 0.884114
-2.58491 0.905932
-2.58468 0.927812
-2.58445 0.949749
-2.58424 0.971736
-2.58404 0.99377
-2.58385 1.01584
-2.58367 1.03795
-2.58351 1.0601
-2.58336 1.08226
-2.58322 1.10445
-2.58309 1.12666
-2.58298 1.14888
-2.58288 1.1711
-2.58279 1.19333
-2.58271 1.21555
-2.58265 1.21173
-2.5826 1.18953
-2.58256 1.16735
-2.58253 1.14519
