E M
-2.56506 -0.309703
-2.56393 -0.305346
-2.56282 -0.300704
-2.56172 -0.295783
-2.56064 -0.290589
-2.55958 -0.285125
-2.55853 -0.279396
-2.5575 -0.273408
-2.55648 -0.267165
-2.55548 -0.260672
-2.55449 -0.253933
-2.55352 -0.246952
-2.55256 -0.239735
-2.55161 -0.232284
-2.55068 -0.224606
-2.54976 -0.216703
-2.54886 -0.20858
-2.54797 -0.200241
-2.54709 -0.191689
-2.54623 -0.18293
-2.54537 -0.173967
-2.54453 -0.164803
-2.5437 -0.155443
-2.54289 -0.145889
-2.54208 -0.136147
-2.54129 -0.126219
-2.54051 -0.116109
-2.53974 -0.10582
-2.53898 -0.0953561
-2.53823 -0.0847207
-2.53749 -0.0739169
-2.53676 -0.0629482
-2.53605 -0.0518177
-2.53534 -0.0405287
-2.53464 -0.0290844
-2.53396 -0.0174879
-2.53328 -0.00574238
-2.53262 0.00614922
-2.53196 0.0181838
-2.53131 0.0303585
-2.53067 0.0426703
-2.53004 0.0551163
-2.52943 0.0676937
-2.52881 0.0803996
-2.52821 0.0932313
-2.52762 0.106186
-2.52704 0.119261
-2.52646 0.132454
-2.52589 0.145761
-2.52533 0.159181
-2.52478 0.172711
-2.52424 0.186347
-2.5237 0.200089
-2.52318 0.213933
-2.52266 0.227876
-2.52215 0.241917
-2.52164 0.256053
-2.52115 0.270281
-2.52066 0.284599
-2.52018 0.299005
-2.51971 0.313497
-2.51924 0.328072
-2.51878 0.342728
-2.51833 0.357463
-2.51788 0.372274
-2.51745 0.38716
-2.51701 0.402118
-2.51659 0.417147
-2.51617 0.432243
-2.51576 0.447405
-2.51536 0.462631
-2.51496 0.477919
-2.51457 0.493267
-2.51418 0.508673
-2.5138 0.524134
-2.51343 0.539649
-2.51307 0.555216
-2.51271 0.570833
-2.51235 0.586499
-2.512 0.60221
-2.51166 0.617966
-2.51133 0.633764
-2.511 0.649603
-2.51067 0.66548
-2.51036 0.681394
-2.51004 0.697344
-2.50974 0.713327
-2.50944 0.729342
-2.50914 0.745386
-2.50885 0.761459
-2.50857 0.777558
-2.50829 0.793681
-2.50802 0.809828
-2.50775 0.825996
-2.50749 0.842183
-2.50723 0.858389
-2.50698 0.874611
-2.50673 0.890848
-2.50649 0.907097
-2.50625 0.923359
-2.50602 0.93963
-2.5058 0.955909
-2.50558 0.972195
-2.50536 0.988486
-2.50515 1.00478
-2.50495 1.02108
-2.50475 1.03737
-2.50455 1.05367
-2.50436 1.06996
-2.50418 1.08625
-2.504 1.10254
-2.50382 1.11882
-2.50365 1.13508
-2.50348 1.15134
-2.50332 1.16759
-2.50317 1.18382
-2.50301 1.20004
-2.50287 1.21624
-2.50272 1.21706
-2.50259 1.20089
-2.50245 1.18474
-2.50233 1.16862
-2.5022 1.15252
-2.50208 1.13644
-2.50197 1.12039
-2.50186 1.10436
-2.50175 1.08837
-2.50165 1.0724
-2.50156 1.05647
-2.50147 1.04056
-2.50138 1.0247
-2.5013 1.00886
-2.50122 0.99307
-2.50114 0.977313
-2.50108 0.961596
-2.50101 0.94592
-2.50095 0.930286
-2.5009 0.914696
-2.50084 0.899152
-2.5008 0.883653
-2.50076 0.868202
-2.50072 0.852801
-2.50068 0.83745
-2.50065 0.82215
-2.50063 0.806904
-2.50061 0.791712
-2.50059 0.776575
-2.50058 0.761496
-2.50058 0.746476
-2.50057 0.731514
-2.50057 0.716614
-2.50058 0.701777
-2.50059 0.687003
-2.50061 0.672293
-2.50063 0.657651
-2.50065 0.643075
-2.50068 0.628569
-2.50071 0.614133
-2.50075 0.599769
-2.50079 0.585477
-2.50083 0.571259
-2.50088 0.557117
-2.50094 0.543052
-2.501 0.529065
-2.50106 0.515158
-2.50113 0.501331
-2.5012 0.487586
-2.50128 0.473924
-2.50136 0.460348
-2.50145 0.446857
-2.50154 0.433454
-2.50163 0.420139
-2.50173 0.406914
-2.50183 0.393781
-2.50194 0.38074
-2.50206 0.367794
-2.50217 0.354942
-2.5023 0.342188
-2.50242 0.329531
-2.50255 0.316974
-2.50269 0.304517
-2.50283 0.292163
-2.50298 0.279912
-2.50313 0.267765
-2.50328 0.255725
-2.50344 0.243792
-2.5036 0.231968
-2.50377 0.220255
-2.50395 0.208652
-2.50413 0.197163
-2.50431 0.185788
-2.5045 0.174529
-2.50469 0.163388
-2.50489 0.152364
-2.50509 0.141461
-2.5053 0.130679
-2.50551 0.120019
-2.50573 0.109484
-2.50595 0.0990747
-2.50618 0.0887921
-2.50641 0.0786381
-2.50665 0.0686139
-2.5069 0.0587211
-2.50715 0.048961
-2.5074 0.0393352
-2.50766 0.0298452
-2.50792 0.0204923
-2.50819 0.0112781
-2.50847 0.00220404
-2.50875 -0.00672836
-2.50904 -0.0155176
-2.50933 -0.0241622
-2.50962 -0.0326607
-2.50993 -0.0410114
-2.51024 -0.049213
-2.51055 -0.0572638
-2.51087 -0.0651623
-2.51119 -0.0729069
-2.51153 -0.0804962
-2.51186 -0.0879284
-2.51221 -0.0952021
-2.51255 -0.102316
-2.51291 -0.109267
-2.51327 -0.116056
-2.51364 -0.122679
-2.51401 -0.129136
-2.51439 -0.135425
-2.51478 -0.141544
-2.51517 -0.147491
-2.51557 -0.153265
-2.51597 -0.158865
-2.51638 -0.164287
-2.5168 -0.169532
-2.51723 -0.174597
-2.51766 -0.17948
-2.5181 -0.184179
-2.51854 -0.188694
-2.51899 -0.193022
-2.51945 -0.197161
-2.51992 -0.201109
-2.52039 -0.204866
-2.52087 -0.208429
-2.52136 -0.211796
-2.52185 -0.214965
-2.52236 -0.217935
-2.52287 -0.220704
-2.52338 -0.223269
-2.52391 -0.22563
-2.52444 -0.227784
-2.52498 -0.229729
-2.52553 -0.231464
-2.52609 -0.232986
-2.52665 -0.234294
-2.52723 -0.235385
-2.52781 -0.236258
-2.5284 -0.236911
-2.529 -0.237341
-2.5296 -0.237547
-2.53022 -0.237527
-2.53084 -0.237279
-2.53148 -0.2368
-2.53212 -0.236089
-2.53277 -0.235144
-2.53343 -0.233962
-2.53411 -0.232541
-2.53479 -0.23088
-2.53548 -0.228976
-2.53618 -0.226828
-2.53689 -0.224432
-2.53761 -0.221787
-2.53834 -0.21889
-2.53908 -0.21574
-2.53983 -0.212334
-2.54059 -0.208671
-2.54137 -0.204747
-2.54215 -0.200561
-2.54295 -0.19611
-2.54375 -0.191392
-2.54457 -0.186405
-2.5454 -0.181147
-2.54624 -0.175615
-2.5471 -0.169807
-2.54796 -0.16372
-2.54884 -0.157353
-2.54973 -0.150703
-2.55064 -0.143768
-2.55155 -0.136544
-2.55248 -0.129031
-2.55343 -0.121225
-2.55439 -0.113124
-2.55536 -0.104726
-2.55634 -0.0960288
-2.55734 -0.0870291
-2.55836 -0.0777249
-2.55938 -0.0681138
-2.56043 -0.0581934
-2.56149 -0.0479612
-2.56256 -0.0374149
-2.56365 -0.0265519
-2.56476 -0.0153698
-2.56588 -0.0038663
-2.56702 0.00796115
-2.56818 0.0201149
-2.56935 0.0325975
-2.57055 0.0454112
-2.57176 0.0585586
-2.57298 0.0720419
-2.57423 0.0858636
-2.57549 0.100026
-2.57678 0.114532
-2.57808 0.129383
-2.57941 0.144581
-2.58075 0.16013
-2.58212 0.176031
-2.5835 0.192287
-2.58491 0.2089
-2.58634 0.225871
-2.58779 0.243204
-2.58927 0.2609
-2.59076 0.278961
-2.59229 0.297389
-2.59383 0.316187
-2.5954 0.335355
-2.597 0.354897
-2.59862 0.374813
-2.60027 0.395106
-2.60194 0.415777
-2.60364 0.436827
-2.60537 0.458258
-2.60713 0.480071
-2.60892 0.502268
-2.61074 0.524849
-2.61258 0.547816
-2.61446 0.571169
-2.61637 0.594909
-2.61831 0.619037
-2.62029 0.643552
-2.6223 0.668455
-2.62434 0.693747
-2.62642 0.719426
-2.62854 0.745493
-2.63069 0.771947
-2.63288 0.798786
-2.63511 0.82601
-2.63737 0.853618
-2.63968 0.881607
-2.64203 0.909975
-2.64442 0.93872
-2.64686 0.967839
-2.64934 0.997329
-2.65186 1.02719
-2.65443 1.05741
-2.65705 1.08799
-2.65972 1.11892
-2.66243 1.1502
-2.6652 1.18182
-2.66802 1.21378
-2.67089 1.20342
-2.67382 1.17082
-2.6768 1.1379
-2.67984 1.10469
-2.68294 1.07118
-2.6861 1.03739
-2.68932 1.00334
-2.6926 0.969031
-2.69595 0.934485
-2.69937 0.899715
-2.70285 0.864739
-2.7064 0.829574
-2.71002 0.794239
-2.71372 0.758756
-2.71749 0.723147
-2.72133 0.687436
-2.72525 0.651649
-2.72926 0.615813
-2.73334 0.579959
-2.73751 0.544117
-2.74176 0.508322
-2.7461 0.47261
-2.75052 0.437019
-2.75504 0.401591
-2.75965 0.36637
-2.76435 0.331402
-2.76915 0.296738
-2.77405 0.262431
-2.77905 0.228537
-2.78415 0.195117
-2.78935 0.162234
-2.79465 0.129956
-2.80006 0.0983549
-2.80558 0.067507
-2.8112 0.0374926
-2.81693 0.00839691
-2.82278 -0.0196903
-2.82873 -0.0466741
-2.83479 -0.072455
-2.84096 -0.0969278
-2.84723 -0.119982
-2.85362 -0.141504
-2.86011 -0.161371
-2.86671 -0.179458
-2.87341 -0.195634
-2.88021 -0.209763
-2.8871 -0.221704
-2.89408 -0.231313
-2.90115 -0.238439
-2.90829 -0.242931
-2.91551 -0.244634
-2.92279 -0.24339
-2.93012 -0.239041
-2.93749 -0.23143
-2.94489 -0.2204
-2.95231 -0.205799
-2.95973 -0.187478
-2.96713 -0.165298
-2.9745 -0.139125
-2.98181 -0.108841
-2.98905 -0.0743389
-2.99619 -0.0355306
-2.99679 0.0076528
-2.98991 0.0552569
-2.98321 0.107301
-2.97671 0.163776
-2.97043 0.22464
-2.96441 0.289817
-2.95868 0.359192
-2.95326 0.432612
-2.94818 0.509883
-2.94347 0.59077
-2.93916 0.674996
-2.93527 0.762242
-2.93183 0.85215
-2.92886 0.944325
-2.92638 1.03834
-2.9244 1.13373
-2.92294 1.21947
-2.92201 1.12278
-2.92162 1.02621
-2.92178 0.930282
-2.92248 0.835501
-2.92373 0.742381
-2.92551 0.651413
-2.92782 0.563066
-2.93065 0.47778
-2.93399 0.39596
-2.93781 0.317974
-2.94209 0.244146
-2.94681 0.174754
-2.95194 0.110031
-2.95746 0.0501625
-2.96334 -0.00471532
-2.96955 -0.0545103
-2.97606 -0.099175
-2.98283 -0.138703
-2.98984 -0.173126
-2.99706 -0.20251
-2.99554 -0.226953
-2.98799 -0.246579
-2.98032 -0.261535
-2.97256 -0.271987
-2.96472 -0.278118
-2.95683 -0.28012
-2.94891 -0.278197
-2.94097 -0.272557
-2.93305 -0.263411
-2.92515 -0.250972
-2.91728 -0.235452
-2.90947 -0.217059
-2.90171 -0.195997
-2.89403 -0.172467
-2.88643 -0.146661
-2.87892 -0.118764
-2.8715 -0.088956
-2.86418 -0.0574061
-2.85696 -0.0242768
-2.84986 0.0102779
-2.84286 0.0461125
-2.83598 0.0830894
-2.82922 0.12108
-2.82257 0.159962
-2.81604 0.199622
-2.80963 0.239954
-2.80333 0.280858
-2.79716 0.322243
-2.7911 0.364023
-2.78516 0.406117
-2.77933 0.448452
-2.77362 0.49096
-2.76802 0.533577
-2.76253 0.576246
-2.75714 0.618913
-2.75187 0.661527
-2.7467 0.704046
-2.74164 0.746426
-2.73668 0.78863
-2.73181 0.830623
-2.72705 0.872374
-2.72238 0.913855
-2.7178 0.955038
-2.71332 0.995901
-2.70892 1.03642
-2.70461 1.07658
-2.70039 1.11637
-2.69625 1.15576
-2.6922 1.19474
-2.68822 1.21619
-2.68432 1.17805
-2.6805 1.14036
-2.67675 1.10311
-2.67307 1.06631
-2.66947 1.02998
-2.66593 0.994108
-2.66246 0.958706
-2.65906 0.923775
-2.65572 0.889319
-2.65244 0.855338
-2.64923 0.821835
-2.64607 0.788809
-2.64297 0.756261
-2.63993 0.72419
-2.63694 0.692595
-2.63401 0.661475
-2.63113 0.630828
-2.62831 0.600653
-2.62553 0.570946
-2.6228 0.541706
-2.62012 0.512929
-2.61749 0.484613
-2.6149 0.456754
-2.61235 0.429348
-2.60985 0.402393
-2.6074 0.375884
-2.60498 0.349817
-2.6026 0.324189
-2.60027 0.298996
-2.59797 0.274233
-2.59571 0.249895
-2.59349 0.22598
-2.5913 0.202481
-2.58915 0.179396
-2.58703 0.156719
-2.58495 0.134447
-2.5829 0.112574
-2.58088 0.0910958
-2.5789 0.0700085
-2.57694 0.0493073
-2.57502 0.0289878
-2.57312 0.00904545
-2.57126 -0.0105242
-2.56942 -0.0297256
-2.56761 -0.0485633
-2.56583 -0.0670415
-2.56407 -0.0851647
-2.56234 -0.102937
-2.56063 -0.120363
-2.55895 -0.137448
-2.5573 -0.154194
-2.55566 -0.170607
-2.55405 -0.18669
-2.55247 -0.202448
-2.55091 -0.217885
-2.54936 -0.233005
-2.54784 -0.247812
-2.54635 -0.26231
-2.54487 -0.276502
-2.54341 -0.290393
-2.54197 -0.303987
-2.54055 -0.317287
-2.53916 -0.330298
-2.53778 -0.343022
-2.53641 -0.355463
-2.53507 -0.367626
-2.53374 -0.379513
-2.53244 -0.391129
-2.53114 -0.402476
-2.52987 -0.413558
-2.52861 -0.424379
-2.52737 -0.434942
-2.52614 -0.445249
-2.52493 -0.455306
-2.52374 -0.465113
-2.52256 -0.474676
-2.52139 -0.483996
-2.52024 -0.493078
-2.51911 -0.501923
-2.51798 -0.510535
-2.51687 -0.518918
-2.51578 -0.527073
-2.5147 -0.535004
-2.51363 -0.542714
-2.51257 -0.550205
-2.51153 -0.55748
-2.5105 -0.564542
-2.50948 -0.571394
-2.50847 -0.578038
-2.50748 -0.584477
-2.50649 -0.590713
-2.50552 -0.596749
-2.50456 -0.602587
-2.50361 -0.60823
-2.50267 -0.613681
-2.50174 -0.618941
-2.50082 -0.624014
-2.49992 -0.6289
-2.49902 -0.633604
-2.49813 -0.638126
-2.49726 -0.64247
-2.49639 -0.646636
-2.49553 -0.650629
-2.49468 -0.654449
-2.49384 -0.658099
-2.49301 -0.66158
-2.49219 -0.664896
-2.49138 -0.668047
-2.49057 -0.671037
-2.48978 -0.673866
-2.48899 -0.676537
-2.48821 -0.679052
-2.48744 -0.681413
-2.48668 -0.683621
-2.48593 -0.685678
-2.48518 -0.687586
-2.48444 -0.689348
-2.48371 -0.690964
-2.48299 -0.692436
-2.48227 -0.693766
-2.48156 -0.694957
-2.48086 -0.696009
-2.48016 -0.696923
-2.47948 -0.697703
-2.4788 -0.698349
-2.47812 -0.698863
-2.47746 -0.699246
-2.4768 -0.699501
-2.47614 -0.699628
-2.47549 -0.699629
-2.47485 -0.699505
-2.47422 -0.699258
-2.47359 -0.69889
-2.47297 -0.698402
-2.47235 -0.697795
-2.47174 -0.69707
-2.47114 -0.696229
-2.47054 -0.695274
-2.46994 -0.694206
-2.46936 -0.693025
-2.46877 -0.691733
-2.4682 -0.690333
-2.46763 -0.688823
-2.46706 -0.687207
-2.4665 -0.685486
-2.46595 -0.683659
-2.4654 -0.68173
-2.46485 -0.679698
-2.46431 -0.677566
-2.46378 -0.675333
-2.46325 -0.673002
-2.46272 -0.670574
-2.4622 -0.668049
-2.46169 -0.665428
-2.46118 -0.662714
-2.46067 -0.659906
-2.46017 -0.657006
-2.45967 -0.654016
-2.45918 -0.650935
-2.45869 -0.647765
-2.45821 -0.644508
-2.45773 -0.641163
-2.45725 -0.637732
-2.45678 -0.634217
-2.45632 -0.630617
-2.45585 -0.626935
-2.45539 -0.62317
-2.45494 -0.619324
-2.45449 -0.615397
-2.45404 -0.611392
-2.4536 -0.607307
-2.45316 -0.603146
-2.45272 -0.598907
-2.45229 -0.594593
-2.45187 -0.590204
-2.45144 -0.58574
-2.45102 -0.581203
-2.4506 -0.576594
-2.45019 -0.571913
-2.44978 -0.567162
-2.44938 -0.56234
-2.44897 -0.557449
-2.44857 -0.552489
-2.44818 -0.547462
-2.44778 -0.542368
-2.4474 -0.537208
-2.44701 -0.531982
-2.44663 -0.526692
-2.44625 -0.521338
-2.44587 -0.515921
-2.4455 -0.510441
-2.44513 -0.504899
-2.44476 -0.499296
-2.4444 -0.493633
-2.44403 -0.487911
-2.44368 -0.482129
-2.44332 -0.476289
-2.44297 -0.470391
-2.44262 -0.464436
-2.44227 -0.458425
-2.44193 -0.452358
-2.44159 -0.446236
-2.44125 -0.44006
-2.44092 -0.43383
-2.44058 -0.427547
-2.44025 -0.421211
-2.43993 -0.414823
-2.4396 -0.408384
-2.43928 -0.401894
-2.43896 -0.395354
-2.43864 -0.388764
-2.43833 -0.382126
-2.43802 -0.375439
-2.43771 -0.368704
-2.4374 -0.361921
-2.4371 -0.355093
-2.4368 -0.348217
-2.4365 -0.341297
-2.4362 -0.334331
-2.43591 -0.32732
-2.43561 -0.320266
-2.43532 -0.313168
-2.43504 -0.306026
-2.43475 -0.298843
-2.43447 -0.291617
-2.43419 -0.28435
-2.43391 -0.277043
-2.43363 -0.269694
-2.43336 -0.262306
-2.43309 -0.254878
-2.43282 -0.247411
-2.43255 -0.239906
-2.43229 -0.232362
-2.43202 -0.224781
-2.43176 -0.217163
-2.4315 -0.209508
-2.43125 -0.201817
-2.43099 -0.19409
-2.43074 -0.186328
-2.43049 -0.178532
-2.43024 -0.1707
-2.42999 -0.162835
-2.42975 -0.154936
-2.4295 -0.147004
-2.42926 -0.13904
-2.42902 -0.131043
-2.42878 -0.123014
-2.42855 -0.114954
-2.42832 -0.106863
-2.42808 -0.0987413
-2.42785 -0.0905894
-2.42763 -0.0824077
-2.4274 -0.0741966
-2.42717 -0.0659565
-2.42695 -0.0576878
-2.42673 -0.0493909
-2.42651 -0.0410661
-2.42629 -0.0327139
-2.42608 -0.0243347
-2.42586 -0.0159287
-2.42565 -0.00749641
-2.42544 0.000961825
-2.42523 0.00944564
-2.42502 0.0179547
-2.42482 0.0264886
-2.42461 0.0350469
-2.42441 0.0436295
-2.42421 0.0522358
-2.42401 0.0608655
-2.42381 0.0695184
-2.42362 0.0781939
-2.42342 0.0868919
-2.42323 0.0956119
-2.42304 0.104354
-2.42285 0.113117
-2.42266 0.121901
-2.42248 0.130706
-2.42229 0.139531
-2.42211 0.148377
-2.42192 0.157242
-2.42174 0.166126
-2.42156 0.17503
-2.42139 0.183952
-2.42121 0.192893
-2.42104 0.201852
-2.42086 0.210829
-2.42069 0.219824
-2.42052 0.228836
-2.42035 0.237864
-2.42018 0.246909
-2.42002 0.255971
-2.41985 0.265049
-2.41969 0.274142
-2.41952 0.283251
-2.41936 0.292375
-2.4192 0.301514
-2.41905 0.310667
-2.41889 0.319835
-2.41873 0.329017
-2.41858 0.338213
-2.41842 0.347422
-2.41827 0.356644
-2.41812 0.365879
-2.41797 0.375127
-2.41783 0.384387
-2.41768 0.393659
-2.41753 0.402943
-2.41739 0.412238
-2.41725 0.421545
-2.4171 0.430863
-2.41696 0.440191
-2.41683 0.44953
-2.41669 0.458879
-2.41655 0.468239
-2.41641 0.477607
-2.41628 0.486986
-2.41615 0.496373
-2.41602 0.50577
-2.41588 0.515175
-2.41575 0.524589
-2.41563 0.534011
-2.4155 0.54344
-2.41537 0.552878
-2.41525 0.562323
-2.41512 0.571775
-2.415 0.581234
-2.41488 0.5907
-2.41476 0.600173
-2.41464 0.609652
-2.41452 0.619136
-2.4144 0.628627
-2.41429 0.638123
-2.41417 0.647624
-2.41406 0.657131
-2.41395 0.666642
-2.41384 0.676158
-2.41372 0.685679
-2.41362 0.695203
-2.41351 0.704732
-2.4134 0.714264
-2.41329 0.7238
-2.41319 0.733339
-2.41308 0.742881
-2.41298 0.752427
-2.41288 0.761974
-2.41278 0.771524
-2.41268 0.781077
-2.41258 0.790631
-2.41248 0.800187
-2.41238 0.809744
-2.41229 0.819303
-2.41219 0.828863
-2.4121 0.838424
-2.412 0.847986
-2.41191 0.857548
