E M
-2.62996 -0.114845
-2.62997 -0.114886
-2.62999 -0.114926
-2.63 -0.114966
-2.63001 -0.115006
-2.63003 -0.115047
-2.63004 -0.115087
-2.63005 -0.115127
-2.63007 -0.115167
-2.63008 -0.115207
-2.63009 -0.115247
-2.63011 -0.115287
-2.63012 -0.115326
-2.63013 -0.115366
-2.63015 -0.115406
-2.63016 -0.115445
-2.63017 -0.115485
-2.63019 -0.115525
-2.6302 -0.115564
-2.63021 -0.115604
-2.63023 -0.115643
-2.63024 -0.115682
-2.63025 -0.115722
-2.63027 -0.115761
-2.63028 -0.1158
-2.6303 -0.115839
-2.63031 -0.115879
-2.63032 -0.115918
-2.63034 -0.115957
-2.63035 -0.115996
-2.63036 -0.116035
-2.63038 -0.116073
-2.63039 -0.116112
-2.6304 -0.116151
-2.63042 -0.11619
-2.63043 -0.116228
-2.63044 -0.116267
-2.63046 -0.116306
-2.63047 -0.116344
-2.63048 -0.116383
-2.6305 -0.116421
-2.63051 -0.116459
-2.63053 -0.116498
-2.63054 -0.116536
-2.63055 -0.116574
-2.63057 -0.116612
-2.63058 -0.11665
-2.63059 -0.116689
-2.63061 -0.116727
-2.63062 -0.116765
-2.63063 -0.116802
-2.63065 -0.11684
-2.63066 -0.116878
-2.63067 -0.116916
-2.63069 -0.116954
-2.6307 -0.116991
-2.63072 -0.117029
-2.63073 -0.117066
-2.63074 -0.117104
-2.63076 -0.117141
-2.63077 -0.117179
-2.63078 -0.117216
-2.6308 -0.117254
-2.63081 -0.117291
-2.63082 -0.117328
-2.63084 -0.117365
-2.63085 -0.117402
-2.63087 -0.117439
-2.63088 -0.117476
-2.63089 -0.117513
-2.63091 -0.11755
-2.63092 -0.117587
-2.63093 -0.117624
-2.63095 -0.117661
-2.63096 -0.117697
-2.63097 -0.117734
-2.63099 -0.117771
-2.631 -0.117807
-2.63102 -0.117844
-2.63103 -0.11788
-2.63104 -0.117917
-2.63106 -0.117953
-2.63107 -0.117989
-2.63108 -0.118026
-2.6311 -0.118062
-2.63111 -0.118098
-2.63112 -0.118134
-2.63114 -0.11817
-2.63115 -0.118206
-2.63117 -0.118242
-2.63118 -0.118278
-2.63119 -0.118314
-2.63121 -0.11835
-2.63122 -0.118385
-2.63123 -0.118421
-2.63125 -0.118457
-2.63126 -0.118492
-2.63128 -0.118528
-2.63129 -0.118563
-2.6313 -0.118599
-2.63132 -0.118634
-2.63133 -0.118669
-2.63134 -0.118705
-2.63136 -0.11874
-2.63137 -0.118775
-2.63139 -0.11881
-2.6314 -0.118845
-2.63141 -0.11888
-2.63143 -0.118915
-2.63144 -0.11895
-2.63145 -0.118985
-2.63147 -0.11902
-2.63148 -0.119055
-2.6315 -0.11909
-2.63151 -0.119124
-2.63152 -0.119159
-2.63154 -0.119194
-2.63155 -0.119228
-2.63156 -0.119263
-2.63158 -0.119297
-2.63159 -0.119331
-2.63161 -0.119366
-2.63162 -0.1194
-2.63163 -0.119434
-2.63165 -0.119468
-2.63166 -0.119502
-2.63167 -0.119537
-2.63169 -0.119571
-2.6317 -0.119605
-2.63172 -0.119638
-2.63173 -0.119672
-2.63174 -0.119706
-2.63176 -0.11974
-2.63177 -0.119774
-2.63178 -0.119807
-2.6318 -0.119841
-2.63181 -0.119875
-2.63183 -0.119908
-2.63184 -0.119941
-2.63185 -0.119975
-2.63187 -0.120008
-2.63188 -0.120042
-2.6319 -0.120075
-2.63191 -0.120108
-2.63192 -0.120141
-2.63194 -0.120174
-2.63195 -0.120207
-2.63196 -0.12024
-2.63198 -0.120273
-2.63199 -0.120306
-2.63201 -0.120339
-2.63202 -0.120372
-2.63203 -0.120405
-2.63205 -0.120437
-2.63206 -0.12047
-2.63208 -0.120503
-2.63209 -0.120535
-2.6321 -0.120568
-2.63212 -0.1206
-2.63213 -0.120632
-2.63214 -0.120665
-2.63216 -0.120697
-2.63217 -0.120729
-2.63219 -0.120761
-2.6322 -0.120794
-2.63221 -0.120826
-2.63223 -0.120858
-2.63224 -0.12089
-2.63226 -0.120922
-2.63227 -0.120953
-2.63228 -0.120985
-2.6323 -0.121017
-2.63231 -0.121049
-2.63233 -0.12108
-2.63234 -0.121112
-2.63235 -0.121144
-2.63237 -0.121175
-2.63238 -0.121207
-2.6324 -0.121238
-2.63241 -0.121269
-2.63242 -0.121301
-2.63244 -0.121332
-2.63245 -0.121363
-2.63247 -0.121394
-2.63248 -0.121425
-2.63249 -0.121457
-2.63251 -0.121488
-2.63252 -0.121518
-2.63253 -0.121549
-2.63255 -0.12158
-2.63256 -0.121611
-2.63258 -0.121642
-2.63259 -0.121672
-2.6326 -0.121703
-2.63262 -0.121734
-2.63263 -0.121764
-2.63265 -0.121795
-2.63266 -0.121825
-2.63267 -0.121856
-2.63269 -0.121886
-2.6327 -0.121916
-2.63272 -0.121946
-2.63273 -0.121977
-2.63274 -0.122007
-2.63276 -0.122037
-2.63277 -0.122067
-2.63279 -0.122097
-2.6328 -0.122127
-2.63281 -0.122157
-2.63283 -0.122186
-2.63284 -0.122216
-2.63286 -0.122246
-2.63287 -0.122276
-2.63289 -0.122305
-2.6329 -0.122335
-2.63291 -0.122364
-2.63293 -0.122394
-2.63294 -0.122423
-2.63296 -0.122452
-2.63297 -0.122482
-2.63298 -0.122511
-2.633 -0.12254
-2.63301 -0.122569
-2.63303 -0.122598
-2.63304 -0.122627
-2.63305 -0.122656
-2.63307 -0.122685
-2.63308 -0.122714
-2.6331 -0.122743
-2.63311 -0.122772
-2.63312 -0.122801
-2.63314 -0.122829
-2.63315 -0.122858
-2.63317 -0.122887
-2.63318 -0.122915
-2.63319 -0.122944
-2.63321 -0.122972
-2.63322 -0.123
-2.63324 -0.123029
-2.63325 -0.123057
-2.63327 -0.123085
-2.63328 -0.123113
-2.63329 -0.123141
-2.63331 -0.123169
-2.63332 -0.123197
-2.63334 -0.123225
-2.63335 -0.123253
-2.63336 -0.123281
-2.63338 -0.123309
-2.63339 -0.123337
-2.63341 -0.123364
-2.63342 -0.123392
-2.63343 -0.12342
-2.63345 -0.123447
-2.63346 -0.123475
-2.63348 -0.123502
-2.63349 -0.123529
-2.63351 -0.123557
-2.63352 -0.123584
-2.63353 -0.123611
-2.63355 -0.123638
-2.63356 -0.123666
-2.63358 -0.123693
-2.63359 -0.12372
-2.6336 -0.123747
-2.63362 -0.123774
-2.63363 -0.1238
-2.63365 -0.123827
-2.63366 -0.123854
-2.63368 -0.123881
-2.63369 -0.123907
-2.6337 -0.123934
-2.63372 -0.12396
-2.63373 -0.123987
-2.63375 -0.124013
-2.63376 -0.12404
-2.63378 -0.124066
-2.63379 -0.124092
-2.6338 -0.124119
-2.63382 -0.124145
-2.63383 -0.124171
-2.63385 -0.124197
-2.63386 -0.124223
-2.63387 -0.124249
-2.63389 -0.124275
-2.6339 -0.124301
-2.63392 -0.124327
-2.63393 -0.124352
-2.63395 -0.124378
-2.63396 -0.124404
-2.63397 -0.124429
-2.63399 -0.124455
-2.634 -0.12448
-2.63402 -0.124506
-2.63403 -0.124531
-2.63405 -0.124557
-2.63406 -0.124582
-2.63407 -0.124607
-2.63409 -0.124632
-2.6341 -0.124657
-2.63412 -0.124683
-2.63413 -0.124708
-2.63415 -0.124733
-2.63416 -0.124757
-2.63417 -0.124782
-2.63419 -0.124807
-2.6342 -0.124832
-2.63422 -0.124857
-2.63423 -0.124881
-2.63425 -0.124906
-2.63426 -0.12493
-2.63427 -0.124955
-2.63429 -0.124979
-2.6343 -0.125004
-2.63432 -0.125028
-2.63433 -0.125052
-2.63435 -0.125077
-2.63436 -0.125101
-2.63438 -0.125125
-2.63439 -0.125149
-2.6344 -0.125173
-2.63442 -0.125197
-2.63443 -0.125221
-2.63445 -0.125245
-2.63446 -0.125269
-2.63448 -0.125292
-2.63449 -0.125316
-2.6345 -0.12534
-2.63452 -0.125363
-2.63453 -0.125387
-2.63455 -0.125411
-2.63456 -0.125434
-2.63458 -0.125457
-2.63459 -0.125481
-2.6346 -0.125504
-2.63462 -0.125527
-2.63463 -0.12555
-2.63465 -0.125574
-2.63466 -0.125597
-2.63468 -0.12562
-2.63469 -0.125643
-2.63471 -0.125666
-2.63472 -0.125688
-2.63473 -0.125711
-2.63475 -0.125734
-2.63476 -0.125757
-2.63478 -0.125779
-2.63479 -0.125802
-2.63481 -0.125825
-2.63482 -0.125847
-2.63484 -0.12587
-2.63485 -0.125892
-2.63486 -0.125914
-2.63488 -0.125937
-2.63489 -0.125959
-2.63491 -0.125981
-2.63492 -0.126003
-2.63494 -0.126025
-2.63495 -0.126047
-2.63497 -0.126069
-2.63498 -0.126091
-2.63499 -0.126113
-2.63501 -0.126135
-2.63502 -0.126157
-2.63504 -0.126178
-2.63505 -0.1262
-2.63507 -0.126221
-2.63508 -0.126243
-2.6351 -0.126265
-2.63511 -0.126286
-2.63512 -0.126307
-2.63514 -0.126329
-2.63515 -0.12635
-2.63517 -0.126371
-2.63518 -0.126392
-2.6352 -0.126413
-2.63521 -0.126435
-2.63523 -0.126456
-2.63524 -0.126477
-2.63526 -0.126497
-2.63527 -0.126518
-2.63528 -0.126539
-2.6353 -0.12656
-2.63531 -0.126581
-2.63533 -0.126601
-2.63534 -0.126622
-2.63536 -0.126642
-2.63537 -0.126663
-2.63539 -0.126683
-2.6354 -0.126704
-2.63542 -0.126724
-2.63543 -0.126744
-2.63544 -0.126764
-2.63546 -0.126785
-2.63547 -0.126805
-2.63549 -0.126825
-2.6355 -0.126845
-2.63552 -0.126865
-2.63553 -0.126885
-2.63555 -0.126904
-2.63556 -0.126924
-2.63558 -0.126944
-2.63559 -0.126964
-2.6356 -0.126983
-2.63562 -0.127003
-2.63563 -0.127022
-2.63565 -0.127042
-2.63566 -0.127061
-2.63568 -0.127081
-2.63569 -0.1271
-2.63571 -0.127119
-2.63572 -0.127138
-2.63574 -0.127158
-2.63575 -0.127177
-2.63577 -0.127196
-2.63578 -0.127215
-2.63579 -0.127234
-2.63581 -0.127252
-2.63582 -0.127271
-2.63584 -0.12729
-2.63585 -0.127309
-2.63587 -0.127327
-2.63588 -0.127346
-2.6359 -0.127365
-2.63591 -0.127383
-2.63593 -0.127402
-2.63594 -0.12742
-2.63596 -0.127438
-2.63597 -0.127457
-2.63598 -0.127475
-2.636 -0.127493
-2.63601 -0.127511
-2.63603 -0.127529
-2.63604 -0.127547
-2.63606 -0.127565
-2.63607 -0.127583
-2.63609 -0.127601
-2.6361 -0.127619
-2.63612 -0.127637
-2.63613 -0.127654
-2.63615 -0.127672
-2.63616 -0.12769
-2.63618 -0.127707
-2.63619 -0.127725
-2.63621 -0.127742
-2.63622 -0.127759
-2.63623 -0.127777
-2.63625 -0.127794
-2.63626 -0.127811
-2.63628 -0.127828
-2.63629 -0.127845
-2.63631 -0.127863
-2.63632 -0.12788
-2.63634 -0.127896
-2.63635 -0.127913
-2.63637 -0.12793
-2.63638 -0.127947
-2.6364 -0.127964
-2.63641 -0.12798
-2.63643 -0.127997
-2.63644 -0.128014
-2.63646 -0.12803
-2.63647 -0.128047
-2.63649 -0.128063
-2.6365 -0.128079
-2.63651 -0.128096
-2.63653 -0.128112
-2.63654 -0.128128
-2.63656 -0.128144
-2.63657 -0.12816
-2.63659 -0.128176
-2.6366 -0.128192
-2.63662 -0.128208
-2.63663 -0.128224
-2.63665 -0.12824
-2.63666 -0.128256
-2.63668 -0.128271
-2.63669 -0.128287
-2.63671 -0.128303
-2.63672 -0.128318
-2.63674 -0.128334
-2.63675 -0.128349
-2.63677 -0.128365
-2.63678 -0.12838
-2.6368 -0.128395
-2.63681 -0.12841
-2.63683 -0.128426
-2.63684 -0.128441
-2.63686 -0.128456
-2.63687 -0.128471
-2.63689 -0.128486
-2.6369 -0.128501
-2.63691 -0.128515
-2.63693 -0.12853
-2.63694 -0.128545
-2.63696 -0.12856
-2.63697 -0.128574
-2.63699 -0.128589
-2.637 -0.128603
-2.63702 -0.128618
-2.63703 -0.128632
-2.63705 -0.128647
-2.63706 -0.128661
-2.63708 -0.128675
-2.63709 -0.128689
-2.63711 -0.128703
-2.63712 -0.128717
-2.63714 -0.128731
-2.63715 -0.128745
-2.63717 -0.128759
-2.63718 -0.128773
-2.6372 -0.128787
-2.63721 -0.128801
-2.63723 -0.128815
-2.63724 -0.128828
-2.63726 -0.128842
-2.63727 -0.128855
-2.63729 -0.128869
-2.6373 -0.128882
-2.63732 -0.128896
-2.63733 -0.128909
-2.63735 -0.128922
-2.63736 -0.128935
-2.63738 -0.128949
-2.63739 -0.128962
-2.63741 -0.128975
-2.63742 -0.128988
-2.63744 -0.129001
-2.63745 -0.129013
-2.63747 -0.129026
-2.63748 -0.129039
-2.6375 -0.129052
-2.63751 -0.129064
-2.63753 -0.129077
-2.63754 -0.12909
-2.63756 -0.129102
-2.63757 -0.129115
-2.63759 -0.129127
-2.6376 -0.129139
-2.63762 -0.129152
-2.63763 -0.129164
-2.63765 -0.129176
-2.63766 -0.129188
-2.63768 -0.1292
-2.63769 -0.129212
-2.63771 -0.129224
-2.63772 -0.129236
-2.63774 -0.129248
-2.63775 -0.12926
-2.63777 -0.129271
-2.63778 -0.129283
-2.6378 -0.129295
-2.63781 -0.129306
-2.63783 -0.129318
-2.63784 -0.129329
-2.63786 -0.129341
-2.63787 -0.129352
-2.63789 -0.129363
-2.6379 -0.129375
-2.63792 -0.129386
-2.63793 -0.129397
-2.63795 -0.129408
-2.63796 -0.129419
-2.63798 -0.12943
-2.63799 -0.129441
-2.63801 -0.129452
-2.63802 -0.129463
-2.63804 -0.129473
-2.63805 -0.129484
-2.63807 -0.129495
-2.63808 -0.129505
-2.6381 -0.129516
-2.63811 -0.129526
-2.63813 -0.129537
-2.63814 -0.129547
-2.63816 -0.129557
-2.63817 -0.129568
-2.63819 -0.129578
-2.6382 -0.129588
-2.63822 -0.129598
-2.63823 -0.129608
-2.63825 -0.129618
-2.63826 -0.129628
-2.63828 -0.129638
-2.63829 -0.129648
-2.63831 -0.129657
-2.63832 -0.129667
-2.63834 -0.129677
-2.63836 -0.129686
-2.63837 -0.129696
-2.63839 -0.129705
-2.6384 -0.129715
-2.63842 -0.129724
-2.63843 -0.129734
-2.63845 -0.129743
-2.63846 -0.129752
-2.63848 -0.129761
-2.63849 -0.12977
-2.63851 -0.129779
-2.63852 -0.129788
-2.63854 -0.129797
-2.63855 -0.129806
-2.63857 -0.129815
-2.63858 -0.129824
-2.6386 -0.129832
-2.63861 -0.129841
-2.63863 -0.12985
-2.63864 -0.129858
-2.63866 -0.129867
-2.63867 -0.129875
-2.63869 -0.129883
-2.6387 -0.129892
-2.63872 -0.1299
-2.63873 -0.129908
-2.63875 -0.129916
-2.63877 -0.129925
-2.63878 -0.129933
-2.6388 -0.129941
-2.63881 -0.129949
-2.63883 -0.129956
-2.63884 -0.129964
-2.63886 -0.129972
-2.63887 -0.12998
-2.63889 -0.129987
-2.6389 -0.129995
-2.63892 -0.130003
-2.63893 -0.13001
-2.63895 -0.130017
-2.63896 -0.130025
-2.63898 -0.130032
-2.63899 -0.130039
-2.63901 -0.130047
-2.63902 -0.130054
-2.63904 -0.130061
-2.63906 -0.130068
-2.63907 -0.130075
-2.63909 -0.130082
-2.6391 -0.130089
-2.63912 -0.130096
-2.63913 -0.130102
-2.63915 -0.130109
-2.63916 -0.130116
-2.63918 -0.130122
-2.63919 -0.130129
-2.63921 -0.130135
-2.63922 -0.130142
-2.63924 -0.130148
-2.63925 -0.130155
-2.63927 -0.130161
-2.63928 -0.130167
-2.6393 -0.130173
-2.63932 -0.130179
-2.63933 -0.130185
-2.63935 -0.130191
-2.63936 -0.130197
-2.63938 -0.130203
-2.63939 -0.130209
-2.63941 -0.130215
-2.63942 -0.130221
-2.63944 -0.130226
-2.63945 -0.130232
-2.63947 -0.130237
-2.63948 -0.130243
-2.6395 -0.130248
-2.63952 -0.130254
-2.63953 -0.130259
-2.63955 -0.130264
-2.63956 -0.130269
-2.63958 -0.130275
-2.63959 -0.13028
-2.63961 -0.130285
-2.63962 -0.13029
-2.63964 -0.130295
-2.63965 -0.1303
-2.63967 -0.130304
-2.63968 -0.130309
-2.6397 -0.130314
-2.63972 -0.130319
-2.63973 -0.130323
-2.63975 -0.130328
-2.63976 -0.130332
-2.63978 -0.130337
-2.63979 -0.130341
-2.63981 -0.130345
-2.63982 -0.13035
-2.63984 -0.130354
-2.63985 -0.130358
-2.63987 -0.130362
-2.63989 -0.130366
-2.6399 -0.13037
-2.63992 -0.130374
-2.63993 -0.130378
-2.63995 -0.130382
-2.63996 -0.130385
-2.63998 -0.130389
-2.63999 -0.130393
-2.64001 -0.130396
-2.64002 -0.1304
-2.64004 -0.130403
-2.64006 -0.130407
-2.64007 -0.13041
-2.64009 -0.130413
-2.6401 -0.130417
-2.64012 -0.13042
-2.64013 -0.130423
-2.64015 -0.130426
-2.64016 -0.130429
-2.64018 -0.130432
-2.64019 -0.130435
-2.64021 -0.130438
-2.64023 -0.130441
-2.64024 -0.130443
-2.64026 -0.130446
-2.64027 -0.130449
-2.64029 -0.130451
-2.6403 -0.130454
-2.64032 -0.130456
-2.64033 -0.130459
-2.64035 -0.130461
-2.64037 -0.130463
-2.64038 -0.130466
-2.6404 -0.130468
-2.64041 -0.13047
-2.64043 -0.130472
-2.64044 -0.130474
-2.64046 -0.130476
-2.64047 -0.130478
-2.64049 -0.13048
-2.64051 -0.130482
-2.64052 -0.130483
-2.64054 -0.130485
-2.64055 -0.130487
-2.64057 -0.130488
-2.64058 -0.13049
-2.6406 -0.130491
-2.64062 -0.130492
-2.64063 -0.130494
-2.64065 -0.130495
-2.64066 -0.130496
-2.64068 -0.130497
-2.64069 -0.130499
-2.64071 -0.1305
-2.64072 -0.130501
-2.64074 -0.130502
-2.64076 -0.130502
-2.64077 -0.130503
-2.64079 -0.130504
-2.6408 -0.130505
-2.64082 -0.130505
-2.64083 -0.130506
-2.64085 -0.130507
-2.64087 -0.130507
-2.64088 -0.130508
-2.6409 -0.130508
-2.64091 -0.130508
-2.64093 -0.130508
-2.64094 -0.130509
-2.64096 -0.130509
-2.64097 -0.130509
-2.64099 -0.130509
-2.64101 -0.130509
-2.64102 -0.130509
-2.64104 -0.130509
-2.64105 -0.130509
-2.64107 -0.130508
-2.64108 -0.130508
-2.6411 -0.130508
-2.64112 -0.130507
-2.64113 -0.130507
-2.64115 -0.130506
-2.64116 -0.130506
-2.64118 -0.130505
-2.64119 -0.130504
-2.64121 -0.130504
-2.64123 -0.130503
-2.64124 -0.130502
-2.64126 -0.130501
-2.64127 -0.1305
-2.64129 -0.130499
-2.6413 -0.130498
-2.64132 -0.130497
-2.64134 -0.130495
-2.64135 -0.130494
-2.64137 -0.130493
-2.64138 -0.130491
-2.6414 -0.13049
-2.64141 -0.130488
-2.64143 -0.130487
-2.64145 -0.130485
-2.64146 -0.130484
-2.64148 -0.130482
-2.64149 -0.13048
-2.64151 -0.130478
-2.64153 -0.130476
-2.64154 -0.130474
-2.64156 -0.130472
-2.64157 -0.13047
-2.64159 -0.130468
-2.6416 -0.130466
-2.64162 -0.130464
-2.64164 -0.130462
-2.64165 -0.130459
-2.64167 -0.130457
-2.64168 -0.130454
-2.6417 -0.130452
-2.64172 -0.130449
-2.64173 -0.130447
-2.64175 -0.130444
-2.64176 -0.130441
-2.64178 -0.130438
-2.64179 -0.130435
-2.64181 -0.130432
-2.64183 -0.13043
-2.64184 -0.130426
-2.64186 -0.130423
-2.64187 -0.13042
-2.64189 -0.130417
-2.64191 -0.130414
-2.64192 -0.13041
-2.64194 -0.130407
-2.64195 -0.130404
-2.64197 -0.1304
-2.64198 -0.130397
-2.642 -0.130393
-2.64202 -0.130389
-2.64203 -0.130386
-2.64205 -0.130382
-2.64206 -0.130378
-2.64208 -0.130374
-2.6421 -0.13037
-2.64211 -0.130366
-2.64213 -0.130362
-2.64214 -0.130358
-2.64216 -0.130354
-2.64218 -0.130349
-2.64219 -0.130345
-2.64221 -0.130341
-2.64222 -0.130336
-2.64224 -0.130332
-2.64226 -0.130327
-2.64227 -0.130323
-2.64229 -0.130318
-2.6423 -0.130313
-2.64232 -0.130309
-2.64233 -0.130304
-2.64235 -0.130299
-2.64237 -0.130294
-2.64238 -0.130289
-2.6424 -0.130284
-2.64241 -0.130279
-2.64243 -0.130274
-2.64245 -0.130268
-2.64246 -0.130263
-2.64248 -0.130258
-2.64249 -0.130252
-2.64251 -0.130247
-2.64253 -0.130242
-2.64254 -0.130236
-2.64256 -0.13023
-2.64257 -0.130225
-2.64259 -0.130219
-2.64261 -0.130213
-2.64262 -0.130207
-2.64264 -0.130201
-2.64265 -0.130195
-2.64267 -0.130189
-2.64269 -0.130183
-2.6427 -0.130177
-2.64272 -0.130171
-2.64273 -0.130165
-2.64275 -0.130158
-2.64277 -0.130152
-2.64278 -0.130146
-2.6428 -0.130139
-2.64281 -0.130133
-2.64283 -0.130126
-2.64285 -0.130119
-2.64286 -0.130113
-2.64288 -0.130106
-2.6429 -0.130099
-2.64291 -0.130092
-2.64293 -0.130085
-2.64294 -0.130078
-2.64296 -0.130071
-2.64298 -0.130064
-2.64299 -0.130057
-2.64301 -0.130049
-2.64302 -0.130042
-2.64304 -0.130035
-2.64306 -0.130027
-2.64307 -0.13002
-2.64309 -0.130012
-2.6431 -0.130005
-2.64312 -0.129997
-2.64314 -0.129989
-2.64315 -0.129982
-2.64317 -0.129974
-2.64318 -0.129966
-2.6432 -0.129958
-2.64322 -0.12995
-2.64323 -0.129942
-2.64325 -0.129934
-2.64327 -0.129926
-2.64328 -0.129917
-2.6433 -0.129909
-2.64331 -0.129901
-2.64333 -0.129892
-2.64335 -0.129884
-2.64336 -0.129875
-2.64338 -0.129867
-2.64339 -0.129858
-2.64341 -0.12985
-2.64343 -0.129841
-2.64344 -0.129832
-2.64346 -0.129823
-2.64348 -0.129814
-2.64349 -0.129805
-2.64351 -0.129796
-2.64352 -0.129787
-2.64354 -0.129778
-2.64356 -0.129769
-2.64357 -0.129759
-2.64359 -0.12975
-2.64361 -0.129741
-2.64362 -0.129731
-2.64364 -0.129722
-2.64365 -0.129712
-2.64367 -0.129703
-2.64369 -0.129693
-2.6437 -0.129683
-2.64372 -0.129673
-2.64373 -0.129664
-2.64375 -0.129654
-2.64377 -0.129644
-2.64378 -0.129634
-2.6438 -0.129623
-2.64382 -0.129613
-2.64383 -0.129603
-2.64385 -0.129593
-2.64386 -0.129583
-2.64388 -0.129572
-2.6439 -0.129562
-2.64391 -0.129551
-2.64393 -0.129541
-2.64395 -0.12953
-2.64396 -0.129519
-2.64398 -0.129509
-2.644 -0.129498
-2.64401 -0.129487
-2.64403 -0.129476
-2.64404 -0.129465
-2.64406 -0.129454
-2.64408 -0.129443
-2.64409 -0.129432
-2.64411 -0.129421
-2.64413 -0.129409
-2.64414 -0.129398
-2.64416 -0.129387
-2.64417 -0.129375
-2.64419 -0.129364
-2.64421 -0.129352
-2.64422 -0.129341
-2.64424 -0.129329
-2.64426 -0.129317
-2.64427 -0.129305
-2.64429 -0.129294
-2.64431 -0.129282
-2.64432 -0.12927
-2.64434 -0.129258
-2.64435 -0.129246
-2.64437 -0.129233
-2.64439 -0.129221
-2.6444 -0.129209
-2.64442 -0.129197
-2.64444 -0.129184
-2.64445 -0.129172
-2.64447 -0.129159
-2.64449 -0.129147
-2.6445 -0.129134
-2.64452 -0.129122
-2.64453 -0.129109
-2.64455 -0.129096
-2.64457 -0.129083
-2.64458 -0.12907
-2.6446 -0.129057
-2.64462 -0.129044
-2.64463 -0.129031
-2.64465 -0.129018
-2.64467 -0.129005
-2.64468 -0.128992
-2.6447 -0.128978
-2.64472 -0.128965
-2.64473 -0.128952
-2.64475 -0.128938
-2.64476 -0.128924
-2.64478 -0.128911
-2.6448 -0.128897
-2.64481 -0.128883
-2.64483 -0.12887
-2.64485 -0.128856
-2.64486 -0.128842
-2.64488 -0.128828
-2.6449 -0.128814
-2.64491 -0.1288
-2.64493 -0.128786
-2.64495 -0.128772
-2.64496 -0.128757
-2.64498 -0.128743
-2.64499 -0.128729
-2.64501 -0.128714
-2.64503 -0.1287
-2.64504 -0.128685
-2.64506 -0.12867
-2.64508 -0.128656
-2.64509 -0.128641
-2.64511 -0.128626
-2.64513 -0.128611
-2.64514 -0.128597
-2.64516 -0.128582
-2.64518 -0.128567
-2.64519 -0.128551
-2.64521 -0.128536
-2.64523 -0.128521
-2.64524 -0.128506
-2.64526 -0.12849
-2.64528 -0.128475
-2.64529 -0.12846
-2.64531 -0.128444
-2.64533 -0.128429
-2.64534 -0.128413
-2.64536 -0.128397
-2.64538 -0.128382
-2.64539 -0.128366
-2.64541 -0.12835
-2.64542 -0.128334
-2.64544 -0.128318
-2.64546 -0.128302
-2.64547 -0.128286
-2.64549 -0.12827
-2.64551 -0.128254
-2.64552 -0.128237
-2.64554 -0.128221
-2.64556 -0.128205
-2.64557 -0.128188
-2.64559 -0.128172
-2.64561 -0.128155
-2.64562 -0.128138
-2.64564 -0.128122
-2.64566 -0.128105
-2.64567 -0.128088
-2.64569 -0.128071
-2.64571 -0.128054
-2.64572 -0.128037
-2.64574 -0.12802
-2.64576 -0.128003
-2.64577 -0.127986
-2.64579 -0.127969
-2.64581 -0.127951
-2.64582 -0.127934
-2.64584 -0.127917
-2.64586 -0.127899
-2.64587 -0.127882
-2.64589 -0.127864
-2.64591 -0.127847
-2.64592 -0.127829
-2.64594 -0.127811
-2.64596 -0.127793
-2.64597 -0.127775
-2.64599 -0.127757
-2.64601 -0.127739
-2.64602 -0.127721
-2.64604 -0.127703
-2.64606 -0.127685
-2.64607 -0.127667
-2.64609 -0.127649
-2.64611 -0.12763
-2.64612 -0.127612
-2.64614 -0.127593
-2.64616 -0.127575
-2.64617 -0.127556
-2.64619 -0.127537
-2.64621 -0.127519
-2.64622 -0.1275
-2.64624 -0.127481
-2.64626 -0.127462
-2.64627 -0.127443
-2.64629 -0.127424
-2.64631 -0.127405
-2.64632 -0.127386
-2.64634 -0.127367
-2.64636 -0.127348
-2.64638 -0.127328
-2.64639 -0.127309
-2.64641 -0.12729
-2.64643 -0.12727
-2.64644 -0.12725
-2.64646 -0.127231
-2.64648 -0.127211
-2.64649 -0.127191
-2.64651 -0.127172
-2.64653 -0.127152
-2.64654 -0.127132
-2.64656 -0.127112
-2.64658 -0.127092
-2.64659 -0.127072
-2.64661 -0.127052
-2.64663 -0.127031
-2.64664 -0.127011
-2.64666 -0.126991
-2.64668 -0.12697
-2.64669 -0.12695
-2.64671 -0.126929
-2.64673 -0.126909
-2.64675 -0.126888
-2.64676 -0.126868
-2.64678 -0.126847
-2.6468 -0.126826
-2.64681 -0.126805
-2.64683 -0.126784
-2.64685 -0.126763
-2.64686 -0.126742
-2.64688 -0.126721
-2.6469 -0.1267
-2.64691 -0.126679
-2.64693 -0.126657
-2.64695 -0.126636
-2.64696 -0.126614
-2.64698 -0.126593
-2.647 -0.126571
-2.64702 -0.12655
-2.64703 -0.126528
-2.64705 -0.126506
-2.64707 -0.126485
-2.64708 -0.126463
-2.6471 -0.126441
-2.64712 -0.126419
-2.64713 -0.126397
-2.64715 -0.126375
-2.64717 -0.126353
-2.64718 -0.126331
-2.6472 -0.126308
-2.64722 -0.126286
-2.64724 -0.126264
-2.64725 -0.126241
-2.64727 -0.126219
-2.64729 -0.126196
-2.6473 -0.126173
-2.64732 -0.126151
-2.64734 -0.126128
-2.64735 -0.126105
-2.64737 -0.126082
-2.64739 -0.126059
-2.6474 -0.126036
-2.64742 -0.126013
-2.64744 -0.12599
-2.64746 -0.125967
-2.64747 -0.125944
-2.64749 -0.125921
-2.64751 -0.125897
-2.64752 -0.125874
-2.64754 -0.12585
-2.64756 -0.125827
-2.64757 -0.125803
-2.64759 -0.12578
-2.64761 -0.125756
-2.64763 -0.125732
-2.64764 -0.125708
