E M
-2.75118 1.05494
-2.75119 1.05383
-2.75121 1.05273
-2.75122 1.05163
-2.75124 1.05053
-2.75125 1.04943
-2.75127 1.04833
-2.75128 1.04723
-2.7513 1.04613
-2.75132 1.04502
-2.75133 1.04392
-2.75135 1.04282
-2.75136 1.04172
-2.75138 1.04062
-2.7514 1.03952
-2.75141 1.03842
-2.75143 1.03732
-2.75145 1.03623
-2.75146 1.03513
-2.75148 1.03403
-2.7515 1.03293
-2.75152 1.03183
-2.75153 1.03073
-2.75155 1.02963
-2.75157 1.02854
-2.75159 1.02744
-2.7516 1.02634
-2.75162 1.02524
-2.75164 1.02414
-2.75166 1.02305
-2.75168 1.02195
-2.75169 1.02085
-2.75171 1.01976
-2.75173 1.01866
-2.75175 1.01756
-2.75177 1.01647
-2.75179 1.01537
-2.75181 1.01428
-2.75182 1.01318
-2.75184 1.01209
-2.75186 1.01099
-2.75188 1.0099
-2.7519 1.0088
-2.75192 1.00771
-2.75194 1.00661
-2.75196 1.00552
-2.75198 1.00442
-2.752 1.00333
-2.75202 1.00224
-2.75204 1.00114
-2.75206 1.00005
-2.75208 0.998958
-2.7521 0.997865
-2.75212 0.996773
-2.75214 0.99568
-2.75216 0.994588
-2.75218 0.993496
-2.7522 0.992405
-2.75222 0.991313
-2.75224 0.990222
-2.75226 0.989131
-2.75229 0.98804
-2.75231 0.986949
-2.75233 0.985859
-2.75235 0.984769
-2.75237 0.983679
-2.75239 0.982589
-2.75241 0.981499
-2.75244 0.98041
-2.75246 0.979321
-2.75248 0.978232
-2.7525 0.977143
-2.75252 0.976055
-2.75255 0.974967
-2.75257 0.973879
-2.75259 0.972791
-2.75261 0.971704
-2.75264 0.970616
-2.75266 0.969529
-2.75268 0.968442
-2.75271 0.967356
-2.75273 0.966269
-2.75275 0.965183
-2.75277 0.964097
-2.7528 0.963012
-2.75282 0.961926
-2.75285 0.960841
-2.75287 0.959756
-2.75289 0.958671
-2.75292 0.957587
-2.75294 0.956503
-2.75296 0.955419
-2.75299 0.954335
-2.75301 0.953251
-2.75304 0.952168
-2.75306 0.951085
-2.75309 0.950002
-2.75311 0.94892
-2.75314 0.947837
-2.75316 0.946755
-2.75318 0.945674
-2.75321 0.944592
-2.75323 0.943511
-2.75326 0.94243
-2.75329 0.941349
-2.75331 0.940268
-2.75334 0.939188
-2.75336 0.938108
-2.75339 0.937028
-2.75341 0.935949
-2.75344 0.93487
-2.75346 0.933791
-2.75349 0.932712
-2.75352 0.931634
-2.75354 0.930555
-2.75357 0.929478
-2.7536 0.9284
-2.75362 0.927322
-2.75365 0.926245
-2.75368 0.925169
-2.7537 0.924092
-2.75373 0.923016
-2.75376 0.92194
-2.75378 0.920864
-2.75381 0.919788
-2.75384 0.918713
-2.75387 0.917638
-2.75389 0.916564
-2.75392 0.915489
-2.75395 0.914415
-2.75398 0.913341
-2.754 0.912268
-2.75403 0.911194
-2.75406 0.910121
-2.75409 0.909049
-2.75412 0.907976
-2.75414 0.906904
-2.75417 0.905832
-2.7542 0.904761
-2.75423 0.903689
-2.75426 0.902618
-2.75429 0.901548
-2.75432 0.900477
-2.75435 0.899407
-2.75437 0.898337
-2.7544 0.897268
-2.75443 0.896199
-2.75446 0.89513
-2.75449 0.894061
-2.75452 0.892993
-2.75455 0.891924
-2.75458 0.890857
-2.75461 0.889789
-2.75464 0.888722
-2.75467 0.887655
-2.7547 0.886589
-2.75473 0.885522
-2.75476 0.884456
-2.75479 0.883391
-2.75482 0.882325
-2.75485 0.88126
-2.75488 0.880196
-2.75491 0.879131
-2.75494 0.878067
-2.75498 0.877003
-2.75501 0.87594
-2.75504 0.874877
-2.75507 0.873814
-2.7551 0.872751
-2.75513 0.871689
-2.75516 0.870627
-2.75519 0.869565
-2.75523 0.868504
-2.75526 0.867443
-2.75529 0.866382
-2.75532 0.865322
-2.75535 0.864262
-2.75539 0.863202
-2.75542 0.862143
-2.75545 0.861084
-2.75548 0.860025
-2.75552 0.858967
-2.75555 0.857909
-2.75558 0.856851
-2.75561 0.855793
-2.75565 0.854736
-2.75568 0.85368
-2.75571 0.852623
-2.75575 0.851567
-2.75578 0.850511
-2.75581 0.849456
-2.75585 0.848401
-2.75588 0.847346
-2.75591 0.846292
-2.75595 0.845237
-2.75598 0.844184
-2.75602 0.84313
-2.75605 0.842077
-2.75608 0.841024
-2.75612 0.839972
-2.75615 0.83892
-2.75619 0.837868
-2.75622 0.836817
-2.75626 0.835766
-2.75629 0.834715
-2.75633 0.833665
-2.75636 0.832615
-2.7564 0.831565
-2.75643 0.830516
-2.75647 0.829467
-2.7565 0.828418
-2.75654 0.82737
-2.75657 0.826322
-2.75661 0.825275
-2.75664 0.824228
-2.75668 0.823181
-2.75671 0.822134
-2.75675 0.821088
-2.75679 0.820043
-2.75682 0.818997
-2.75686 0.817952
-2.75689 0.816907
-2.75693 0.815863
-2.75697 0.814819
-2.757 0.813776
-2.75704 0.812732
-2.75708 0.81169
-2.75711 0.810647
-2.75715 0.809605
-2.75719 0.808563
-2.75723 0.807522
-2.75726 0.806481
-2.7573 0.80544
-2.75734 0.8044
-2.75737 0.80336
-2.75741 0.802321
-2.75745 0.801281
-2.75749 0.800243
-2.75753 0.799204
-2.75756 0.798166
-2.7576 0.797129
-2.75764 0.796091
-2.75768 0.795054
-2.75772 0.794018
-2.75775 0.792982
-2.75779 0.791946
-2.75783 0.790911
-2.75787 0.789876
-2.75791 0.788841
-2.75795 0.787807
-2.75799 0.786773
-2.75803 0.78574
-2.75806 0.784706
-2.7581 0.783674
-2.75814 0.782642
-2.75818 0.78161
-2.75822 0.780578
-2.75826 0.779547
-2.7583 0.778516
-2.75834 0.777486
-2.75838 0.776456
-2.75842 0.775427
-2.75846 0.774397
-2.7585 0.773369
-2.75854 0.77234
-2.75858 0.771312
-2.75862 0.770285
-2.75866 0.769258
-2.7587 0.768231
-2.75874 0.767205
-2.75878 0.766179
-2.75882 0.765153
-2.75887 0.764128
-2.75891 0.763103
-2.75895 0.762079
-2.75899 0.761055
-2.75903 0.760032
-2.75907 0.759008
-2.75911 0.757986
-2.75915 0.756963
-2.7592 0.755942
-2.75924 0.75492
-2.75928 0.753899
-2.75932 0.752878
-2.75936 0.751858
-2.75941 0.750838
-2.75945 0.749819
-2.75949 0.7488
-2.75953 0.747781
-2.75957 0.746763
-2.75962 0.745746
-2.75966 0.744728
-2.7597 0.743711
-2.75974 0.742695
-2.75979 0.741679
-2.75983 0.740663
-2.75987 0.739648
-2.75992 0.738633
-2.75996 0.737619
-2.76 0.736605
-2.76005 0.735592
-2.76009 0.734579
-2.76013 0.733566
-2.76018 0.732554
-2.76022 0.731542
-2.76027 0.730531
-2.76031 0.72952
-2.76035 0.728509
-2.7604 0.727499
-2.76044 0.72649
-2.76049 0.72548
-2.76053 0.724472
-2.76057 0.723463
-2.76062 0.722456
-2.76066 0.721448
-2.76071 0.720441
-2.76075 0.719435
-2.7608 0.718429
-2.76084 0.717423
-2.76089 0.716418
-2.76093 0.715413
-2.76098 0.714409
-2.76102 0.713405
-2.76107 0.712401
-2.76112 0.711398
-2.76116 0.710396
-2.76121 0.709394
-2.76125 0.708392
-2.7613 0.707391
-2.76134 0.70639
-2.76139 0.70539
-2.76144 0.70439
-2.76148 0.70339
-2.76153 0.702391
-2.76158 0.701393
-2.76162 0.700395
-2.76167 0.699397
-2.76171 0.6984
-2.76176 0.697403
-2.76181 0.696407
-2.76186 0.695412
-2.7619 0.694416
-2.76195 0.693421
-2.762 0.692427
-2.76204 0.691433
-2.76209 0.69044
-2.76214 0.689447
-2.76219 0.688454
-2.76223 0.687462
-2.76228 0.686471
-2.76233 0.685479
-2.76238 0.684489
-2.76243 0.683499
-2.76247 0.682509
-2.76252 0.68152
-2.76257 0.680531
-2.76262 0.679542
-2.76267 0.678555
-2.76271 0.677567
-2.76276 0.67658
-2.76281 0.675594
-2.76286 0.674608
-2.76291 0.673623
-2.76296 0.672638
-2.76301 0.671653
-2.76306 0.670669
-2.76311 0.669685
-2.76315 0.668702
-2.7632 0.66772
-2.76325 0.666738
-2.7633 0.665756
-2.76335 0.664775
-2.7634 0.663794
-2.76345 0.662814
-2.7635 0.661834
-2.76355 0.660855
-2.7636 0.659876
-2.76365 0.658898
-2.7637 0.65792
-2.76375 0.656943
-2.7638 0.655966
-2.76385 0.65499
-2.7639 0.654014
-2.76395 0.653039
-2.76401 0.652064
-2.76406 0.65109
-2.76411 0.650116
-2.76416 0.649142
-2.76421 0.64817
-2.76426 0.647197
-2.76431 0.646225
-2.76436 0.645254
-2.76441 0.644283
-2.76447 0.643313
-2.76452 0.642343
-2.76457 0.641374
-2.76462 0.640405
-2.76467 0.639436
-2.76472 0.638468
-2.76478 0.637501
-2.76483 0.636534
-2.76488 0.635568
-2.76493 0.634602
-2.76498 0.633637
-2.76504 0.632672
-2.76509 0.631707
-2.76514 0.630744
-2.76519 0.62978
-2.76525 0.628818
-2.7653 0.627855
-2.76535 0.626893
-2.76541 0.625932
-2.76546 0.624971
-2.76551 0.624011
-2.76557 0.623051
-2.76562 0.622092
-2.76567 0.621133
-2.76573 0.620175
-2.76578 0.619218
-2.76583 0.61826
-2.76589 0.617304
-2.76594 0.616348
-2.76599 0.615392
-2.76605 0.614437
-2.7661 0.613482
-2.76616 0.612528
-2.76621 0.611575
-2.76626 0.610622
-2.76632 0.609669
-2.76637 0.608717
-2.76643 0.607766
-2.76648 0.606815
-2.76654 0.605865
-2.76659 0.604915
-2.76665 0.603965
-2.7667 0.603017
-2.76676 0.602068
-2.76681 0.601121
-2.76687 0.600173
-2.76692 0.599227
-2.76698 0.598281
-2.76703 0.597335
-2.76709 0.59639
-2.76714 0.595445
-2.7672 0.594501
-2.76726 0.593558
-2.76731 0.592615
-2.76737 0.591672
-2.76742 0.59073
-2.76748 0.589789
-2.76754 0.588848
-2.76759 0.587908
-2.76765 0.586968
-2.7677 0.586029
-2.76776 0.58509
-2.76782 0.584152
-2.76787 0.583215
-2.76793 0.582278
-2.76799 0.581341
-2.76805 0.580405
-2.7681 0.57947
-2.76816 0.578535
-2.76822 0.577601
-2.76827 0.576667
-2.76833 0.575734
-2.76839 0.574801
-2.76845 0.573869
-2.7685 0.572937
-2.76856 0.572006
-2.76862 0.571076
-2.76868 0.570146
-2.76873 0.569217
-2.76879 0.568288
-2.76885 0.56736
-2.76891 0.566432
-2.76897 0.565505
-2.76902 0.564578
-2.76908 0.563652
-2.76914 0.562727
-2.7692 0.561802
-2.76926 0.560877
-2.76932 0.559954
-2.76938 0.55903
-2.76943 0.558108
-2.76949 0.557185
-2.76955 0.556264
-2.76961 0.555343
-2.76967 0.554422
-2.76973 0.553503
-2.76979 0.552583
-2.76985 0.551664
-2.76991 0.550746
-2.76997 0.549829
-2.77003 0.548912
-2.77009 0.547995
-2.77015 0.547079
-2.77021 0.546164
-2.77027 0.545249
-2.77033 0.544335
-2.77039 0.543421
-2.77045 0.542508
-2.77051 0.541595
-2.77057 0.540683
-2.77063 0.539772
-2.77069 0.538861
-2.77075 0.537951
-2.77081 0.537041
-2.77087 0.536132
-2.77093 0.535224
-2.77099 0.534316
-2.77105 0.533408
-2.77111 0.532502
-2.77118 0.531595
-2.77124 0.53069
-2.7713 0.529785
-2.77136 0.52888
-2.77142 0.527976
-2.77148 0.527073
-2.77154 0.52617
-2.77161 0.525268
-2.77167 0.524367
-2.77173 0.523466
-2.77179 0.522565
-2.77185 0.521665
-2.77191 0.520766
-2.77198 0.519868
-2.77204 0.518969
-2.7721 0.518072
-2.77216 0.517175
-2.77223 0.516279
-2.77229 0.515383
-2.77235 0.514488
-2.77241 0.513593
-2.77248 0.512699
-2.77254 0.511806
-2.7726 0.510913
-2.77266 0.510021
-2.77273 0.50913
-2.77279 0.508239
-2.77285 0.507348
-2.77292 0.506458
-2.77298 0.505569
-2.77304 0.50468
-2.77311 0.503792
-2.77317 0.502905
-2.77323 0.502018
-2.7733 0.501132
-2.77336 0.500246
-2.77343 0.499361
-2.77349 0.498477
-2.77355 0.497593
-2.77362 0.49671
-2.77368 0.495827
-2.77375 0.494945
-2.77381 0.494064
-2.77388 0.493183
-2.77394 0.492302
-2.774 0.491423
-2.77407 0.490544
-2.77413 0.489665
-2.7742 0.488788
-2.77426 0.48791
-2.77433 0.487034
-2.77439 0.486158
-2.77446 0.485282
-2.77452 0.484407
-2.77459 0.483533
-2.77465 0.48266
-2.77472 0.481787
-2.77478 0.480914
-2.77485 0.480043
-2.77492 0.479172
-2.77498 0.478301
-2.77505 0.477431
-2.77511 0.476562
-2.77518 0.475693
-2.77525 0.474825
-2.77531 0.473958
-2.77538 0.473091
-2.77544 0.472224
-2.77551 0.471359
-2.77558 0.470494
-2.77564 0.469629
-2.77571 0.468766
-2.77578 0.467903
-2.77584 0.46704
-2.77591 0.466178
-2.77598 0.465317
-2.77604 0.464456
-2.77611 0.463596
-2.77618 0.462737
-2.77624 0.461878
-2.77631 0.46102
-2.77638 0.460162
-2.77645 0.459305
-2.77651 0.458449
-2.77658 0.457593
-2.77665 0.456738
-2.77671 0.455884
-2.77678 0.45503
-2.77685 0.454177
-2.77692 0.453324
-2.77699 0.452472
-2.77705 0.451621
-2.77712 0.45077
-2.77719 0.44992
-2.77726 0.449071
-2.77733 0.448222
-2.77739 0.447374
-2.77746 0.446526
-2.77753 0.445679
-2.7776 0.444833
-2.77767 0.443987
-2.77774 0.443142
-2.77781 0.442298
-2.77787 0.441454
-2.77794 0.440611
-2.77801 0.439768
-2.77808 0.438927
-2.77815 0.438085
-2.77822 0.437245
-2.77829 0.436405
-2.77836 0.435566
-2.77843 0.434727
-2.7785 0.433889
-2.77857 0.433051
-2.77864 0.432215
-2.77871 0.431379
-2.77878 0.430543
-2.77885 0.429708
-2.77892 0.428874
-2.77899 0.428041
-2.77906 0.427208
-2.77913 0.426375
-2.7792 0.425544
-2.77927 0.424713
-2.77934 0.423882
-2.77941 0.423053
-2.77948 0.422224
-2.77955 0.421395
-2.77962 0.420567
-2.77969 0.41974
-2.77976 0.418914
-2.77983 0.418088
-2.7799 0.417263
-2.77997 0.416438
-2.78004 0.415614
-2.78011 0.414791
-2.78019 0.413969
-2.78026 0.413147
-2.78033 0.412325
-2.7804 0.411505
-2.78047 0.410685
-2.78054 0.409865
-2.78061 0.409047
-2.78068 0.408229
-2.78076 0.407411
-2.78083 0.406595
-2.7809 0.405779
-2.78097 0.404963
-2.78104 0.404148
-2.78112 0.403334
-2.78119 0.402521
-2.78126 0.401708
-2.78133 0.400896
-2.7814 0.400084
-2.78148 0.399274
-2.78155 0.398463
-2.78162 0.397654
-2.78169 0.396845
-2.78177 0.396037
-2.78184 0.395229
-2.78191 0.394422
-2.78199 0.393616
-2.78206 0.392811
-2.78213 0.392006
-2.7822 0.391202
-2.78228 0.390398
-2.78235 0.389595
-2.78242 0.388793
-2.7825 0.387991
-2.78257 0.38719
-2.78264 0.38639
-2.78272 0.38559
-2.78279 0.384792
-2.78287 0.383993
-2.78294 0.383196
-2.78301 0.382399
-2.78309 0.381603
-2.78316 0.380807
-2.78323 0.380012
-2.78331 0.379218
-2.78338 0.378424
-2.78346 0.377631
-2.78353 0.376839
-2.78361 0.376047
-2.78368 0.375256
-2.78375 0.374466
-2.78383 0.373677
-2.7839 0.372888
-2.78398 0.372099
-2.78405 0.371312
-2.78413 0.370525
-2.7842 0.369739
-2.78428 0.368953
-2.78435 0.368168
-2.78443 0.367384
-2.7845 0.366601
-2.78458 0.365818
-2.78465 0.365036
-2.78473 0.364254
-2.7848 0.363473
-2.78488 0.362693
-2.78495 0.361914
-2.78503 0.361135
-2.78511 0.360357
-2.78518 0.359579
-2.78526 0.358802
-2.78533 0.358026
-2.78541 0.357251
-2.78549 0.356476
-2.78556 0.355702
-2.78564 0.354929
-2.78571 0.354156
-2.78579 0.353384
-2.78587 0.352613
-2.78594 0.351842
-2.78602 0.351072
-2.7861 0.350303
-2.78617 0.349534
-2.78625 0.348766
-2.78633 0.347999
-2.7864 0.347232
-2.78648 0.346466
-2.78656 0.345701
-2.78663 0.344937
-2.78671 0.344173
-2.78679 0.34341
-2.78686 0.342647
-2.78694 0.341886
-2.78702 0.341124
-2.7871 0.340364
-2.78717 0.339604
-2.78725 0.338845
-2.78733 0.338087
-2.78741 0.337329
-2.78748 0.336572
-2.78756 0.335816
-2.78764 0.335061
-2.78772 0.334306
-2.78779 0.333551
-2.78787 0.332798
-2.78795 0.332045
-2.78803 0.331293
-2.78811 0.330542
-2.78818 0.329791
-2.78826 0.329041
-2.78834 0.328291
-2.78842 0.327543
-2.7885 0.326795
-2.78858 0.326047
-2.78865 0.325301
-2.78873 0.324555
-2.78881 0.32381
-2.78889 0.323065
-2.78897 0.322321
-2.78905 0.321578
-2.78913 0.320836
-2.78921 0.320094
-2.78929 0.319353
-2.78936 0.318613
-2.78944 0.317873
-2.78952 0.317134
-2.7896 0.316396
-2.78968 0.315658
-2.78976 0.314921
-2.78984 0.314185
-2.78992 0.31345
-2.79 0.312715
-2.79008 0.311981
-2.79016 0.311248
-2.79024 0.310515
-2.79032 0.309783
-2.7904 0.309052
-2.79048 0.308321
-2.79056 0.307591
-2.79064 0.306862
-2.79072 0.306134
-2.7908 0.305406
-2.79088 0.304679
-2.79096 0.303953
-2.79104 0.303227
-2.79112 0.302502
-2.7912 0.301778
-2.79128 0.301054
-2.79136 0.300331
-2.79144 0.299609
-2.79152 0.298888
-2.79161 0.298167
-2.79169 0.297447
-2.79177 0.296728
-2.79185 0.296009
-2.79193 0.295291
-2.79201 0.294574
-2.79209 0.293858
-2.79217 0.293142
-2.79225 0.292427
-2.79234 0.291712
-2.79242 0.290999
-2.7925 0.290286
-2.79258 0.289574
-2.79266 0.288862
-2.79274 0.288151
-2.79283 0.287441
-2.79291 0.286732
-2.79299 0.286023
-2.79307 0.285315
-2.79315 0.284608
-2.79323 0.283901
-2.79332 0.283195
-2.7934 0.28249
-2.79348 0.281786
-2.79356 0.281082
-2.79365 0.280379
-2.79373 0.279677
-2.79381 0.278975
-2.79389 0.278274
-2.79398 0.277574
-2.79406 0.276875
-2.79414 0.276176
-2.79422 0.275478
-2.79431 0.274781
-2.79439 0.274084
-2.79447 0.273388
-2.79455 0.272693
-2.79464 0.271998
-2.79472 0.271305
-2.7948 0.270612
-2.79489 0.269919
-2.79497 0.269228
-2.79505 0.268537
-2.79514 0.267847
-2.79522 0.267157
-2.7953 0.266469
-2.79539 0.265781
-2.79547 0.265093
-2.79555 0.264407
-2.79564 0.263721
-2.79572 0.263036
-2.79581 0.262351
-2.79589 0.261668
-2.79597 0.260985
-2.79606 0.260302
-2.79614 0.259621
-2.79623 0.25894
-2.79631 0.25826
-2.79639 0.257581
-2.79648 0.256902
-2.79656 0.256224
-2.79665 0.255547
-2.79673 0.25487
-2.79682 0.254195
-2.7969 0.25352
-2.79698 0.252845
-2.79707 0.252172
-2.79715 0.251499
-2.79724 0.250827
-2.79732 0.250155
-2.79741 0.249484
-2.79749 0.248814
-2.79758 0.248145
-2.79766 0.247477
-2.79775 0.246809
-2.79783 0.246142
-2.79792 0.245475
-2.798 0.24481
-2.79809 0.244145
-2.79817 0.24348
-2.79826 0.242817
-2.79835 0.242154
-2.79843 0.241492
-2.79852 0.240831
-2.7986 0.24017
-2.79869 0.23951
-2.79877 0.238851
-2.79886 0.238193
-2.79894 0.237535
-2.79903 0.236878
-2.79912 0.236222
-2.7992 0.235567
-2.79929 0.234912
-2.79937 0.234258
-2.79946 0.233604
-2.79955 0.232952
-2.79963 0.2323
-2.79972 0.231649
-2.79981 0.230998
-2.79989 0.230349
-2.79998 0.2297
-2.80007 0.229052
-2.80015 0.228404
-2.80024 0.227757
-2.80033 0.227111
-2.80041 0.226466
-2.8005 0.225821
-2.80059 0.225178
-2.80067 0.224535
-2.80076 0.223892
-2.80085 0.22325
-2.80093 0.22261
-2.80102 0.221969
-2.80111 0.22133
-2.8012 0.220691
-2.80128 0.220053
-2.80137 0.219416
-2.80146 0.218779
-2.80154 0.218144
-2.80163 0.217509
-2.80172 0.216874
-2.80181 0.216241
-2.80189 0.215608
-2.80198 0.214976
-2.80207 0.214344
-2.80216 0.213714
-2.80225 0.213084
-2.80233 0.212454
-2.80242 0.211826
-2.80251 0.211198
-2.8026 0.210571
-2.80269 0.209945
-2.80277 0.209319
-2.80286 0.208695
-2.80295 0.208071
-2.80304 0.207447
-2.80313 0.206825
-2.80322 0.206203
-2.8033 0.205582
-2.80339 0.204961
-2.80348 0.204342
-2.80357 0.203723
-2.80366 0.203105
-2.80375 0.202487
-2.80384 0.20187
-2.80392 0.201254
-2.80401 0.200639
-2.8041 0.200025
-2.80419 0.199411
-2.80428 0.198798
-2.80437 0.198186
-2.80446 0.197574
-2.80455 0.196963
-2.80464 0.196353
-2.80473 0.195744
-2.80481 0.195135
-2.8049 0.194527
-2.80499 0.19392
-2.80508 0.193314
-2.80517 0.192708
-2.80526 0.192103
-2.80535 0.191499
-2.80544 0.190896
-2.80553 0.190293
-2.80562 0.189691
-2.80571 0.18909
-2.8058 0.188489
-2.80589 0.187889
-2.80598 0.18729
-2.80607 0.186692
-2.80616 0.186095
-2.80625 0.185498
-2.80634 0.184902
-2.80643 0.184307
-2.80652 0.183712
-2.80661 0.183118
-2.8067 0.182525
-2.80679 0.181933
-2.80688 0.181341
-2.80697 0.18075
-2.80706 0.18016
-2.80715 0.179571
-2.80724 0.178982
-2.80733 0.178394
-2.80743 0.177807
-2.80752 0.177221
-2.80761 0.176635
-2.8077 0.17605
-2.80779 0.175466
-2.80788 0.174882
-2.80797 0.1743
-2.80806 0.173718
-2.80815 0.173136
-2.80824 0.172556
-2.80834 0.171976
-2.80843 0.171397
-2.80852 0.170819
-2.80861 0.170241
-2.8087 0.169665
-2.80879 0.169089
-2.80888 0.168513
-2.80897 0.167939
-2.80907 0.167365
-2.80916 0.166792
-2.80925 0.16622
-2.80934 0.165648
-2.80943 0.165077
-2.80952 0.164507
-2.80962 0.163938
-2.80971 0.163369
-2.8098 0.162801
-2.80989 0.162234
-2.80998 0.161668
-2.81008 0.161102
-2.81017 0.160537
-2.81026 0.159973
-2.81035 0.15941
-2.81044 0.158847
-2.81054 0.158285
-2.81063 0.157724
-2.81072 0.157163
-2.81081 0.156604
-2.81091 0.156045
-2.811 0.155487
-2.81109 0.154929
-2.81118 0.154373
-2.81128 0.153817
-2.81137 0.153261
-2.81146 0.152707
-2.81156 0.152153
-2.81165 0.1516
-2.81174 0.151048
-2.81183 0.150496
-2.81193 0.149946
-2.81202 0.149396
-2.81211 0.148846
-2.81221 0.148298
-2.8123 0.14775
-2.81239 0.147203
-2.81249 0.146657
-2.81258 0.146111
-2.81267 0.145567
-2.81277 0.145022
-2.81286 0.144479
-2.81295 0.143937
-2.81305 0.143395
-2.81314 0.142854
-2.81323 0.142313
-2.81333 0.141774
-2.81342 0.141235
-2.81351 0.140697
-2.81361 0.14016
-2.8137 0.139623
-2.81379 0.139087
-2.81389 0.138552
-2.81398 0.138018
-2.81408 0.137484
-2.81417 0.136951
-2.81426 0.136419
-2.81436 0.135888
-2.81445 0.135357
-2.81455 0.134827
-2.81464 0.134298
-2.81474 0.13377
-2.81483 0.133242
-2.81492 0.132715
-2.81502 0.132189
-2.81511 0.131664
-2.81521 0.131139
-2.8153 0.130615
-2.8154 0.130092
-2.81549 0.12957
-2.81559 0.129048
-2.81568 0.128527
-2.81577 0.128007
-2.81587 0.127488
-2.81596 0.126969
-2.81606 0.126451
-2.81615 0.125934
-2.81625 0.125417
-2.81634 0.124902
-2.81644 0.124387
-2.81653 0.123873
-2.81663 0.123359
-2.81672 0.122847
-2.81682 0.122335
-2.81691 0.121823
-2.81701 0.121313
-2.8171 0.120803
-2.8172 0.120294
-2.8173 0.119786
-2.81739 0.119279
-2.81749 0.118772
-2.81758 0.118266
-2.81768 0.117761
-2.81777 0.117256
-2.81787 0.116752
-2.81796 0.116249
-2.81806 0.115747
-2.81816 0.115246
-2.81825 0.114745
-2.81835 0.114245
-2.81844 0.113746
-2.81854 0.113247
-2.81863 0.112749
-2.81873 0.112252
-2.81883 0.111756
-2.81892 0.111261
-2.81902 0.110766
-2.81912 0.110272
-2.81921 0.109779
-2.81931 0.109286
-2.8194 0.108794
-2.8195 0.108303
-2.8196 0.107813
-2.81969 0.107323
-2.81979 0.106835
-2.81989 0.106347
-2.81998 0.105859
-2.82008 0.105373
-2.82017 0.104887
-2.82027 0.104402
-2.82037 0.103918
