nsteps X Y Vx Vy
10000 1 0 0 1.34164
10000 1 0.0238324 -0.0176011 1.34143
10000 0.999687 0.0476611 -0.0351778 1.3408
10000 0.999062 0.0714786 -0.0527112 1.33976
10000 0.998126 0.0952776 -0.0701826 1.3383
10000 0.996879 0.119051 -0.0875739 1.33643
10000 0.995324 0.142791 -0.104867 1.33416
10000 0.993461 0.16649 -0.122044 1.33149
10000 0.991293 0.190142 -0.139089 1.32843
10000 0.988822 0.21374 -0.155984 1.32498
10000 0.986051 0.237276 -0.172714 1.32116
10000 0.982983 0.260745 -0.189265 1.31698
10000 0.979621 0.284139 -0.20562 1.31244
10000 0.975969 0.307453 -0.221768 1.30755
10000 0.972029 0.33068 -0.237695 1.30234
10000 0.967807 0.353814 -0.253389 1.2968
10000 0.963306 0.37685 -0.26884 1.29095
10000 0.95853 0.399782 -0.284036 1.28481
10000 0.953485 0.422605 -0.29897 1.27839
10000 0.948174 0.445314 -0.313632 1.2717
10000 0.942603 0.467904 -0.328016 1.26476
10000 0.936776 0.49037 -0.342113 1.25757
10000 0.930699 0.512709 -0.35592 1.25015
10000 0.924376 0.534917 -0.369431 1.24253
10000 0.917814 0.556988 -0.382642 1.2347
10000 0.911017 0.578921 -0.39555 1.22668
10000 0.903991 0.600711 -0.408153 1.21849
10000 0.89674 0.622356 -0.420448 1.21014
10000 0.889272 0.643853 -0.432435 1.20165
10000 0.88159 0.665198 -0.444114 1.19301
10000 0.873701 0.68639 -0.455484 1.18426
10000 0.86561 0.707427 -0.466548 1.1754
10000 0.857322 0.728307 -0.477305 1.16643
10000 0.848844 0.749027 -0.487759 1.15738
10000 0.840179 0.769586 -0.497911 1.14826
10000 0.831334 0.789983 -0.507765 1.13906
10000 0.822315 0.810217 -0.517324 1.12982
10000 0.813125 0.830287 -0.526591 1.12052
10000 0.803771 0.850191 -0.535571 1.11119
10000 0.794257 0.86993 -0.544268 1.10183
10000 0.784589 0.889503 -0.552686 1.09245
10000 0.774771 0.908908 -0.56083 1.08306
10000 0.764809 0.928148 -0.568705 1.07367
10000 0.754707 0.94722 -0.576316 1.06427
10000 0.744469 0.966125 -0.583669 1.05489
10000 0.734101 0.984864 -0.590769 1.04553
10000 0.723607 1.00344 -0.59762 1.03618
