E M
-2.86238 -0.0338628
-2.86346 -0.0358264
-2.86454 -0.0377218
-2.86562 -0.0395493
-2.86671 -0.0413093
-2.86779 -0.0430019
-2.86888 -0.0446275
-2.86996 -0.0461863
-2.87105 -0.0476787
-2.87214 -0.049105
-2.87323 -0.0504653
-2.87432 -0.0517602
-2.87541 -0.0529897
-2.8765 -0.0541544
-2.8776 -0.0552544
-2.87869 -0.0562901
-2.87979 -0.0572618
-2.88089 -0.0581698
-2.88198 -0.0590145
-2.88308 -0.0597962
-2.88418 -0.0605152
-2.88528 -0.0611719
-2.88638 -0.0617665
-2.88748 -0.0622994
-2.88858 -0.062771
-2.88968 -0.0631816
-2.89078 -0.0635316
-2.89188 -0.0638212
-2.89298 -0.0640508
-2.89409 -0.0642209
-2.89519 -0.0643317
-2.89629 -0.0643835
-2.8974 -0.0643768
-2.8985 -0.064312
-2.8996 -0.0641892
-2.90071 -0.064009
-2.90181 -0.0637717
-2.90291 -0.0634776
-2.90402 -0.0631271
-2.90512 -0.0627206
-2.90622 -0.0622584
-2.90733 -0.0617409
-2.90843 -0.0611684
-2.90953 -0.0605414
-2.91063 -0.0598602
-2.91173 -0.0591252
-2.91284 -0.0583367
-2.91394 -0.0574952
-2.91504 -0.0566009
-2.91614 -0.0556543
-2.91724 -0.0546557
-2.91834 -0.0536055
-2.91944 -0.0525041
-2.92054 -0.0513518
-2.92164 -0.0501491
-2.92273 -0.0488962
-2.92383 -0.0475937
-2.92493 -0.0462417
-2.92602 -0.0448408
-2.92712 -0.0433913
-2.92821 -0.0418936
-2.9293 -0.040348
-2.9304 -0.038755
-2.93149 -0.0371148
-2.93258 -0.0354279
-2.93367 -0.0336946
-2.93476 -0.0319154
-2.93585 -0.0300905
-2.93694 -0.0282204
-2.93802 -0.0263054
-2.93911 -0.0243459
-2.94019 -0.0223423
-2.94128 -0.020295
-2.94236 -0.0182042
-2.94344 -0.0160704
-2.94452 -0.013894
-2.9456 -0.0116753
-2.94668 -0.00941471
-2.94775 -0.00711254
-2.94883 -0.00476919
-2.94991 -0.00238502
-2.95098 3.96086e-05
-2.95205 0.00250433
-2.95312 0.00500878
-2.95419 0.00755261
-2.95526 0.0101354
-2.95633 0.0127569
-2.95739 0.0154167
-2.95846 0.0181144
-2.95952 0.0208497
-2.96058 0.0236223
-2.96164 0.0264317
-2.9627 0.0292776
-2.96376 0.0321597
-2.96482 0.0350776
-2.96587 0.0380311
-2.96693 0.0410196
-2.96798 0.0440429
-2.96903 0.0471006
-2.97008 0.0501925
-2.97112 0.0533181
-2.97217 0.0564771
-2.97321 0.0596691
-2.97426 0.0628939
-2.9753 0.0661511
-2.97634 0.0694404
-2.97737 0.0727614
-2.97841 0.0761138
-2.97945 0.0794972
-2.98048 0.0829114
-2.98151 0.086356
-2.98254 0.0898307
-2.98357 0.0933352
-2.98459 0.0968691
-2.98562 0.100432
-2.98664 0.104024
-2.98766 0.107644
-2.98868 0.111293
-2.9897 0.114969
-2.99072 0.118673
-2.99173 0.122404
-2.99274 0.126161
-2.99376 0.129946
-2.99476 0.133757
-2.99577 0.137594
-2.99678 0.141456
-2.99778 0.145344
-2.99878 0.149257
-2.99978 0.153195
-2.99922 0.157157
-2.99822 0.161143
-2.99723 0.165153
-2.99624 0.169187
-2.99525 0.173244
-2.99426 0.177325
-2.99327 0.181428
-2.99228 0.185553
-2.9913 0.189701
-2.99032 0.19387
-2.98934 0.198061
-2.98836 0.202273
-2.98739 0.206507
-2.98641 0.210761
-2.98544 0.215036
-2.98447 0.21933
-2.9835 0.223645
-2.98254 0.22798
-2.98157 0.232334
-2.98061 0.236707
-2.97965 0.241099
-2.97869 0.245509
-2.97774 0.249938
-2.97678 0.254385
-2.97583 0.25885
-2.97488 0.263333
-2.97393 0.267833
-2.97298 0.27235
-2.97204 0.276884
-2.9711 0.281434
-2.97015 0.286001
-2.96922 0.290584
-2.96828 0.295182
-2.96734 0.299797
-2.96641 0.304426
-2.96548 0.309071
-2.96455 0.313731
-2.96363 0.318405
-2.9627 0.323094
-2.96178 0.327797
-2.96086 0.332514
-2.95994 0.337245
-2.95902 0.341989
-2.95811 0.346747
-2.9572 0.351518
-2.95629 0.356301
-2.95538 0.361097
-2.95447 0.365906
-2.95357 0.370727
-2.95266 0.375559
-2.95176 0.380404
-2.95086 0.38526
-2.94997 0.390127
-2.94907 0.395006
-2.94818 0.399895
-2.94729 0.404796
-2.9464 0.409706
-2.94551 0.414627
-2.94463 0.419558
-2.94375 0.4245
-2.94287 0.42945
-2.94199 0.434411
-2.94111 0.43938
-2.94024 0.444359
-2.93937 0.449347
-2.9385 0.454343
-2.93763 0.459348
-2.93676 0.464361
-2.9359 0.469383
-2.93504 0.474412
-2.93418 0.47945
-2.93332 0.484495
-2.93246 0.489547
-2.93161 0.494607
-2.93075 0.499674
-2.9299 0.504748
-2.92906 0.509828
-2.92821 0.514915
-2.92737 0.520009
-2.92652 0.525109
-2.92568 0.530214
-2.92485 0.535326
-2.92401 0.540444
-2.92317 0.545567
-2.92234 0.550695
-2.92151 0.555829
-2.92068 0.560968
-2.91986 0.566111
-2.91903 0.57126
-2.91821 0.576413
-2.91739 0.58157
-2.91657 0.586732
-2.91576 0.591898
-2.91494 0.597068
-2.91413 0.602242
-2.91332 0.60742
-2.91251 0.612601
-2.9117 0.617786
-2.9109 0.622973
-2.9101 0.628164
-2.9093 0.633358
-2.9085 0.638555
-2.9077 0.643754
-2.90691 0.648956
-2.90611 0.654161
-2.90532 0.659368
-2.90453 0.664577
-2.90375 0.669787
-2.90296 0.675
-2.90218 0.680215
-2.9014 0.685431
-2.90062 0.690649
-2.89984 0.695868
-2.89907 0.701088
-2.89829 0.706309
-2.89752 0.711532
-2.89675 0.716755
-2.89598 0.721979
-2.89522 0.727204
-2.89445 0.732429
-2.89369 0.737655
-2.89293 0.74288
-2.89217 0.748106
-2.89142 0.753332
-2.89066 0.758558
-2.88991 0.763784
-2.88916 0.76901
-2.88841 0.774235
-2.88766 0.779459
-2.88692 0.784683
-2.88617 0.789906
-2.88543 0.795128
-2.88469 0.80035
-2.88396 0.80557
-2.88322 0.810789
-2.88248 0.816007
-2.88175 0.821224
-2.88102 0.826439
-2.88029 0.831652
-2.87957 0.836864
-2.87884 0.842074
-2.87812 0.847282
-2.8774 0.852488
-2.87668 0.857692
-2.87596 0.862894
-2.87524 0.868094
-2.87453 0.873292
-2.87382 0.878487
-2.87311 0.883679
-2.8724 0.888869
-2.87169 0.894056
-2.87099 0.89924
-2.87028 0.904422
-2.86958 0.909601
-2.86888 0.914776
-2.86818 0.919948
-2.86749 0.925118
-2.86679 0.930283
-2.8661 0.935446
-2.86541 0.940605
-2.86472 0.94576
-2.86403 0.950912
-2.86335 0.95606
-2.86266 0.961205
-2.86198 0.966345
-2.8613 0.971482
-2.86062 0.976614
-2.85994 0.981743
-2.85927 0.986867
-2.85859 0.991987
-2.85792 0.997103
-2.85725 1.00221
-2.85658 1.00732
-2.85592 1.01242
-2.85525 1.01752
-2.85459 1.02261
-2.85393 1.0277
-2.85327 1.03279
-2.85261 1.03787
-2.85195 1.04294
-2.85129 1.04801
-2.85064 1.05307
-2.84999 1.05813
-2.84934 1.06318
-2.84869 1.06823
-2.84804 1.07328
-2.8474 1.07831
-2.84675 1.08335
-2.84611 1.08837
-2.84547 1.09339
-2.84483 1.09841
-2.8442 1.10342
-2.84356 1.10842
-2.84293 1.11342
-2.84229 1.11841
-2.84166 1.1234
-2.84103 1.12838
-2.84041 1.13336
-2.83978 1.13832
-2.83916 1.14329
-2.83853 1.14824
-2.83791 1.15319
-2.83729 1.15814
-2.83667 1.16308
-2.83606 1.16801
-2.83544 1.17293
-2.83483 1.17785
-2.83422 1.18276
-2.83361 1.18767
-2.833 1.19256
-2.83239 1.19746
-2.83178 1.20234
-2.83118 1.20722
-2.83058 1.21209
-2.82998 1.21696
-2.82938 1.22182
-2.82878 1.22282
-2.82818 1.21798
-2.82759 1.21314
-2.82699 1.20831
-2.8264 1.20349
-2.82581 1.19867
-2.82522 1.19386
-2.82463 1.18906
-2.82405 1.18427
-2.82346 1.17948
-2.82288 1.1747
-2.8223 1.16993
-2.82172 1.16517
-2.82114 1.16041
-2.82056 1.15566
-2.81998 1.15092
-2.81941 1.14618
-2.81884 1.14145
-2.81827 1.13673
-2.8177 1.13202
-2.81713 1.12732
-2.81656 1.12262
-2.81599 1.11793
-2.81543 1.11325
-2.81487 1.10858
-2.8143 1.10391
-2.81374 1.09926
-2.81319 1.09461
-2.81263 1.08996
-2.81207 1.08533
-2.81152 1.08071
-2.81096 1.07609
-2.81041 1.07148
-2.80986 1.06688
-2.80931 1.06228
-2.80877 1.0577
-2.80822 1.05312
-2.80767 1.04855
-2.80713 1.04399
-2.80659 1.03944
-2.80605 1.0349
-2.80551 1.03036
-2.80497 1.02583
-2.80443 1.02131
-2.8039 1.0168
-2.80336 1.0123
-2.80283 1.00781
-2.8023 1.00332
-2.80177 0.998847
-2.80124 0.994378
-2.80071 0.989919
-2.80019 0.985467
-2.79966 0.981025
-2.79914 0.976591
-2.79861 0.972165
-2.79809 0.967749
-2.79757 0.96334
-2.79706 0.958941
-2.79654 0.95455
-2.79602 0.950168
-2.79551 0.945795
-2.79499 0.94143
-2.79448 0.937074
-2.79397 0.932727
-2.79346 0.928389
-2.79295 0.92406
-2.79245 0.919739
-2.79194 0.915428
-2.79144 0.911125
-2.79093 0.906831
-2.79043 0.902546
-2.78993 0.89827
-2.78943 0.894002
-2.78893 0.889744
-2.78843 0.885495
-2.78794 0.881255
-2.78744 0.877023
-2.78695 0.872801
-2.78646 0.868588
-2.78597 0.864384
-2.78548 0.860188
-2.78499 0.856002
-2.7845 0.851825
-2.78402 0.847657
-2.78353 0.843499
-2.78305 0.839349
-2.78256 0.835208
-2.78208 0.831077
-2.7816 0.826955
-2.78112 0.822841
-2.78065 0.818737
-2.78017 0.814643
-2.77969 0.810557
-2.77922 0.806481
-2.77874 0.802414
-2.77827 0.798356
-2.7778 0.794307
-2.77733 0.790267
-2.77686 0.786237
-2.7764 0.782216
-2.77593 0.778205
-2.77546 0.774202
-2.775 0.770209
-2.77454 0.766225
-2.77407 0.762251
-2.77361 0.758286
-2.77315 0.75433
-2.7727 0.750383
-2.77224 0.746446
-2.77178 0.742518
-2.77133 0.7386
-2.77087 0.73469
-2.77042 0.730791
-2.76997 0.7269
-2.76952 0.723019
-2.76907 0.719147
-2.76862 0.715285
-2.76817 0.711432
-2.76772 0.707589
-2.76728 0.703755
-2.76683 0.69993
-2.76639 0.696115
-2.76595 0.692309
-2.76551 0.688512
-2.76507 0.684725
-2.76463 0.680947
-2.76419 0.677179
-2.76375 0.67342
-2.76332 0.669671
-2.76288 0.665931
-2.76245 0.662201
-2.76202 0.65848
-2.76158 0.654768
-2.76115 0.651066
-2.76072 0.647374
-2.7603 0.64369
-2.75987 0.640017
-2.75944 0.636352
-2.75902 0.632698
-2.75859 0.629052
-2.75817 0.625416
-2.75775 0.62179
-2.75732 0.618173
-2.7569 0.614566
-2.75648 0.610968
-2.75607 0.607379
-2.75565 0.6038
-2.75523 0.600231
-2.75482 0.59667
-2.7544 0.59312
-2.75399 0.589579
-2.75357 0.586047
-2.75316 0.582525
-2.75275 0.579012
-2.75234 0.575509
-2.75193 0.572015
-2.75153 0.568531
-2.75112 0.565056
-2.75071 0.561591
-2.75031 0.558135
-2.7499 0.554689
-2.7495 0.551252
-2.7491 0.547824
-2.7487 0.544406
-2.7483 0.540998
-2.7479 0.537599
-2.7475 0.534209
-2.7471 0.530829
-2.74671 0.527458
-2.74631 0.524097
-2.74592 0.520745
-2.74552 0.517403
-2.74513 0.51407
-2.74474 0.510747
-2.74435 0.507433
-2.74396 0.504128
-2.74357 0.500833
-2.74318 0.497548
-2.74279 0.494272
-2.74241 0.491005
-2.74202 0.487747
-2.74164 0.4845
-2.74125 0.481261
-2.74087 0.478032
-2.74049 0.474812
-2.74011 0.471602
-2.73973 0.468401
-2.73935 0.46521
-2.73897 0.462028
-2.73859 0.458855
-2.73822 0.455692
-2.73784 0.452538
-2.73747 0.449394
-2.73709 0.446259
-2.73672 0.443133
-2.73635 0.440017
-2.73598 0.43691
-2.73561 0.433812
-2.73524 0.430724
-2.73487 0.427645
-2.7345 0.424575
-2.73413 0.421515
-2.73377 0.418464
-2.7334 0.415423
-2.73304 0.41239
-2.73267 0.409368
-2.73231 0.406354
-2.73195 0.40335
-2.73159 0.400355
-2.73123 0.397369
-2.73087 0.394393
-2.73051 0.391426
-2.73015 0.388468
-2.72979 0.385519
-2.72944 0.38258
-2.72908 0.37965
-2.72873 0.376729
-2.72837 0.373818
-2.72802 0.370916
-2.72767 0.368023
-2.72732 0.365139
-2.72697 0.362264
-2.72662 0.359399
-2.72627 0.356543
-2.72592 0.353696
-2.72557 0.350858
-2.72522 0.34803
-2.72488 0.34521
-2.72453 0.3424
-2.72419 0.339599
-2.72385 0.336807
-2.7235 0.334025
-2.72316 0.331251
-2.72282 0.328487
-2.72248 0.325732
-2.72214 0.322986
-2.7218 0.320249
-2.72146 0.317521
-2.72113 0.314802
-2.72079 0.312092
-2.72045 0.309392
-2.72012 0.3067
-2.71978 0.304018
-2.71945 0.301345
-2.71912 0.298681
-2.71879 0.296025
-2.71845 0.293379
-2.71812 0.290742
-2.71779 0.288114
-2.71746 0.285495
-2.71714 0.282885
-2.71681 0.280284
-2.71648 0.277692
-2.71616 0.275109
-2.71583 0.272535
-2.71551 0.26997
-2.71518 0.267414
-2.71486 0.264867
-2.71454 0.262328
-2.71421 0.259799
-2.71389 0.257279
-2.71357 0.254767
-2.71325 0.252265
-2.71293 0.249771
-2.71262 0.247287
-2.7123 0.244811
-2.71198 0.242344
-2.71167 0.239886
-2.71135 0.237437
-2.71104 0.234997
-2.71072 0.232565
-2.71041 0.230143
-2.7101 0.227729
-2.70978 0.225324
-2.70947 0.222928
-2.70916 0.22054
-2.70885 0.218162
-2.70854 0.215792
-2.70823 0.213431
-2.70793 0.211079
-2.70762 0.208736
-2.70731 0.206401
-2.70701 0.204075
-2.7067 0.201758
-2.7064 0.199449
-2.70609 0.197149
-2.70579 0.194858
-2.70549 0.192576
-2.70519 0.190302
-2.70489 0.188037
-2.70459 0.185781
-2.70429 0.183533
-2.70399 0.181294
-2.70369 0.179064
-2.70339 0.176842
-2.70309 0.174629
-2.7028 0.172424
-2.7025 0.170228
-2.70221 0.168041
-2.70191 0.165862
-2.70162 0.163692
-2.70132 0.16153
-2.70103 0.159377
-2.70074 0.157233
-2.70045 0.155097
-2.70016 0.152969
-2.69987 0.15085
-2.69958 0.14874
-2.69929 0.146638
-2.699 0.144544
-2.69871 0.142459
-2.69843 0.140383
-2.69814 0.138315
-2.69785 0.136255
-2.69757 0.134204
-2.69729 0.132161
-2.697 0.130127
-2.69672 0.128101
-2.69644 0.126083
-2.69615 0.124074
-2.69587 0.122073
-2.69559 0.120081
-2.69531 0.118097
-2.69503 0.116121
-2.69475 0.114153
-2.69447 0.112194
-2.6942 0.110244
-2.69392 0.108301
-2.69364 0.106367
-2.69337 0.104441
-2.69309 0.102523
-2.69282 0.100614
-2.69254 0.098713
-2.69227 0.0968202
-2.692 0.0949356
-2.69172 0.0930592
-2.69145 0.091191
-2.69118 0.089331
-2.69091 0.0874793
-2.69064 0.0856357
-2.69037 0.0838003
-2.6901 0.081973
-2.68983 0.0801539
-2.68957 0.0783429
-2.6893 0.0765401
-2.68903 0.0747454
-2.68877 0.0729588
-2.6885 0.0711803
-2.68823 0.0694099
-2.68797 0.0676476
-2.68771 0.0658933
-2.68744 0.0641471
-2.68718 0.062409
-2.68692 0.0606789
-2.68666 0.0589568
-2.6864 0.0572427
-2.68614 0.0555367
-2.68588 0.0538386
-2.68562 0.0521485
-2.68536 0.0504664
-2.6851 0.0487923
-2.68484 0.0471261
-2.68458 0.0454679
-2.68433 0.0438176
-2.68407 0.0421752
-2.68382 0.0405408
-2.68356 0.0389142
-2.68331 0.0372955
-2.68305 0.0356847
-2.6828 0.0340818
-2.68255 0.0324868
-2.68229 0.0308996
-2.68204 0.0293202
-2.68179 0.0277487
-2.68154 0.026185
-2.68129 0.0246291
-2.68104 0.0230809
-2.68079 0.0215406
-2.68054 0.0200081
-2.68029 0.0184833
-2.68005 0.0169663
-2.6798 0.015457
-2.67955 0.0139555
-2.67931 0.0124616
-2.67906 0.0109755
-2.67882 0.00949712
-2.67857 0.0080264
-2.67833 0.00656337
-2.67809 0.00510801
-2.67784 0.00366031
-2.6776 0.00222026
-2.67736 0.000787846
-2.67712 -0.000636937
-2.67688 -0.0020541
-2.67664 -0.00346366
-2.6764 -0.00486562
-2.67616 -0.00625999
-2.67592 -0.00764679
-2.67568 -0.00902603
-2.67544 -0.0103977
-2.6752 -0.0117618
-2.67497 -0.0131184
-2.67473 -0.0144675
-2.67449 -0.0158091
-2.67426 -0.0171431
-2.67402 -0.0184697
-2.67379 -0.0197888
-2.67356 -0.0211004
-2.67332 -0.0224046
-2.67309 -0.0237013
-2.67286 -0.0249906
-2.67262 -0.0262724
-2.67239 -0.0275469
-2.67216 -0.0288139
-2.67193 -0.0300735
-2.6717 -0.0313258
-2.67147 -0.0325706
-2.67124 -0.0338081
-2.67101 -0.0350383
-2.67079 -0.0362611
-2.67056 -0.0374766
-2.67033 -0.0386847
-2.6701 -0.0398856
-2.66988 -0.0410791
-2.66965 -0.0422654
-2.66943 -0.0434443
-2.6692 -0.044616
-2.66898 -0.0457805
-2.66875 -0.0469377
-2.66853 -0.0480876
-2.66831 -0.0492304
-2.66808 -0.0503659
-2.66786 -0.0514942
-2.66764 -0.0526153
-2.66742 -0.0537292
-2.6672 -0.054836
-2.66698 -0.0559356
-2.66676 -0.057028
-2.66654 -0.0581133
-2.66632 -0.0591915
-2.6661 -0.0602625
-2.66588 -0.0613264
-2.66566 -0.0623833
-2.66545 -0.063433
-2.66523 -0.0644757
-2.66501 -0.0655112
-2.6648 -0.0665398
-2.66458 -0.0675613
-2.66437 -0.0685757
-2.66415 -0.0695831
-2.66394 -0.0705835
-2.66373 -0.0715769
-2.66351 -0.0725633
-2.6633 -0.0735427
-2.66309 -0.0745151
-2.66288 -0.0754806
-2.66266 -0.0764391
-2.66245 -0.0773907
-2.66224 -0.0783353
-2.66203 -0.079273
-2.66182 -0.0802038
-2.66161 -0.0811277
-2.6614 -0.0820448
-2.6612 -0.0829549
-2.66099 -0.0838581
-2.66078 -0.0847545
-2.66057 -0.0856441
-2.66037 -0.0865268
-2.66016 -0.0874026
-2.65995 -0.0882717
-2.65975 -0.0891339
-2.65954 -0.0899894
-2.65934 -0.0908381
-2.65913 -0.0916799
-2.65893 -0.092515
-2.65873 -0.0933434
-2.65852 -0.094165
-2.65832 -0.0949799
-2.65812 -0.095788
-2.65792 -0.0965895
-2.65772 -0.0973842
-2.65751 -0.0981722
-2.65731 -0.0989535
-2.65711 -0.0997282
-2.65691 -0.100496
-2.65671 -0.101258
-2.65652 -0.102012
-2.65632 -0.10276
-2.65612 -0.103502
-2.65592 -0.104237
-2.65572 -0.104965
-2.65553 -0.105686
-2.65533 -0.106402
-2.65513 -0.10711
-2.65494 -0.107812
-2.65474 -0.108507
-2.65455 -0.109196
-2.65435 -0.109878
-2.65416 -0.110554
-2.65396 -0.111223
-2.65377 -0.111886
-2.65358 -0.112542
-2.65339 -0.113192
-2.65319 -0.113836
-2.653 -0.114472
-2.65281 -0.115103
-2.65262 -0.115727
-2.65243 -0.116344
-2.65224 -0.116955
-2.65205 -0.11756
-2.65186 -0.118158
-2.65167 -0.11875
-2.65148 -0.119336
-2.65129 -0.119915
-2.6511 -0.120488
-2.65092 -0.121054
-2.65073 -0.121614
-2.65054 -0.122168
-2.65035 -0.122715
-2.65017 -0.123257
-2.64998 -0.123791
-2.6498 -0.12432
-2.64961 -0.124842
-2.64943 -0.125358
-2.64924 -0.125868
-2.64906 -0.126371
-2.64888 -0.126869
-2.64869 -0.12736
-2.64851 -0.127844
-2.64833 -0.128323
-2.64814 -0.128795
-2.64796 -0.129261
-2.64778 -0.129721
-2.6476 -0.130175
-2.64742 -0.130623
-2.64724 -0.131064
-2.64706 -0.1315
-2.64688 -0.131929
-2.6467 -0.132352
-2.64652 -0.132769
-2.64634 -0.13318
-2.64617 -0.133585
-2.64599 -0.133984
-2.64581 -0.134376
-2.64563 -0.134763
-2.64546 -0.135143
-2.64528 -0.135518
-2.6451 -0.135886
-2.64493 -0.136249
-2.64475 -0.136605
-2.64458 -0.136956
-2.6444 -0.1373
-2.64423 -0.137638
-2.64405 -0.137971
-2.64388 -0.138297
-2.64371 -0.138618
-2.64353 -0.138932
-2.64336 -0.139241
-2.64319 -0.139544
-2.64302 -0.13984
-2.64285 -0.140131
-2.64267 -0.140416
-2.6425 -0.140695
-2.64233 -0.140969
-2.64216 -0.141236
-2.64199 -0.141497
-2.64182 -0.141753
-2.64165 -0.142003
-2.64149 -0.142247
-2.64132 -0.142485
-2.64115 -0.142717
-2.64098 -0.142944
-2.64081 -0.143164
-2.64065 -0.143379
-2.64048 -0.143588
-2.64031 -0.143792
-2.64015 -0.143989
-2.63998 -0.144181
-2.63982 -0.144367
-2.63965 -0.144548
-2.63949 -0.144723
-2.63932 -0.144892
-2.63916 -0.145055
-2.63899 -0.145212
-2.63883 -0.145364
-2.63867 -0.145511
-2.6385 -0.145651
-2.63834 -0.145786
-2.63818 -0.145915
-2.63802 -0.146039
-2.63785 -0.146157
-2.63769 -0.146269
-2.63753 -0.146376
-2.63737 -0.146477
-2.63721 -0.146573
-2.63705 -0.146663
-2.63689 -0.146747
-2.63673 -0.146826
-2.63657 -0.1469
-2.63641 -0.146967
-2.63625 -0.14703
-2.6361 -0.147086
-2.63594 -0.147138
-2.63578 -0.147183
-2.63562 -0.147224
-2.63547 -0.147258
-2.63531 -0.147288
-2.63515 -0.147311
-2.635 -0.14733
-2.63484 -0.147343
-2.63469 -0.14735
-2.63453 -0.147352
-2.63438 -0.147349
-2.63422 -0.14734
-2.63407 -0.147326
-2.63391 -0.147306
-2.63376 -0.147281
-2.63361 -0.147251
-2.63345 -0.147215
-2.6333 -0.147174
-2.63315 -0.147127
-2.633 -0.147075
-2.63284 -0.147018
-2.63269 -0.146956
-2.63254 -0.146888
-2.63239 -0.146815
-2.63224 -0.146736
-2.63209 -0.146653
-2.63194 -0.146564
-2.63179 -0.14647
-2.63164 -0.14637
-2.63149 -0.146265
-2.63134 -0.146155
-2.63119 -0.14604
-2.63105 -0.14592
-2.6309 -0.145794
-2.63075 -0.145663
-2.6306 -0.145527
-2.63046 -0.145386
-2.63031 -0.145239
-2.63016 -0.145088
-2.63002 -0.144931
-2.62987 -0.144769
-2.62973 -0.144602
-2.62958 -0.14443
-2.62943 -0.144252
-2.62929 -0.14407
-2.62915 -0.143882
-2.629 -0.14369
-2.62886 -0.143492
-2.62871 -0.143289
-2.62857 -0.143081
-2.62843 -0.142868
-2.62828 -0.14265
-2.62814 -0.142427
-2.628 -0.142199
-2.62786 -0.141966
-2.62772 -0.141727
-2.62757 -0.141484
-2.62743 -0.141236
-2.62729 -0.140983
-2.62715 -0.140724
-2.62701 -0.140461
-2.62687 -0.140193
-2.62673 -0.13992
-2.62659 -0.139642
-2.62645 -0.139359
-2.62631 -0.139071
-2.62618 -0.138778
-2.62604 -0.13848
-2.6259 -0.138177
-2.62576 -0.13787
-2.62562 -0.137557
-2.62549 -0.13724
-2.62535 -0.136917
-2.62521 -0.13659
-2.62508 -0.136258
-2.62494 -0.135921
-2.6248 -0.13558
-2.62467 -0.135233
-2.62453 -0.134882
-2.6244 -0.134525
-2.62426 -0.134164
-2.62413 -0.133798
-2.62399 -0.133428
-2.62386 -0.133052
-2.62373 -0.132672
-2.62359 -0.132287
-2.62346 -0.131897
-2.62333 -0.131503
-2.62319 -0.131104
-2.62306 -0.1307
-2.62293 -0.130291
-2.6228 -0.129878
-2.62266 -0.12946
-2.62253 -0.129037
-2.6224 -0.128609
-2.62227 -0.128177
-2.62214 -0.12774
