E M
-2.92446 0.560827
-2.92363 0.565991
-2.9228 0.571161
-2.92198 0.576335
-2.92115 0.581514
-2.92033 0.586698
-2.91951 0.591886
-2.91869 0.597078
-2.91787 0.602274
-2.91706 0.607473
-2.91625 0.612677
-2.91544 0.617884
-2.91463 0.623094
-2.91382 0.628308
-2.91301 0.633525
-2.91221 0.638744
-2.91141 0.643967
-2.91061 0.649192
-2.90981 0.65442
-2.90902 0.65965
-2.90822 0.664882
-2.90743 0.670117
-2.90664 0.675353
-2.90586 0.680592
-2.90507 0.685832
-2.90429 0.691074
-2.90351 0.696317
-2.90273 0.701561
-2.90195 0.706807
-2.90117 0.712054
-2.9004 0.717301
-2.89963 0.72255
-2.89885 0.727799
-2.89809 0.733049
-2.89732 0.738299
-2.89656 0.743549
-2.89579 0.7488
-2.89503 0.754051
-2.89427 0.759302
-2.89352 0.764553
-2.89276 0.769803
-2.89201 0.775053
-2.89126 0.780303
-2.89051 0.785552
-2.88976 0.7908
-2.88901 0.796047
-2.88827 0.801294
-2.88753 0.80654
-2.88679 0.811784
-2.88605 0.817027
-2.88531 0.822269
-2.88458 0.827509
-2.88384 0.832748
-2.88311 0.837985
-2.88238 0.843221
-2.88166 0.848454
-2.88093 0.853686
-2.88021 0.858916
-2.87949 0.864143
-2.87877 0.869368
-2.87805 0.874591
-2.87733 0.879812
-2.87662 0.88503
-2.8759 0.890245
-2.87519 0.895458
-2.87448 0.900667
-2.87378 0.905874
-2.87307 0.911078
-2.87237 0.916279
-2.87167 0.921477
-2.87096 0.926671
-2.87027 0.931863
-2.86957 0.93705
-2.86887 0.942235
-2.86818 0.947416
-2.86749 0.952593
-2.8668 0.957766
-2.86611 0.962936
-2.86543 0.968101
-2.86474 0.973263
-2.86406 0.978421
-2.86338 0.983574
-2.8627 0.988723
-2.86202 0.993869
-2.86134 0.999009
-2.86067 1.00415
-2.86 1.00928
-2.85933 1.0144
-2.85866 1.01953
-2.85799 1.02465
-2.85732 1.02976
-2.85666 1.03487
-2.856 1.03997
-2.85534 1.04507
-2.85468 1.05016
-2.85402 1.05525
-2.85337 1.06033
-2.85271 1.06541
-2.85206 1.07048
-2.85141 1.07555
-2.85076 1.08061
-2.85011 1.08567
-2.84947 1.09072
-2.84882 1.09576
-2.84818 1.1008
-2.84754 1.10584
-2.8469 1.11086
-2.84626 1.11589
-2.84563 1.1209
-2.84499 1.12591
-2.84436 1.13092
-2.84373 1.13591
-2.8431 1.14091
-2.84247 1.14589
-2.84184 1.15087
-2.84122 1.15584
-2.8406 1.16081
-2.83997 1.16577
-2.83935 1.17072
-2.83874 1.17567
-2.83812 1.18061
-2.8375 1.18555
-2.83689 1.19047
-2.83628 1.1954
-2.83567 1.20031
-2.83506 1.20522
-2.83445 1.21012
-2.83384 1.21501
-2.83324 1.2199
-2.83264 1.22471
-2.83204 1.21984
-2.83144 1.21497
-2.83084 1.21012
-2.83024 1.20526
-2.82965 1.20042
-2.82905 1.19558
-2.82846 1.19075
-2.82787 1.18593
-2.82728 1.18112
-2.82669 1.17631
-2.8261 1.17151
-2.82552 1.16672
-2.82494 1.16193
-2.82435 1.15715
-2.82377 1.15239
-2.82319 1.14762
-2.82262 1.14287
-2.82204 1.13812
-2.82147 1.13338
-2.82089 1.12865
-2.82032 1.12393
-2.81975 1.11921
-2.81918 1.1145
-2.81861 1.1098
-2.81805 1.10511
-2.81748 1.10043
-2.81692 1.09575
-2.81636 1.09108
-2.8158 1.08642
-2.81524 1.08177
-2.81468 1.07713
-2.81413 1.07249
-2.81357 1.06787
-2.81302 1.06325
-2.81247 1.05864
-2.81192 1.05403
-2.81137 1.04944
-2.81082 1.04485
-2.81027 1.04028
-2.80973 1.03571
-2.80918 1.03115
-2.80864 1.02659
-2.8081 1.02205
-2.80756 1.01752
-2.80702 1.01299
-2.80649 1.00847
-2.80595 1.00396
-2.80542 0.999459
-2.80488 0.994967
-2.80435 0.990483
-2.80382 0.986008
-2.80329 0.981541
-2.80276 0.977084
-2.80224 0.972635
-2.80171 0.968194
-2.80119 0.963763
-2.80067 0.95934
-2.80015 0.954926
-2.79963 0.950521
-2.79911 0.946125
-2.79859 0.941738
-2.79808 0.937359
-2.79756 0.932989
-2.79705 0.928629
-2.79654 0.924277
-2.79602 0.919934
-2.79552 0.915601
-2.79501 0.911276
-2.7945 0.90696
-2.79399 0.902654
-2.79349 0.898356
-2.79299 0.894067
-2.79248 0.889788
-2.79198 0.885517
-2.79148 0.881256
-2.79099 0.877004
-2.79049 0.872761
-2.78999 0.868527
-2.7895 0.864302
-2.78901 0.860087
-2.78851 0.855881
-2.78802 0.851684
-2.78753 0.847496
-2.78704 0.843317
-2.78656 0.839148
-2.78607 0.834988
-2.78559 0.830837
-2.7851 0.826695
-2.78462 0.822563
-2.78414 0.81844
-2.78366 0.814327
-2.78318 0.810222
-2.7827 0.806127
-2.78223 0.802042
-2.78175 0.797966
-2.78128 0.793899
-2.7808 0.789841
-2.78033 0.785793
-2.77986 0.781755
-2.77939 0.777726
-2.77892 0.773706
-2.77845 0.769695
-2.77799 0.765695
-2.77752 0.761703
-2.77706 0.757721
-2.7766 0.753749
-2.77613 0.749786
-2.77567 0.745832
-2.77521 0.741888
-2.77476 0.737953
-2.7743 0.734028
-2.77384 0.730113
-2.77339 0.726207
-2.77293 0.72231
-2.77248 0.718423
-2.77203 0.714546
-2.77158 0.710678
-2.77113 0.706819
-2.77068 0.70297
-2.77023 0.699131
-2.76979 0.695301
-2.76934 0.691481
-2.7689 0.687671
-2.76846 0.68387
-2.76801 0.680078
-2.76757 0.676296
-2.76713 0.672524
-2.76669 0.668761
-2.76626 0.665008
-2.76582 0.661265
-2.76538 0.657531
-2.76495 0.653807
-2.76452 0.650092
-2.76408 0.646387
-2.76365 0.642692
-2.76322 0.639006
-2.76279 0.63533
-2.76236 0.631663
-2.76194 0.628006
-2.76151 0.624359
-2.76109 0.620721
-2.76066 0.617093
-2.76024 0.613474
-2.75982 0.609866
-2.7594 0.606266
-2.75898 0.602677
-2.75856 0.599097
-2.75814 0.595527
-2.75772 0.591966
-2.7573 0.588415
-2.75689 0.584873
-2.75648 0.581342
-2.75606 0.57782
-2.75565 0.574307
-2.75524 0.570804
-2.75483 0.567311
-2.75442 0.563827
-2.75401 0.560353
-2.7536 0.556889
-2.7532 0.553434
-2.75279 0.549989
-2.75239 0.546554
-2.75198 0.543128
-2.75158 0.539712
-2.75118 0.536305
-2.75078 0.532908
-2.75038 0.529521
-2.74998 0.526143
-2.74958 0.522775
-2.74919 0.519417
-2.74879 0.516068
-2.7484 0.512729
-2.748 0.509399
-2.74761 0.506079
-2.74722 0.502769
-2.74682 0.499468
-2.74643 0.496177
-2.74605 0.492895
-2.74566 0.489623
-2.74527 0.486361
-2.74488 0.483108
-2.7445 0.479865
-2.74411 0.476631
-2.74373 0.473407
-2.74334 0.470192
-2.74296 0.466987
-2.74258 0.463792
-2.7422 0.460606
-2.74182 0.45743
-2.74144 0.454263
-2.74106 0.451106
-2.74069 0.447958
-2.74031 0.44482
-2.73994 0.441692
-2.73956 0.438573
-2.73919 0.435463
-2.73882 0.432363
-2.73845 0.429273
-2.73807 0.426192
-2.7377 0.42312
-2.73734 0.420058
-2.73697 0.417006
-2.7366 0.413963
-2.73623 0.410929
-2.73587 0.407906
-2.7355 0.404891
-2.73514 0.401886
-2.73478 0.39889
-2.73441 0.395904
-2.73405 0.392928
-2.73369 0.38996
-2.73333 0.387003
-2.73297 0.384054
-2.73262 0.381115
-2.73226 0.378186
-2.7319 0.375266
-2.73155 0.372355
-2.73119 0.369454
-2.73084 0.366562
-2.73048 0.36368
-2.73013 0.360807
-2.72978 0.357943
-2.72943 0.355089
-2.72908 0.352244
-2.72873 0.349408
-2.72838 0.346582
-2.72803 0.343765
-2.72769 0.340958
-2.72734 0.338159
-2.727 0.335371
-2.72665 0.332591
-2.72631 0.329821
-2.72597 0.32706
-2.72562 0.324308
-2.72528 0.321566
-2.72494 0.318833
-2.7246 0.316109
-2.72426 0.313394
-2.72393 0.310689
-2.72359 0.307993
-2.72325 0.305306
-2.72292 0.302629
-2.72258 0.299961
-2.72225 0.297302
-2.72191 0.294652
-2.72158 0.292011
-2.72125 0.28938
-2.72092 0.286757
-2.72059 0.284144
-2.72026 0.28154
-2.71993 0.278945
-2.7196 0.27636
-2.71927 0.273783
-2.71894 0.271216
-2.71862 0.268658
-2.71829 0.266109
-2.71797 0.263569
-2.71764 0.261038
-2.71732 0.258516
-2.717 0.256004
-2.71668 0.2535
-2.71636 0.251006
-2.71604 0.24852
-2.71572 0.246044
-2.7154 0.243577
-2.71508 0.241118
-2.71476 0.238669
-2.71444 0.236229
-2.71413 0.233798
-2.71381 0.231376
-2.7135 0.228962
-2.71318 0.226558
-2.71287 0.224163
-2.71256 0.221777
-2.71225 0.219399
-2.71194 0.217031
-2.71163 0.214672
-2.71132 0.212321
-2.71101 0.20998
-2.7107 0.207647
-2.71039 0.205323
-2.71008 0.203008
-2.70978 0.200702
-2.70947 0.198405
-2.70917 0.196117
-2.70886 0.193838
-2.70856 0.191567
-2.70826 0.189305
-2.70795 0.187053
-2.70765 0.184808
-2.70735 0.182573
-2.70705 0.180347
-2.70675 0.178129
-2.70645 0.17592
-2.70615 0.17372
-2.70586 0.171529
-2.70556 0.169346
-2.70526 0.167173
-2.70497 0.165007
-2.70467 0.162851
-2.70438 0.160703
-2.70409 0.158564
-2.70379 0.156434
-2.7035 0.154313
-2.70321 0.1522
-2.70292 0.150095
-2.70263 0.148
-2.70234 0.145913
-2.70205 0.143835
-2.70176 0.141765
-2.70147 0.139704
-2.70118 0.137651
-2.7009 0.135607
-2.70061 0.133572
-2.70033 0.131545
-2.70004 0.129527
-2.69976 0.127518
-2.69947 0.125517
-2.69919 0.123524
-2.69891 0.12154
-2.69863 0.119565
-2.69835 0.117598
-2.69806 0.115639
-2.69778 0.113689
-2.69751 0.111748
-2.69723 0.109814
-2.69695 0.10789
-2.69667 0.105974
-2.69639 0.104066
-2.69612 0.102167
-2.69584 0.100276
-2.69557 0.0983931
-2.69529 0.0965189
-2.69502 0.0946531
-2.69475 0.0927957
-2.69447 0.0909467
-2.6942 0.089106
-2.69393 0.0872737
-2.69366 0.0854496
-2.69339 0.0836339
-2.69312 0.0818265
-2.69285 0.0800274
-2.69258 0.0782366
-2.69231 0.076454
-2.69205 0.0746797
-2.69178 0.0729137
-2.69151 0.0711559
-2.69125 0.0694064
-2.69098 0.067665
-2.69072 0.0659319
-2.69045 0.064207
-2.69019 0.0624902
-2.68993 0.0607817
-2.68967 0.0590813
-2.6894 0.057389
-2.68914 0.055705
-2.68888 0.054029
-2.68862 0.0523612
-2.68836 0.0507015
-2.6881 0.0490499
-2.68785 0.0474064
-2.68759 0.0457709
-2.68733 0.0441436
-2.68707 0.0425243
-2.68682 0.0409131
-2.68656 0.0393099
-2.68631 0.0377147
-2.68605 0.0361275
-2.6858 0.0345484
-2.68554 0.0329773
-2.68529 0.0314141
-2.68504 0.0298589
-2.68479 0.0283117
-2.68454 0.0267725
-2.68429 0.0252411
-2.68404 0.0237178
-2.68379 0.0222023
-2.68354 0.0206947
-2.68329 0.0191951
-2.68304 0.0177033
-2.68279 0.0162195
-2.68255 0.0147435
-2.6823 0.0132753
-2.68205 0.011815
-2.68181 0.0103626
-2.68156 0.00891791
-2.68132 0.00748109
-2.68107 0.00605207
-2.68083 0.00463084
-2.68059 0.0032174
-2.68035 0.00181172
-2.6801 0.000413814
-2.67986 -0.000976347
-2.67962 -0.00235877
-2.67938 -0.00373346
-2.67914 -0.00510044
-2.6789 -0.0064597
-2.67866 -0.00781128
-2.67842 -0.00915516
-2.67819 -0.0104914
-2.67795 -0.0118199
-2.67771 -0.0131408
-2.67748 -0.0144541
-2.67724 -0.0157597
-2.67701 -0.0170577
-2.67677 -0.0183481
-2.67654 -0.0196309
-2.6763 -0.0209061
-2.67607 -0.0221737
-2.67584 -0.0234338
-2.6756 -0.0246863
-2.67537 -0.0259312
-2.67514 -0.0271686
-2.67491 -0.0283985
-2.67468 -0.0296209
-2.67445 -0.0308358
-2.67422 -0.0320432
-2.67399 -0.0332431
-2.67376 -0.0344356
-2.67353 -0.0356206
-2.67331 -0.0367981
-2.67308 -0.0379682
-2.67285 -0.0391309
-2.67263 -0.0402861
-2.6724 -0.041434
-2.67218 -0.0425744
-2.67195 -0.0437075
-2.67173 -0.0448332
-2.6715 -0.0459516
-2.67128 -0.0470626
-2.67106 -0.0481662
-2.67083 -0.0492625
-2.67061 -0.0503515
-2.67039 -0.0514332
-2.67017 -0.0525076
-2.66995 -0.0535747
-2.66973 -0.0546346
-2.66951 -0.0556871
-2.66929 -0.0567325
-2.66907 -0.0577705
-2.66885 -0.0588014
-2.66864 -0.059825
-2.66842 -0.0608414
-2.6682 -0.0618506
-2.66798 -0.0628526
-2.66777 -0.0638475
-2.66755 -0.0648351
-2.66734 -0.0658156
-2.66712 -0.066789
-2.66691 -0.0677552
-2.6667 -0.0687143
-2.66648 -0.0696663
-2.66627 -0.0706112
-2.66606 -0.071549
-2.66584 -0.0724797
-2.66563 -0.0734033
-2.66542 -0.0743199
-2.66521 -0.0752294
-2.665 -0.0761319
-2.66479 -0.0770274
-2.66458 -0.0779158
-2.66437 -0.0787972
-2.66416 -0.0796716
-2.66396 -0.0805391
-2.66375 -0.0813995
-2.66354 -0.082253
-2.66333 -0.0830996
-2.66313 -0.0839391
-2.66292 -0.0847718
-2.66272 -0.0855975
-2.66251 -0.0864164
-2.66231 -0.0872283
-2.6621 -0.0880333
-2.6619 -0.0888314
-2.66169 -0.0896227
-2.66149 -0.0904071
-2.66129 -0.0911847
-2.66109 -0.0919554
-2.66088 -0.0927193
-2.66068 -0.0934764
-2.66048 -0.0942266
-2.66028 -0.0949701
-2.66008 -0.0957068
-2.65988 -0.0964367
-2.65968 -0.0971598
-2.65948 -0.0978762
-2.65928 -0.0985859
-2.65909 -0.0992888
-2.65889 -0.099985
-2.65869 -0.100674
-2.65849 -0.101357
-2.6583 -0.102033
-2.6581 -0.102703
-2.65791 -0.103365
-2.65771 -0.104021
-2.65752 -0.104671
-2.65732 -0.105314
-2.65713 -0.10595
-2.65693 -0.106579
-2.65674 -0.107202
-2.65655 -0.107818
-2.65635 -0.108428
-2.65616 -0.109031
-2.65597 -0.109628
-2.65578 -0.110218
-2.65559 -0.110801
-2.6554 -0.111378
-2.65521 -0.111949
-2.65502 -0.112513
-2.65483 -0.11307
-2.65464 -0.113621
-2.65445 -0.114165
-2.65426 -0.114703
-2.65407 -0.115235
-2.65389 -0.115759
-2.6537 -0.116278
-2.65351 -0.11679
-2.65333 -0.117296
-2.65314 -0.117795
-2.65295 -0.118288
-2.65277 -0.118774
-2.65258 -0.119255
-2.6524 -0.119728
-2.65222 -0.120196
-2.65203 -0.120657
-2.65185 -0.121111
-2.65167 -0.12156
-2.65148 -0.122002
-2.6513 -0.122437
-2.65112 -0.122867
-2.65094 -0.12329
-2.65076 -0.123707
-2.65057 -0.124117
-2.65039 -0.124521
-2.65021 -0.124919
-2.65003 -0.125311
-2.64986 -0.125697
-2.64968 -0.126076
-2.6495 -0.126449
-2.64932 -0.126816
-2.64914 -0.127177
-2.64896 -0.127531
-2.64879 -0.12788
-2.64861 -0.128222
-2.64843 -0.128558
-2.64826 -0.128888
-2.64808 -0.129212
-2.64791 -0.129529
-2.64773 -0.129841
-2.64756 -0.130146
-2.64738 -0.130446
-2.64721 -0.130739
-2.64703 -0.131026
-2.64686 -0.131307
-2.64669 -0.131582
-2.64652 -0.131851
-2.64634 -0.132114
-2.64617 -0.132371
-2.646 -0.132622
-2.64583 -0.132867
-2.64566 -0.133106
-2.64549 -0.133339
-2.64532 -0.133566
-2.64515 -0.133787
-2.64498 -0.134002
-2.64481 -0.134212
-2.64464 -0.134415
-2.64447 -0.134612
-2.6443 -0.134803
-2.64413 -0.134989
-2.64397 -0.135168
-2.6438 -0.135342
-2.64363 -0.13551
-2.64347 -0.135672
-2.6433 -0.135828
-2.64314 -0.135978
-2.64297 -0.136123
-2.6428 -0.136261
-2.64264 -0.136394
-2.64248 -0.136521
-2.64231 -0.136642
-2.64215 -0.136757
-2.64198 -0.136867
-2.64182 -0.136971
-2.64166 -0.137069
-2.6415 -0.137161
-2.64133 -0.137248
-2.64117 -0.137328
-2.64101 -0.137403
-2.64085 -0.137473
-2.64069 -0.137536
-2.64053 -0.137594
-2.64037 -0.137647
-2.64021 -0.137693
-2.64005 -0.137734
-2.63989 -0.13777
-2.63973 -0.137799
-2.63957 -0.137823
-2.63941 -0.137842
-2.63925 -0.137854
-2.6391 -0.137862
-2.63894 -0.137863
-2.63878 -0.137859
-2.63863 -0.13785
-2.63847 -0.137834
-2.63831 -0.137814
-2.63816 -0.137787
-2.638 -0.137755
-2.63785 -0.137718
-2.63769 -0.137675
-2.63754 -0.137627
-2.63738 -0.137573
-2.63723 -0.137513
-2.63707 -0.137449
-2.63692 -0.137378
-2.63677 -0.137302
-2.63662 -0.137221
-2.63646 -0.137134
-2.63631 -0.137042
-2.63616 -0.136944
-2.63601 -0.136841
-2.63586 -0.136733
-2.63571 -0.136619
-2.63555 -0.1365
-2.6354 -0.136375
-2.63525 -0.136245
-2.6351 -0.13611
-2.63496 -0.135969
-2.63481 -0.135823
-2.63466 -0.135671
-2.63451 -0.135515
-2.63436 -0.135353
-2.63421 -0.135185
-2.63407 -0.135012
-2.63392 -0.134834
-2.63377 -0.134651
-2.63362 -0.134463
-2.63348 -0.134269
-2.63333 -0.13407
-2.63319 -0.133865
-2.63304 -0.133656
-2.6329 -0.133441
-2.63275 -0.133221
-2.63261 -0.132996
-2.63246 -0.132765
-2.63232 -0.132529
-2.63217 -0.132289
-2.63203 -0.132043
-2.63189 -0.131791
-2.63174 -0.131535
-2.6316 -0.131274
-2.63146 -0.131007
-2.63132 -0.130735
-2.63117 -0.130458
-2.63103 -0.130176
-2.63089 -0.129889
-2.63075 -0.129597
-2.63061 -0.1293
-2.63047 -0.128997
-2.63033 -0.12869
-2.63019 -0.128377
-2.63005 -0.12806
-2.62991 -0.127737
-2.62977 -0.12741
-2.62963 -0.127077
-2.62949 -0.126739
-2.62936 -0.126397
-2.62922 -0.126049
-2.62908 -0.125696
-2.62894 -0.125339
-2.62881 -0.124976
-2.62867 -0.124608
-2.62853 -0.124236
-2.6284 -0.123858
-2.62826 -0.123476
-2.62812 -0.123089
-2.62799 -0.122696
-2.62785 -0.122299
-2.62772 -0.121897
-2.62758 -0.12149
-2.62745 -0.121078
-2.62732 -0.120661
-2.62718 -0.12024
-2.62705 -0.119813
-2.62692 -0.119382
-2.62678 -0.118946
-2.62665 -0.118505
-2.62652 -0.118059
-2.62638 -0.117608
-2.62625 -0.117152
-2.62612 -0.116692
-2.62599 -0.116227
-2.62586 -0.115757
-2.62573 -0.115283
-2.6256 -0.114803
-2.62547 -0.114319
-2.62534 -0.11383
-2.62521 -0.113336
-2.62508 -0.112838
-2.62495 -0.112335
-2.62482 -0.111827
