nsteps X Y Vx Vy
10000 1 0 0 1.22474
10000 0.99999 0.00545581 -0.00445469 1.22473
10000 0.99996 0.0109115 -0.00890936 1.2247
10000 0.999911 0.016367 -0.0133638 1.22464
10000 0.999841 0.0218221 -0.0178178 1.22455
10000 0.999752 0.0272769 -0.022271 1.22444
10000 0.999643 0.0327311 -0.0267234 1.22431
10000 0.999514 0.0381846 -0.0311746 1.22415
10000 0.999365 0.0436374 -0.0356245 1.22397
10000 0.999196 0.0490893 -0.0400729 1.22376
10000 0.999008 0.0545402 -0.0445194 1.22353
10000 0.9988 0.0599901 -0.048964 1.22328
10000 0.998572 0.0654387 -0.0534063 1.223
10000 0.998324 0.0708861 -0.0578461 1.22269
10000 0.998056 0.0763321 -0.0622834 1.22237
10000 0.997769 0.0817766 -0.0667177 1.22202
10000 0.997462 0.0872194 -0.0711489 1.22164
10000 0.997135 0.0926605 -0.0755768 1.22124
10000 0.996789 0.0980998 -0.0800012 1.22082
10000 0.996423 0.103537 -0.0844218 1.22037
10000 0.996037 0.108972 -0.0888385 1.2199
10000 0.995631 0.114406 -0.093251 1.21941
10000 0.995206 0.119837 -0.0976592 1.21889
10000 0.994761 0.125265 -0.102063 1.21835
10000 0.994297 0.130691 -0.106461 1.21779
10000 0.993813 0.136115 -0.110855 1.2172
10000 0.993309 0.141536 -0.115244 1.21658
10000 0.992786 0.146954 -0.119627 1.21595
10000 0.992243 0.152369 -0.124004 1.21529
10000 0.991681 0.157781 -0.128375 1.21461
10000 0.991099 0.16319 -0.132741 1.2139
10000 0.990498 0.168596 -0.1371 1.21317
10000 0.989878 0.173999 -0.141453 1.21242
10000 0.989238 0.179398 -0.145799 1.21165
10000 0.988579 0.184794 -0.150138 1.21085
10000 0.987901 0.190186 -0.15447 1.21003
10000 0.987203 0.195574 -0.158795 1.20919
10000 0.986486 0.200959 -0.163112 1.20832
10000 0.98575 0.206339 -0.167422 1.20744
10000 0.984994 0.211716 -0.171724 1.20653
10000 0.98422 0.217089 -0.176018 1.20559
10000 0.983426 0.222457 -0.180303 1.20464
10000 0.982613 0.227821 -0.18458 1.20366
10000 0.981782 0.233181 -0.188849 1.20266
10000 0.980931 0.238536 -0.193109 1.20164
10000 0.980061 0.243887 -0.197359 1.2006
10000 0.979173 0.249233 -0.201601 1.19954
10000 0.978265 0.254574 -0.205833 1.19845
10000 0.977339 0.25991 -0.210056 1.19734
10000 0.976394 0.265241 -0.214269 1.19622
10000 0.97543 0.270567 -0.218472 1.19507
10000 0.974447 0.275889 -0.222665 1.1939
10000 0.973446 0.281204 -0.226848 1.1927
10000 0.972426 0.286515 -0.23102 1.19149
10000 0.971388 0.29182 -0.235182 1.19026
10000 0.970331 0.297119 -0.239333 1.189
10000 0.969256 0.302413 -0.243473 1.18773
10000 0.968162 0.307701 -0.247602 1.18643
10000 0.96705 0.312983 -0.25172 1.18512
10000 0.965919 0.318259 -0.255826 1.18378
10000 0.96477 0.32353 -0.259921 1.18243
10000 0.963603 0.328794 -0.264004 1.18105
10000 0.962418 0.334052 -0.268075 1.17965
10000 0.961215 0.339304 -0.272134 1.17824
10000 0.959994 0.344549 -0.276181 1.17681
10000 0.958755 0.349788 -0.280216 1.17535
10000 0.957497 0.355021 -0.284238 1.17388
10000 0.956222 0.360247 -0.288248 1.17239
10000 0.954929 0.365466 -0.292244 1.17088
10000 0.953619 0.370678 -0.296228 1.16935
10000 0.95229 0.375884 -0.300199 1.1678
10000 0.950944 0.381083 -0.304157 1.16623
10000 0.94958 0.386274 -0.308101 1.16465
10000 0.948199 0.391459 -0.312032 1.16304
10000 0.9468 0.396636 -0.31595 1.16142
10000 0.945384 0.401806 -0.319853 1.15978
10000 0.943951 0.406969 -0.323743 1.15813
10000 0.9425 0.412124 -0.327619 1.15645
10000 0.941032 0.417272 -0.331481 1.15476
10000 0.939547 0.422413 -0.335328 1.15305
10000 0.938044 0.427545 -0.339161 1.15132
10000 0.936525 0.43267 -0.34298 1.14958
10000 0.934989 0.437787 -0.346785 1.14782
10000 0.933435 0.442896 -0.350574 1.14604
10000 0.931865 0.447998 -0.354349 1.14425
10000 0.930278 0.453091 -0.358109 1.14244
10000 0.928675 0.458176 -0.361854 1.14061
10000 0.927055 0.463253 -0.365584 1.13877
10000 0.925418 0.468322 -0.369299 1.13691
10000 0.923764 0.473382 -0.372998 1.13504
10000 0.922095 0.478434 -0.376682 1.13315
10000 0.920409 0.483477 -0.380351 1.13124
10000 0.918706 0.488513 -0.384004 1.12932
10000 0.916987 0.493539 -0.387641 1.12739
10000 0.915252 0.498557 -0.391263 1.12544
10000 0.913502 0.503566 -0.394869 1.12347
10000 0.911735 0.508566 -0.398459 1.1215
10000 0.909952 0.513558 -0.402033 1.1195
10000 0.908153 0.51854 -0.405591 1.11749
10000 0.906338 0.523514 -0.409132 1.11547
10000 0.904508 0.528478 -0.412658 1.11344
10000 0.902662 0.533434 -0.416167 1.11139
10000 0.9008 0.53838 -0.41966 1.10932
10000 0.898923 0.543317 -0.423137 1.10724
10000 0.89703 0.548245 -0.426596 1.10515
10000 0.895122 0.553163 -0.43004 1.10305
10000 0.893199 0.558072 -0.433467 1.10093
10000 0.89126 0.562972 -0.436877 1.0988
10000 0.889307 0.567862 -0.44027 1.09666
10000 0.887338 0.572742 -0.443647 1.09451
10000 0.885354 0.577613 -0.447006 1.09234
10000 0.883355 0.582474 -0.450349 1.09016
10000 0.881342 0.587325 -0.453675 1.08797
10000 0.879313 0.592167 -0.456984 1.08577
10000 0.87727 0.596999 -0.460275 1.08355
10000 0.875213 0.601821 -0.46355 1.08133
10000 0.873141 0.606633 -0.466808 1.07909
10000 0.871054 0.611435 -0.470048 1.07684
10000 0.868953 0.616227 -0.473271 1.07458
10000 0.866837 0.621009 -0.476477 1.07231
10000 0.864708 0.62578 -0.479666 1.07003
10000 0.862564 0.630542 -0.482837 1.06774
10000 0.860406 0.635293 -0.485991 1.06543
10000 0.858234 0.640034 -0.489128 1.06312
