E M
-2.92565 0.56714
-2.92482 0.572328
-2.92399 0.577521
-2.92317 0.582718
-2.92234 0.58792
-2.92152 0.593127
-2.9207 0.598337
-2.91989 0.603552
-2.91907 0.608771
-2.91826 0.613993
-2.91745 0.619219
-2.91664 0.624448
-2.91583 0.629681
-2.91502 0.634917
-2.91422 0.640156
-2.91342 0.645398
-2.91262 0.650642
-2.91182 0.65589
-2.91103 0.661139
-2.91023 0.666391
-2.90944 0.671645
-2.90865 0.676901
-2.90786 0.682159
-2.90708 0.687419
-2.90629 0.69268
-2.90551 0.697943
-2.90473 0.703207
-2.90395 0.708473
-2.90318 0.71374
-2.9024 0.719007
-2.90163 0.724276
-2.90086 0.729545
-2.90009 0.734814
-2.89933 0.740085
-2.89856 0.745355
-2.8978 0.750626
-2.89704 0.755897
-2.89628 0.761168
-2.89552 0.766439
-2.89477 0.771709
-2.89401 0.77698
-2.89326 0.782249
-2.89251 0.787519
-2.89176 0.792787
-2.89102 0.798055
-2.89027 0.803321
-2.88953 0.808587
-2.88879 0.813852
-2.88805 0.819115
-2.88731 0.824377
-2.88658 0.829638
-2.88585 0.834897
-2.88512 0.840154
-2.88439 0.84541
-2.88366 0.850664
-2.88293 0.855916
-2.88221 0.861166
-2.88149 0.866413
-2.88077 0.871659
-2.88005 0.876902
-2.87933 0.882142
-2.87862 0.88738
-2.8779 0.892616
-2.87719 0.897848
-2.87648 0.903078
-2.87578 0.908305
-2.87507 0.913529
-2.87436 0.91875
-2.87366 0.923968
-2.87296 0.929183
-2.87226 0.934394
-2.87157 0.939602
-2.87087 0.944806
-2.87018 0.950006
-2.86949 0.955203
-2.8688 0.960396
-2.86811 0.965586
-2.86742 0.970771
-2.86674 0.975953
-2.86605 0.98113
-2.86537 0.986303
-2.86469 0.991472
-2.86401 0.996637
-2.86334 1.0018
-2.86266 1.00695
-2.86199 1.0121
-2.86132 1.01725
-2.86065 1.02239
-2.85998 1.02753
-2.85932 1.03266
-2.85865 1.03779
-2.85799 1.04291
-2.85733 1.04803
-2.85667 1.05314
-2.85601 1.05825
-2.85536 1.06335
-2.8547 1.06845
-2.85405 1.07354
-2.8534 1.07863
-2.85275 1.08371
-2.8521 1.08878
-2.85146 1.09385
-2.85081 1.09891
-2.85017 1.10397
-2.84953 1.10902
-2.84889 1.11407
-2.84825 1.11911
-2.84761 1.12414
-2.84698 1.12917
-2.84635 1.13419
-2.84571 1.13921
-2.84508 1.14422
-2.84446 1.14922
-2.84383 1.15422
-2.8432 1.15921
-2.84258 1.1642
-2.84196 1.16917
-2.84134 1.17415
-2.84072 1.17911
-2.8401 1.18407
-2.83949 1.18902
-2.83887 1.19396
-2.83826 1.1989
-2.83765 1.20383
-2.83704 1.20876
-2.83643 1.21368
-2.83583 1.21859
-2.83522 1.22349
-2.83462 1.2211
-2.83402 1.21621
-2.83342 1.21133
-2.83282 1.20646
-2.83222 1.20159
-2.83163 1.19673
-2.83103 1.19188
-2.83044 1.18703
-2.82985 1.18219
-2.82926 1.17736
-2.82867 1.17254
-2.82808 1.16772
-2.8275 1.16291
-2.82691 1.15811
-2.82633 1.15332
-2.82575 1.14854
-2.82517 1.14376
-2.82459 1.13899
-2.82402 1.13423
-2.82344 1.12947
-2.82287 1.12473
-2.8223 1.11999
-2.82173 1.11526
-2.82116 1.11053
-2.82059 1.10582
-2.82002 1.10111
-2.81946 1.09642
-2.8189 1.09172
-2.81833 1.08704
-2.81777 1.08237
-2.81721 1.0777
-2.81666 1.07305
-2.8161 1.0684
-2.81554 1.06376
-2.81499 1.05912
-2.81444 1.0545
-2.81389 1.04988
-2.81334 1.04527
-2.81279 1.04068
-2.81224 1.03609
-2.8117 1.0315
-2.81116 1.02693
-2.81061 1.02236
-2.81007 1.01781
-2.80953 1.01326
-2.80899 1.00872
-2.80846 1.00419
-2.80792 0.999668
-2.80739 0.995155
-2.80685 0.99065
-2.80632 0.986155
-2.80579 0.981668
-2.80526 0.977189
-2.80473 0.97272
-2.80421 0.968259
-2.80368 0.963808
-2.80316 0.959365
-2.80264 0.954931
-2.80211 0.950506
-2.80159 0.94609
-2.80108 0.941683
-2.80056 0.937285
-2.80004 0.932896
-2.79953 0.928516
-2.79901 0.924145
-2.7985 0.919783
-2.79799 0.91543
-2.79748 0.911086
-2.79697 0.906751
-2.79646 0.902426
-2.79596 0.898109
-2.79545 0.893802
-2.79495 0.889504
-2.79445 0.885215
-2.79395 0.880936
-2.79345 0.876665
-2.79295 0.872404
-2.79245 0.868152
-2.79196 0.863909
-2.79146 0.859676
-2.79097 0.855452
-2.79048 0.851237
-2.78998 0.847032
-2.78949 0.842836
-2.78901 0.838649
-2.78852 0.834472
-2.78803 0.830304
-2.78755 0.826145
-2.78706 0.821996
-2.78658 0.817857
-2.7861 0.813726
-2.78562 0.809605
-2.78514 0.805494
-2.78466 0.801392
-2.78418 0.7973
-2.78371 0.793217
-2.78323 0.789143
-2.78276 0.785079
-2.78229 0.781025
-2.78182 0.77698
-2.78135 0.772945
-2.78088 0.768919
-2.78041 0.764903
-2.77995 0.760896
-2.77948 0.756899
-2.77902 0.752911
-2.77855 0.748933
-2.77809 0.744965
-2.77763 0.741006
-2.77717 0.737057
-2.77671 0.733118
-2.77626 0.729188
-2.7758 0.725268
-2.77534 0.721357
-2.77489 0.717456
-2.77444 0.713565
-2.77399 0.709683
-2.77353 0.705811
-2.77309 0.701949
-2.77264 0.698096
-2.77219 0.694253
-2.77174 0.69042
-2.7713 0.686596
-2.77085 0.682782
-2.77041 0.678978
-2.76997 0.675184
-2.76953 0.671399
-2.76909 0.667624
-2.76865 0.663859
-2.76821 0.660103
-2.76777 0.656357
-2.76734 0.652621
-2.7669 0.648894
-2.76647 0.645178
-2.76604 0.641471
-2.76561 0.637773
-2.76518 0.634086
-2.76475 0.630408
-2.76432 0.62674
-2.76389 0.623082
-2.76346 0.619433
-2.76304 0.615795
-2.76261 0.612166
-2.76219 0.608546
-2.76177 0.604937
-2.76135 0.601337
-2.76093 0.597747
-2.76051 0.594167
-2.76009 0.590597
-2.75967 0.587036
-2.75926 0.583485
-2.75884 0.579944
-2.75843 0.576412
-2.75801 0.572891
-2.7576 0.569379
-2.75719 0.565877
-2.75678 0.562384
-2.75637 0.558902
-2.75596 0.555429
-2.75555 0.551966
-2.75515 0.548513
-2.75474 0.545069
-2.75434 0.541635
-2.75393 0.538211
-2.75353 0.534797
-2.75313 0.531392
-2.75273 0.527998
-2.75233 0.524612
-2.75193 0.521237
-2.75153 0.517872
-2.75114 0.514516
-2.75074 0.51117
-2.75034 0.507833
-2.74995 0.504507
-2.74956 0.50119
-2.74917 0.497883
-2.74877 0.494585
-2.74838 0.491298
-2.74799 0.48802
-2.74761 0.484752
-2.74722 0.481493
-2.74683 0.478244
-2.74645 0.475005
-2.74606 0.471776
-2.74568 0.468556
-2.74529 0.465346
-2.74491 0.462146
-2.74453 0.458955
-2.74415 0.455774
-2.74377 0.452603
-2.74339 0.449442
-2.74301 0.44629
-2.74264 0.443147
-2.74226 0.440015
-2.74189 0.436892
-2.74151 0.433779
-2.74114 0.430675
-2.74077 0.427581
-2.74039 0.424497
-2.74002 0.421423
-2.73965 0.418358
-2.73928 0.415302
-2.73892 0.412256
-2.73855 0.40922
-2.73818 0.406194
-2.73782 0.403177
-2.73745 0.40017
-2.73709 0.397172
-2.73672 0.394184
-2.73636 0.391205
-2.736 0.388236
-2.73564 0.385277
-2.73528 0.382327
-2.73492 0.379387
-2.73456 0.376456
-2.73421 0.373535
-2.73385 0.370623
-2.73349 0.367721
-2.73314 0.364829
-2.73279 0.361946
-2.73243 0.359072
-2.73208 0.356208
-2.73173 0.353354
-2.73138 0.350509
-2.73103 0.347673
-2.73068 0.344847
-2.73033 0.342031
-2.72998 0.339224
-2.72964 0.336426
-2.72929 0.333638
-2.72894 0.330859
-2.7286 0.32809
-2.72826 0.32533
-2.72791 0.32258
-2.72757 0.319839
-2.72723 0.317107
-2.72689 0.314385
-2.72655 0.311673
-2.72621 0.308969
-2.72587 0.306275
-2.72554 0.303591
-2.7252 0.300915
-2.72486 0.29825
-2.72453 0.295593
-2.7242 0.292946
-2.72386 0.290308
-2.72353 0.28768
-2.7232 0.28506
-2.72287 0.28245
-2.72254 0.27985
-2.72221 0.277259
-2.72188 0.274677
-2.72155 0.272104
-2.72122 0.26954
-2.72089 0.266986
-2.72057 0.264441
-2.72024 0.261906
-2.71992 0.259379
-2.71959 0.256862
-2.71927 0.254354
-2.71895 0.251855
-2.71863 0.249366
-2.71831 0.246885
-2.71799 0.244414
-2.71767 0.241952
-2.71735 0.239499
-2.71703 0.237055
-2.71671 0.234621
-2.7164 0.232195
-2.71608 0.229779
-2.71576 0.227372
-2.71545 0.224974
-2.71514 0.222585
-2.71482 0.220205
-2.71451 0.217834
-2.7142 0.215473
-2.71389 0.21312
-2.71358 0.210776
-2.71327 0.208442
-2.71296 0.206116
-2.71265 0.2038
-2.71234 0.201493
-2.71204 0.199194
-2.71173 0.196905
-2.71143 0.194624
-2.71112 0.192353
-2.71082 0.19009
-2.71051 0.187837
-2.71021 0.185592
-2.70991 0.183357
-2.70961 0.18113
-2.70931 0.178912
-2.70901 0.176704
-2.70871 0.174504
-2.70841 0.172313
-2.70811 0.17013
-2.70781 0.167957
-2.70752 0.165793
-2.70722 0.163637
-2.70692 0.161491
-2.70663 0.159353
-2.70634 0.157224
-2.70604 0.155103
-2.70575 0.152992
-2.70546 0.150889
-2.70517 0.148796
-2.70487 0.146711
-2.70458 0.144634
-2.70429 0.142567
-2.70401 0.140508
-2.70372 0.138458
-2.70343 0.136417
-2.70314 0.134384
-2.70286 0.13236
-2.70257 0.130345
-2.70228 0.128339
-2.702 0.126341
-2.70172 0.124352
-2.70143 0.122371
-2.70115 0.120399
-2.70087 0.118436
-2.70059 0.116481
-2.70031 0.114535
-2.70003 0.112598
-2.69975 0.110669
-2.69947 0.108749
-2.69919 0.106837
-2.69891 0.104934
-2.69863 0.10304
-2.69836 0.101154
-2.69808 0.0992761
-2.69781 0.0974071
-2.69753 0.0955467
-2.69726 0.0936947
-2.69698 0.0918513
-2.69671 0.0900163
-2.69644 0.0881898
-2.69617 0.0863717
-2.69589 0.0845621
-2.69562 0.0827609
-2.69535 0.0809681
-2.69508 0.0791838
-2.69482 0.0774079
-2.69455 0.0756403
-2.69428 0.0738811
-2.69401 0.0721303
-2.69375 0.0703879
-2.69348 0.0686538
-2.69321 0.066928
-2.69295 0.0652106
-2.69269 0.0635015
-2.69242 0.0618007
-2.69216 0.0601082
-2.6919 0.058424
-2.69163 0.056748
-2.69137 0.0550803
-2.69111 0.0534209
-2.69085 0.0517697
-2.69059 0.0501267
-2.69033 0.048492
-2.69007 0.0468654
-2.68982 0.0452471
-2.68956 0.0436369
-2.6893 0.0420349
-2.68905 0.0404411
-2.68879 0.0388555
-2.68853 0.037278
-2.68828 0.0357086
-2.68803 0.0341473
-2.68777 0.0325942
-2.68752 0.0310491
-2.68727 0.0295121
-2.68701 0.0279833
-2.68676 0.0264624
-2.68651 0.0249497
-2.68626 0.023445
-2.68601 0.0219483
-2.68576 0.0204596
-2.68551 0.018979
-2.68527 0.0175064
-2.68502 0.0160417
-2.68477 0.014585
-2.68452 0.0131363
-2.68428 0.0116956
-2.68403 0.0102628
-2.68379 0.00883792
-2.68354 0.00742098
-2.6833 0.00601196
-2.68305 0.00461084
-2.68281 0.00321761
-2.68257 0.00183226
-2.68233 0.000454786
-2.68209 -0.000914832
-2.68184 -0.0022766
-2.6816 -0.00363054
-2.68136 -0.00497664
-2.68112 -0.00631493
-2.68089 -0.00764542
-2.68065 -0.00896811
-2.68041 -0.010283
-2.68017 -0.0115902
-2.67993 -0.0128895
-2.6797 -0.0141812
-2.67946 -0.0154651
-2.67923 -0.0167412
-2.67899 -0.0180097
-2.67876 -0.0192704
-2.67852 -0.0205235
-2.67829 -0.0217688
-2.67806 -0.0230065
-2.67783 -0.0242366
-2.67759 -0.0254589
-2.67736 -0.0266737
-2.67713 -0.0278808
-2.6769 -0.0290803
-2.67667 -0.0302722
-2.67644 -0.0314565
-2.67621 -0.0326332
-2.67598 -0.0338023
-2.67575 -0.0349639
-2.67553 -0.0361179
-2.6753 -0.0372644
-2.67507 -0.0384034
-2.67485 -0.0395348
-2.67462 -0.0406587
-2.6744 -0.0417751
-2.67417 -0.0428841
-2.67395 -0.0439856
-2.67372 -0.0450796
-2.6735 -0.0461661
-2.67328 -0.0472452
-2.67305 -0.0483169
-2.67283 -0.0493812
-2.67261 -0.050438
-2.67239 -0.0514875
-2.67217 -0.0525295
-2.67195 -0.0535642
-2.67173 -0.0545915
-2.67151 -0.0556115
-2.67129 -0.0566241
-2.67107 -0.0576294
-2.67086 -0.0586274
-2.67064 -0.059618
-2.67042 -0.0606014
-2.67021 -0.0615775
-2.66999 -0.0625463
-2.66977 -0.0635078
-2.66956 -0.0644621
-2.66934 -0.0654091
-2.66913 -0.0663489
-2.66892 -0.0672814
-2.6687 -0.0682068
-2.66849 -0.0691249
-2.66828 -0.0700359
-2.66807 -0.0709397
-2.66785 -0.0718363
-2.66764 -0.0727257
-2.66743 -0.073608
-2.66722 -0.0744832
-2.66701 -0.0753512
-2.6668 -0.0762122
-2.66659 -0.077066
-2.66639 -0.0779127
-2.66618 -0.0787524
-2.66597 -0.0795849
-2.66576 -0.0804104
-2.66556 -0.0812289
-2.66535 -0.0820403
-2.66514 -0.0828447
-2.66494 -0.0836421
-2.66473 -0.0844324
-2.66453 -0.0852158
-2.66432 -0.0859922
-2.66412 -0.0867616
-2.66392 -0.087524
-2.66371 -0.0882795
-2.66351 -0.0890281
-2.66331 -0.0897697
-2.66311 -0.0905044
-2.66291 -0.0912322
-2.66271 -0.0919531
-2.66251 -0.0926671
-2.66231 -0.0933742
-2.66211 -0.0940744
-2.66191 -0.0947678
-2.66171 -0.0954543
-2.66151 -0.096134
-2.66131 -0.0968069
-2.66111 -0.097473
-2.66092 -0.0981323
-2.66072 -0.0987847
-2.66052 -0.0994304
-2.66033 -0.100069
-2.66013 -0.100701
-2.65994 -0.101327
-2.65974 -0.101946
-2.65955 -0.102557
-2.65935 -0.103163
-2.65916 -0.103761
-2.65897 -0.104353
-2.65877 -0.104938
-2.65858 -0.105517
-2.65839 -0.106088
-2.6582 -0.106653
-2.65801 -0.107212
-2.65782 -0.107764
-2.65763 -0.108309
-2.65744 -0.108848
-2.65725 -0.10938
-2.65706 -0.109905
-2.65687 -0.110424
-2.65668 -0.110936
-2.65649 -0.111442
-2.6563 -0.111941
-2.65612 -0.112433
-2.65593 -0.112919
-2.65574 -0.113399
-2.65556 -0.113872
-2.65537 -0.114339
-2.65519 -0.114799
-2.655 -0.115252
-2.65482 -0.115699
-2.65463 -0.11614
-2.65445 -0.116574
-2.65427 -0.117002
-2.65408 -0.117423
-2.6539 -0.117838
-2.65372 -0.118247
-2.65354 -0.118649
-2.65335 -0.119044
-2.65317 -0.119434
-2.65299 -0.119817
-2.65281 -0.120193
-2.65263 -0.120564
-2.65245 -0.120928
-2.65227 -0.121285
-2.65209 -0.121637
-2.65191 -0.121982
-2.65174 -0.12232
-2.65156 -0.122653
-2.65138 -0.122979
-2.6512 -0.123299
-2.65103 -0.123613
-2.65085 -0.12392
-2.65067 -0.124221
-2.6505 -0.124516
-2.65032 -0.124805
-2.65015 -0.125087
-2.64997 -0.125364
-2.6498 -0.125634
-2.64962 -0.125898
-2.64945 -0.126156
-2.64928 -0.126407
-2.6491 -0.126653
-2.64893 -0.126892
-2.64876 -0.127126
-2.64859 -0.127353
-2.64842 -0.127574
-2.64824 -0.127789
-2.64807 -0.127998
-2.6479 -0.128201
-2.64773 -0.128397
-2.64756 -0.128588
-2.64739 -0.128773
-2.64722 -0.128952
-2.64706 -0.129124
-2.64689 -0.129291
-2.64672 -0.129451
-2.64655 -0.129606
-2.64638 -0.129755
-2.64622 -0.129897
-2.64605 -0.130034
-2.64588 -0.130165
-2.64572 -0.13029
-2.64555 -0.130409
-2.64539 -0.130522
-2.64522 -0.130629
-2.64506 -0.13073
-2.64489 -0.130825
-2.64473 -0.130915
-2.64456 -0.130998
-2.6444 -0.131076
-2.64424 -0.131148
-2.64408 -0.131214
-2.64391 -0.131274
-2.64375 -0.131328
-2.64359 -0.131377
-2.64343 -0.131419
-2.64327 -0.131456
-2.64311 -0.131487
-2.64295 -0.131513
-2.64279 -0.131532
-2.64263 -0.131546
-2.64247 -0.131554
-2.64231 -0.131556
-2.64215 -0.131553
-2.64199 -0.131544
-2.64183 -0.131529
-2.64167 -0.131509
-2.64152 -0.131482
-2.64136 -0.131451
-2.6412 -0.131413
-2.64105 -0.13137
-2.64089 -0.131321
-2.64073 -0.131266
-2.64058 -0.131206
-2.64042 -0.131141
-2.64027 -0.131069
-2.64011 -0.130992
-2.63996 -0.13091
-2.6398 -0.130822
-2.63965 -0.130728
-2.6395 -0.130629
-2.63934 -0.130524
-2.63919 -0.130414
-2.63904 -0.130298
-2.63889 -0.130176
-2.63873 -0.130049
-2.63858 -0.129917
-2.63843 -0.129779
-2.63828 -0.129635
-2.63813 -0.129487
-2.63798 -0.129332
-2.63783 -0.129172
-2.63768 -0.129007
-2.63753 -0.128836
-2.63738 -0.12866
-2.63723 -0.128479
-2.63708 -0.128292
-2.63694 -0.128099
-2.63679 -0.127901
-2.63664 -0.127698
-2.63649 -0.12749
-2.63635 -0.127276
-2.6362 -0.127057
-2.63605 -0.126832
-2.63591 -0.126602
-2.63576 -0.126367
-2.63562 -0.126126
-2.63547 -0.12588
-2.63533 -0.125629
-2.63518 -0.125373
-2.63504 -0.125111
-2.63489 -0.124844
-2.63475 -0.124571
-2.6346 -0.124294
-2.63446 -0.124011
-2.63432 -0.123723
-2.63418 -0.12343
-2.63403 -0.123131
-2.63389 -0.122827
-2.63375 -0.122518
-2.63361 -0.122204
-2.63347 -0.121885
-2.63333 -0.121561
-2.63319 -0.121231
-2.63305 -0.120896
-2.63291 -0.120556
-2.63277 -0.120211
-2.63263 -0.119861
-2.63249 -0.119506
-2.63235 -0.119145
-2.63221 -0.11878
-2.63207 -0.118409
-2.63193 -0.118033
-2.63179 -0.117652
-2.63166 -0.117267
-2.63152 -0.116876
-2.63138 -0.11648
-2.63125 -0.116079
-2.63111 -0.115673
-2.63097 -0.115262
-2.63084 -0.114846
-2.6307 -0.114425
-2.63057 -0.113999
-2.63043 -0.113567
-2.6303 -0.113131
-2.63016 -0.11269
-2.63003 -0.112245
-2.62989 -0.111794
-2.62976 -0.111338
-2.62963 -0.110877
-2.62949 -0.110411
-2.62936 -0.109941
-2.62923 -0.109465
-2.6291 -0.108985
-2.62896 -0.1085
-2.62883 -0.108009
-2.6287 -0.107514
-2.62857 -0.107014
-2.62844 -0.10651
-2.62831 -0.106
-2.62818 -0.105486
-2.62805 -0.104966
-2.62792 -0.104442
-2.62779 -0.103913
-2.62766 -0.10338
-2.62753 -0.102841
-2.6274 -0.102298
-2.62727 -0.10175
-2.62714 -0.101197
-2.62702 -0.100639
